tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3987776017,Carlos Murillo,13061982,35,86,8,91,2,1,4,1,0,0,1,644,0
CC,9243975249,Juan Rodríguez,01051993,41,25,86,86,2,0,6,0,0,0,0,613,1
CC,0594865177,Daniela Perez,09061978,57,85,60,28,2,0,6,0,0,1,1,913,0
CE,7267193537,David Hurtado,26031933,54,16,72,75,4,0,5,0,0,0,1,827,0
CE,1674255767,Miguel Rodríguez,04022008,96,53,88,56,4,1,6,1,1,0,0,192,1
CC,5746998402,Juan González,24091949,17,29,54,78,4,1,1,0,0,1,0,42,1
TI,1618716313,Ana Perez,17112004,84,80,95,5,5,0,6,0,0,0,0,905,0
CE,3450021564,Sofía López,28011940,8,61,87,26,5,1,3,0,1,0,1,327,1
TI,3984297912,María Castaneda,06031980,69,53,45,45,1,1,2,1,1,0,1,690,1
CC,4281103227,Carlos Rodríguez,25011995,79,34,75,90,2,1,4,0,1,0,1,772,0
CC,4037931383,Gabriela López,20101910,63,49,69,39,3,1,3,1,0,1,0,15,1
TI,8595600444,Sofía González,19071961,69,16,79,53,2,0,1,1,1,1,1,855,1
CC,9607283597,Miguel Cifuentes,11031957,78,63,32,91,6,0,5,1,0,0,1,925,1
CC,3919515318,Luis López,03061961,55,29,15,34,3,0,3,1,0,0,1,957,0
CC,6257004133,Manuela Martínez,06031994,96,28,11,33,2,0,5,0,0,0,0,683,0
TI,2745638674,Luis Cifuentes,18081953,59,29,7,83,3,1,1,1,0,1,0,556,0
TI,3070210438,Marcela Murillo,10071981,5,79,21,94,3,0,3,1,1,1,0,797,0
CE,6641033117,Carlos García,28081957,42,69,78,4,1,1,4,0,1,0,0,151,0
CC,6768021299,Sofía Hurtado,03061975,90,84,25,83,1,1,3,0,1,0,0,203,1
CE,9140604926,Daniela Cartagena,07042000,28,55,50,48,3,1,5,0,0,0,0,541,0
TI,9780547689,Melissa Cifuentes,21071916,60,38,2,4,6,0,5,1,1,1,1,422,0
CE,2839402287,Laura Martínez,20071965,50,39,82,33,1,1,3,0,0,0,1,835,1
CC,6266008301,Marcela Cartagena,08081965,88,22,55,34,5,1,5,0,0,1,1,129,1
TI,9322144696,Sofía Martínez,01041930,12,20,100,80,1,0,2,1,0,0,0,257,1
CC,8336366238,María López,14121944,1,54,4,96,5,0,6,0,0,1,1,96,1
CC,9629627509,David López,22031950,33,36,79,84,5,1,6,1,1,1,1,462,0
CC,9728450820,Daniela Perez,15041955,33,79,69,68,3,0,2,0,0,0,1,361,1
CC,3971320564,Sofía Martínez,11051998,100,80,75,39,5,1,1,0,0,0,1,487,1
TI,2290871718,Melissa Cartagena,23061924,1,93,19,96,5,1,6,0,1,1,0,471,1
CE,5527291061,María Rodríguez,15072008,94,83,67,97,3,1,5,0,1,0,1,784,0
TI,2455215289,Daniela González,09121900,16,94,66,32,6,1,6,0,0,1,0,895,1
TI,9030647682,Ana González,07031961,34,19,73,75,4,0,6,1,0,1,1,136,0
CC,2236847855,Gabriela Castaneda,23012002,12,40,74,73,2,0,6,0,1,0,1,624,0
CE,9799880798,Sofía Murillo,18092007,96,31,43,52,4,0,3,1,0,0,0,59,1
CE,6364290702,Sofía Rodríguez,25121973,50,39,17,16,2,0,6,1,0,0,1,779,1
TI,4891845766,Luis López,20051947,5,65,15,70,1,0,1,0,0,1,0,134,0
CC,9064457985,Laura Cartagena,12101928,85,79,40,29,2,1,5,0,0,0,1,335,0
CC,5290925069,Manuela González,27011962,70,3,34,54,3,0,5,1,1,0,1,685,1
CC,7920092597,Luis García,08102008,72,37,12,32,2,1,1,0,1,1,0,679,0
CC,4261116026,Marcela López,12101961,76,89,8,90,1,0,6,0,1,0,1,860,1
CC,5513777798,David García,22102013,29,10,86,64,5,1,4,1,0,1,1,605,1
CC,5946871732,Daniela Hernández,17092006,72,93,39,51,4,0,3,0,1,1,1,555,0
CC,2631576382,Carlos Perez,17081982,1,30,49,59,4,1,5,0,0,1,1,601,0
CC,7253202660,Carlos Murillo,13101931,79,50,68,3,3,1,1,1,1,0,0,945,1
CC,8412485733,Juan García,11041944,3,51,57,36,2,1,5,0,0,1,1,566,0
CC,1532190949,Laura Cifuentes,07011983,56,81,68,2,2,1,3,0,1,0,1,162,1
CE,9712097886,Miguel Cifuentes,28031993,100,81,30,40,4,1,3,1,1,1,0,162,1
CC,6068829707,Luis Rodríguez,11061942,99,43,85,1,1,1,4,1,1,0,0,554,1
CE,9955551025,Laura Perez,25101988,85,47,99,34,3,1,4,1,0,0,1,839,1
