tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,7514969453,Miguel López,16061999,29,7,83,8,3,1,5,0,0,1,0,86,1
CE,7147306527,David Murillo,18041931,37,28,19,83,3,1,3,1,1,1,0,445,0
CC,4539619933,Marcela García,11101943,64,10,75,30,1,1,1,0,0,1,1,430,1
CE,9425645603,Laura García,02021961,12,1,10,62,3,1,6,1,0,0,1,891,0
CC,7700390400,David Perez,20102002,29,43,30,40,3,0,4,0,0,1,1,128,1
CC,8456336691,Laura Hurtado,02021947,84,68,15,66,1,1,2,0,0,1,0,822,1
CE,5853308241,Laura Castaneda,26091945,85,47,31,34,6,1,2,1,0,0,0,627,1
CE,3884706714,Carlos Castaneda,16101956,72,72,91,83,3,0,3,0,1,0,1,4,1
CC,1840850979,Luis Hernández,23051938,14,25,62,22,3,1,6,1,1,1,1,204,1
CC,3831748725,David García,17051947,99,70,58,50,1,1,4,0,1,1,0,915,0
TI,6811071068,Marcela García,03051972,69,88,71,48,3,0,3,1,0,1,1,59,0
CE,8431634282,Luis Cifuentes,18051948,36,55,39,11,1,0,6,0,0,0,0,672,1
CC,5259442702,David González,10021946,81,67,49,54,3,0,4,0,1,0,0,612,1
CE,2033090586,Luis Perez,13101960,95,5,46,32,6,0,1,0,1,1,1,300,1
CE,0504575726,Carlos Cifuentes,26101983,100,8,81,95,6,0,5,0,0,1,1,635,0
CE,8195721033,Laura Martínez,21042002,96,55,82,86,4,0,1,1,1,1,1,150,1
CE,6640359155,Melissa González,12061992,57,78,67,38,3,0,5,1,0,1,0,43,1
TI,3251499380,David López,25011978,47,73,83,24,5,0,6,1,1,0,0,999,0
CC,8465660639,Laura Cifuentes,19121962,12,59,45,26,5,0,5,0,1,0,1,900,1
CE,7362760016,Melissa Perez,01121994,27,41,27,17,5,0,2,0,1,1,0,788,0
CC,4470321077,Juan Perez,07021970,98,29,33,2,2,1,2,0,1,0,0,946,1
TI,7526526690,Miguel Hernández,14121981,33,18,89,43,3,1,2,0,0,1,0,316,0
CE,4440915098,David Rodríguez,12011986,16,44,67,60,1,1,6,1,1,1,1,812,0
CC,2010134264,Marcela González,06101983,82,76,20,10,4,0,4,0,0,0,0,971,0
TI,3142731303,Gabriela Cartagena,13091998,17,16,12,36,2,1,1,0,0,0,1,937,1
CE,5048857676,Marcela García,09091952,56,19,71,26,1,0,4,1,0,1,0,580,0
CC,6976006899,Laura García,15031932,6,85,29,53,1,0,5,0,0,1,1,43,1
CC,8650091648,Laura Martínez,14052003,26,45,73,61,3,0,4,1,1,1,1,670,1
CC,3929485131,Juan Castaneda,24062001,32,28,2,96,5,0,6,0,0,1,0,538,1
CC,1330598507,Melissa Cartagena,24051987,89,46,24,66,3,1,2,0,0,0,1,989,1
TI,4010703603,Daniela Cartagena,13061966,30,71,93,98,2,1,6,0,1,1,1,42,0
CE,5657502326,Marcela Castaneda,13031994,94,14,58,52,3,0,3,0,0,1,1,15,1
CE,3573945817,María Murillo,17121981,81,47,6,100,4,0,4,1,0,0,1,374,0
TI,0094130874,Marcela López,26011961,14,46,89,32,4,0,4,1,1,1,0,821,1
CC,0357966285,Laura Cartagena,07121952,37,45,83,28,4,0,5,0,0,0,1,215,1
CC,6091658714,Miguel García,23011992,31,7,58,66,4,1,5,1,1,1,0,327,0
CE,9306067556,Manuela Cartagena,09021994,18,62,86,26,1,1,3,1,0,1,1,866,1
TI,4610724523,Gabriela Perez,11101963,56,9,68,30,3,0,5,0,0,0,1,432,1
CE,2516680161,Daniela Hernández,23052001,47,24,75,5,4,1,6,1,0,0,0,717,1
CE,5055416365,Gabriela Castaneda,24031956,46,26,43,27,5,0,6,1,0,1,0,312,1
CE,6735452236,María López,08101925,57,68,83,91,6,0,1,0,0,0,1,67,1
TI,0510078184,Juan Perez,11021990,81,100,15,24,1,0,2,1,1,1,1,760,1
TI,4256630022,Marcela Hurtado,19071950,18,28,39,82,3,1,2,0,0,0,0,56,1
CC,2801486982,Sofía Cifuentes,14031959,31,34,11,52,4,1,1,1,1,1,0,112,0
