tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,4651816553,Carlos Cartagena,21011986,80,65,61,82,3,1,5,1,0,0,1,144,1
TI,7448583241,Ana Hurtado,04121993,18,68,87,79,6,1,1,0,1,1,0,693,1
TI,5102687370,Laura Cifuentes,25101941,10,59,19,61,6,0,6,0,1,0,0,589,0
CE,7265175817,Carlos Castaneda,24051965,41,19,13,95,1,0,1,1,0,1,0,687,1
TI,3438642308,Ana Martínez,28082001,26,49,82,71,6,0,2,0,0,0,0,358,0
CE,8217618120,Juan Murillo,02081953,48,41,4,68,4,0,5,0,1,0,0,889,0
CE,2828520666,Marcela Rodríguez,12051936,41,41,23,83,5,1,5,0,0,1,1,87,1
CE,8676492652,Luis Perez,09041956,90,65,23,42,3,0,5,0,0,1,0,834,0
CE,1641539609,Carlos Cifuentes,02061954,63,8,58,46,4,0,2,1,1,1,1,167,0
CE,7678054716,Melissa Hurtado,23042004,23,62,72,9,3,1,5,0,0,0,1,592,0
CC,7283373460,Sofía Castaneda,19011941,51,22,74,44,4,1,6,0,1,1,1,237,0
CE,7089459390,Melissa Rodríguez,25051982,80,69,64,63,5,1,6,1,0,1,0,626,1
CE,7061805065,Gabriela Murillo,22071971,11,96,71,36,6,1,5,0,0,0,0,957,1
CC,1092113463,David López,02071978,12,85,82,74,6,1,5,1,1,0,1,391,1
CC,9119796395,Marcela Rodríguez,13121937,6,26,71,41,6,1,4,1,1,0,0,603,1
CE,4504725758,Marcela García,20071932,41,60,37,85,3,0,5,0,1,1,0,412,0
CC,3448454008,Luis Martínez,22041929,12,50,42,68,1,0,2,0,0,0,1,360,0
CE,6378273012,Melissa Murillo,19091948,7,27,33,30,5,0,1,1,0,1,1,137,0
CE,3754441874,Luis Cifuentes,14011955,78,45,100,91,1,0,4,0,1,0,0,349,0
TI,2407355561,Manuela García,13081949,97,49,83,14,6,1,4,0,0,1,0,472,1
TI,5792850668,Juan Cifuentes,21051963,89,91,62,94,5,0,5,1,1,0,0,204,0
TI,4290556556,Sofía Cifuentes,08031993,74,49,14,90,4,1,3,0,0,1,0,567,0
CE,5831361577,Gabriela Martínez,11051980,69,6,34,65,3,1,5,0,0,0,1,429,1
CC,1761289639,Sofía González,16061992,92,67,4,46,4,0,3,0,0,0,0,841,0
CE,0733152387,María Martínez,10021945,54,91,13,52,5,0,3,1,0,1,1,810,1
TI,9171357692,Manuela Hurtado,06111978,79,86,36,71,3,0,5,1,0,1,0,713,1
CE,9086050821,Daniela Cartagena,22061963,22,95,97,2,6,1,4,1,1,1,1,745,1
TI,7226764209,David Hurtado,26091961,67,57,43,91,4,0,4,0,0,1,0,496,1
CE,9790444217,María Perez,20051928,87,43,5,47,1,1,1,0,1,1,1,708,1
CE,0720783373,Juan García,04052005,35,52,16,36,5,1,1,0,1,0,0,981,1
CE,9731872954,Manuela Hernández,26101902,99,10,72,100,5,1,4,1,0,1,0,972,1
TI,4019607475,Daniela López,28051983,18,31,32,49,3,0,1,0,1,0,1,557,1
TI,0484892769,Manuela Perez,13051960,99,93,87,6,3,0,2,1,0,1,1,761,0
CC,4994557058,Melissa Rodríguez,14121986,38,27,89,31,6,1,4,0,0,1,1,220,0
CE,0103247795,Miguel Hurtado,28012005,38,78,1,48,2,1,1,0,1,1,1,12,1
TI,0979877457,Ana Rodríguez,24121991,19,50,1,89,1,1,2,0,1,1,1,241,1
CE,1432213767,Manuela Hurtado,10011966,69,78,56,33,6,1,1,1,1,0,1,792,0
TI,9019461533,Miguel Hernández,17012003,24,80,8,58,4,0,3,1,1,1,1,44,1
CC,9467137937,Melissa Perez,17031929,2,46,45,59,5,1,1,0,1,0,0,434,0
CC,0500025154,Marcela López,01091953,94,41,53,24,6,0,1,1,1,1,0,3,0
CE,9033057718,Carlos Castaneda,17111981,58,96,95,20,2,1,1,0,1,0,0,785,1
CC,8196498595,David Castaneda,16051941,33,47,93,34,1,0,6,1,0,0,0,69,1
CC,4212938397,Ana Martínez,24051982,3,79,68,15,4,1,4,0,0,0,0,368,0
CE,7963332006,Juan Rodríguez,06081963,9,74,82,67,4,1,6,1,1,0,1,69,1
CE,1059827845,Manuela Cifuentes,14111954,53,87,35,39,3,1,2,0,0,0,1,430,0
CC,9729048318,Miguel González,04112000,49,17,52,29,6,1,4,1,1,0,1,460,1
TI,0670217999,Laura Cifuentes,05101999,28,82,45,98,6,1,6,0,1,1,1,532,1
CE,5593870572,Carlos Cartagena,07101938,88,14,43,9,2,0,3,0,1,0,1,762,1
CE,1322073002,Miguel Cartagena,28121940,20,84,55,30,2,1,6,0,1,0,0,944,0
CE,9847350155,Miguel Rodríguez,10121971,66,78,74,69,6,0,6,1,0,1,0,669,0
CE,8282105521,Ana Martínez,24021924,30,85,28,19,3,0,5,1,1,0,1,449,1
CC,2391668969,Juan Martínez,01021976,70,29,87,42,1,0,6,0,1,1,1,54,1
CC,0176552301,Miguel Cartagena,16041945,27,5,14,94,2,0,1,1,1,1,0,677,0
CE,8288317331,Daniela Hernández,18111971,98,15,85,82,6,0,6,0,1,1,1,121,0
