tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,3216820881,Marcela López,10081961,25,88,76,82,5,0,6,1,1,1,1,526,1
CC,0824043343,Luis García,26071966,28,59,38,61,2,0,1,1,1,0,1,229,0
CE,3164910414,Miguel Perez,04051996,20,21,44,87,6,1,6,0,0,1,0,494,1
CE,3939399339,Melissa Martínez,02091943,8,23,35,74,4,0,3,0,1,1,1,709,1
CC,8628005174,Gabriela Hernández,21121927,53,33,17,71,3,0,2,1,1,1,0,489,0
CC,7106247037,Marcela Murillo,12081995,75,96,57,74,4,1,2,1,1,0,0,740,1
TI,1136794193,Manuela Cartagena,20031938,15,6,43,5,2,0,1,1,1,1,1,953,0
CE,3462886011,Ana Murillo,04091932,2,58,75,84,5,0,3,1,1,0,0,20,1
CE,5861095121,Ana Perez,22051973,33,92,99,30,2,1,1,1,0,0,1,214,1
TI,7603821154,Daniela Hurtado,16021930,49,84,33,5,3,0,2,0,1,0,1,527,1
TI,8812884119,Melissa González,02081994,9,11,82,82,1,1,1,1,0,0,1,720,1
TI,5045396902,David Perez,22041962,73,58,21,3,3,0,3,0,1,0,1,869,0
CC,6954923998,Carlos López,13031945,4,20,24,27,6,1,3,0,1,0,0,820,1
CE,7168771343,Sofía Cifuentes,24121954,62,100,72,82,5,0,2,0,1,1,1,673,1
TI,7943174767,Melissa López,24071939,49,73,86,13,4,0,2,0,0,0,1,684,1
CC,4686033475,Gabriela Murillo,22021938,86,34,92,96,6,1,1,1,0,0,1,937,1
CE,7918736500,David Perez,18031929,65,35,78,25,5,0,5,0,1,0,1,493,1
TI,7675106813,Carlos Murillo,24101972,14,19,87,17,3,0,4,1,0,0,0,639,0
TI,6051772984,Gabriela Martínez,25021990,47,13,8,86,4,1,5,0,1,1,1,229,1
CE,5577712125,Luis González,13112002,25,32,69,88,2,1,3,1,0,1,0,355,1
CC,1305980709,Melissa Murillo,27032015,85,59,86,36,1,0,4,1,1,0,1,603,0
CE,1838112896,Laura Hurtado,11111960,83,24,95,85,6,0,5,0,1,1,0,936,0
TI,4782480892,Juan González,08101979,86,79,26,97,6,0,2,1,0,1,0,722,1
TI,9481090053,David Castaneda,26031988,91,19,58,87,3,1,1,1,0,0,0,178,0
CE,7403172532,María Castaneda,16112001,35,35,89,63,3,1,6,0,0,0,1,194,1
TI,5756810953,Gabriela González,28092003,88,46,40,41,3,1,1,1,0,0,0,456,1
TI,3428046297,María Martínez,03101998,49,80,26,63,6,1,6,1,0,1,0,749,1
CE,9449717287,Ana Rodríguez,18051958,75,25,22,21,5,1,1,1,0,0,1,98,1
CC,0319621618,Carlos Murillo,25121982,24,96,61,18,5,1,5,1,0,1,1,584,0
TI,8268015273,María González,24121978,5,42,37,20,2,0,4,0,1,0,0,496,1
CE,8428240465,Juan Perez,15021985,72,2,65,48,1,1,2,1,0,1,0,387,1
