tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,8392308756,Melissa García,11011995,88,41,17,6,2,1,6,0,0,1,0,632,0
TI,1496226183,Melissa Martínez,09011935,30,14,62,66,2,1,6,0,0,1,0,988,1
CC,5224460280,María Cifuentes,16022002,46,96,42,75,4,0,3,1,1,0,0,877,1
CC,0659027373,Melissa Rodríguez,02042008,66,49,1,90,4,1,6,0,1,0,0,186,1
CE,0747502401,David Castaneda,25051998,45,32,36,28,5,0,3,1,0,1,0,840,1
CE,1429320528,Marcela Cartagena,21021995,79,64,4,20,6,0,6,1,1,1,0,776,1
CC,7190303206,María Rodríguez,20041973,88,11,24,66,5,0,3,0,1,0,0,573,0
CE,4999621777,Melissa Cifuentes,04011926,82,21,36,83,5,1,4,1,0,0,0,823,1
CC,8379007418,Luis Hernández,24011984,39,9,30,19,1,1,1,0,0,0,1,851,0
CC,6628726806,Miguel Castaneda,14041937,93,78,58,72,5,0,5,0,0,1,1,606,1
CE,9883951022,Laura Perez,23092014,44,96,48,5,2,1,6,1,0,0,1,721,1
CC,9448900972,Juan Rodríguez,18021973,55,50,55,77,4,0,2,0,1,1,1,585,1
TI,6360725326,Daniela Rodríguez,02081934,76,89,67,1,3,0,3,0,1,1,0,653,1
CC,2811559618,Juan Castaneda,24111958,84,62,26,38,1,0,2,0,1,1,1,35,1
TI,6193365123,Luis Castaneda,02011945,54,47,95,51,5,1,6,1,0,1,0,677,1
CC,7174403400,Carlos López,04032001,29,5,59,14,4,1,6,0,0,1,0,333,1
CC,9278711417,David Martínez,15071954,24,63,72,87,3,1,1,0,0,0,0,913,1
CE,8348883744,Luis Murillo,03031976,10,60,3,94,2,1,5,1,1,1,1,914,1
CC,5049680252,Ana Perez,18021958,87,72,73,73,6,0,4,0,0,0,1,180,1
CC,7764599322,Luis Cartagena,11081938,93,32,55,36,6,1,3,1,0,0,0,133,1
TI,4859077897,Daniela Hurtado,10071921,48,34,82,37,6,0,4,1,0,0,1,530,1
CC,3242860009,Ana Perez,18111993,79,66,98,58,4,0,4,0,1,0,1,696,0
CC,6947681251,María Perez,02112004,31,51,94,2,4,0,5,1,1,0,0,229,0
TI,0016014779,María Rodríguez,16091999,73,31,79,80,5,1,2,0,0,0,1,360,1
CC,7321680456,Marcela Perez,15031988,74,85,76,75,6,0,5,1,1,0,1,175,0
CC,1194842098,Luis Perez,25082003,36,42,28,90,3,1,4,0,0,1,1,492,1
TI,5160710951,Ana Rodríguez,17041939,2,55,32,68,3,0,5,1,0,1,0,577,0
CE,2759983237,Melissa Murillo,04031947,61,72,16,31,5,1,4,1,1,0,0,533,1
TI,3611324100,Gabriela García,17071990,13,100,40,4,1,1,4,0,0,1,1,477,1
TI,0190307184,Sofía Murillo,16081981,12,48,47,97,1,1,3,0,0,1,0,511,0
CC,7122651340,Daniela García,08012009,77,95,87,38,2,1,2,1,1,1,1,577,1
CC,0330959890,David González,11121968,34,26,26,55,3,0,3,0,0,1,0,860,1
CC,3292636581,Juan Cartagena,24121947,25,44,95,26,4,0,3,1,0,0,0,117,1
TI,3621310278,Melissa Perez,08101963,45,1,83,52,4,0,4,0,1,0,0,869,1
CE,6200609403,Sofía García,14041968,9,9,9,24,2,0,4,1,1,0,0,542,1
TI,4361712161,Manuela Hurtado,14031953,87,31,75,93,1,1,2,0,0,1,1,993,0
CC,7577400084,Luis Castaneda,08101934,84,36,47,41,1,1,6,1,1,0,1,205,1
CC,2558533171,Luis Murillo,08111997,47,71,55,58,3,1,4,0,1,0,1,384,0
CE,8711052492,María Hurtado,17081928,25,70,91,62,5,1,5,0,1,1,1,713,0
CE,1041847535,Daniela Cifuentes,08061932,25,71,25,9,6,1,6,1,1,1,1,335,0
CC,9559537196,Gabriela Hernández,21111963,20,55,23,13,1,0,6,1,1,1,0,253,1
CC,4323474018,Juan López,27091951,79,5,25,28,1,1,3,0,1,0,0,662,0
TI,2097995504,Manuela Rodríguez,02111933,65,32,95,46,4,1,1,0,1,1,0,266,0
TI,2484782432,Daniela Perez,06062005,26,34,14,22,6,1,3,1,0,0,0,77,1
TI,1825268431,Luis Hurtado,03051989,60,3,51,3,6,1,5,0,0,0,0,151,0
TI,4164336302,Sofía Rodríguez,10011941,20,98,72,14,1,1,4,0,0,1,1,247,1
CC,7279026217,Melissa Martínez,07031932,74,48,45,10,2,0,6,0,0,1,0,254,1
CE,7268616973,Laura García,04091986,22,70,76,41,2,0,2,1,1,0,0,440,0
TI,4805332953,Sofía Castaneda,02081951,33,7,22,73,2,1,2,1,0,0,0,184,1
CE,8073836362,Daniela Castaneda,08031951,99,46,76,42,3,1,1,0,1,0,0,21,1
CE,0340740348,Juan Rodríguez,13061993,87,99,65,69,5,1,5,1,1,0,1,872,0
CE,0859814474,Sofía Murillo,01081971,74,18,23,78,5,1,2,1,0,1,1,605,1
CE,9049937939,Daniela Murillo,06101994,69,13,9,70,6,0,6,0,0,0,1,821,1
CC,6138546893,Marcela Cifuentes,07071974,78,6,69,21,2,0,2,0,0,1,1,408,1
CE,8096456663,Melissa Cartagena,13081933,65,67,44,73,6,1,2,1,0,0,0,665,0
CE,2686202187,Ana Murillo,09081992,94,76,96,66,6,1,3,1,1,0,1,345,1
TI,3448950360,Marcela Cifuentes,04121977,41,19,13,17,2,1,4,0,0,1,0,510,0
TI,0690013668,Luis Perez,22072005,1,42,92,89,5,1,3,0,1,0,0,333,0
CC,6855693245,Sofía Rodríguez,07061963,17,99,29,43,5,1,1,0,1,0,0,100,1
CC,0129059071,Carlos López,18061987,21,24,44,44,5,0,6,1,1,1,0,591,1
TI,0396115403,Luis Martínez,25072021,16,59,56,66,6,0,3,1,1,1,0,431,0
CE,2008452351,Juan González,24032004,61,45,71,86,2,1,5,0,0,1,0,315,1
CC,2089910534,María Martínez,17041954,68,67,37,29,3,0,1,1,0,1,1,729,1
CC,1136406568,María Martínez,13071930,17,78,27,22,4,0,4,1,0,0,1,478,0
TI,7603372755,María Hernández,14121986,5,67,41,67,6,0,6,0,1,1,1,140,0
CE,0198138976,María Martínez,17061996,67,13,89,89,5,0,1,1,1,0,1,409,0
TI,4829603863,Gabriela Cartagena,07072008,24,11,71,29,6,0,2,0,1,1,0,395,1
CC,0191169623,Ana Perez,27012005,96,90,3,83,1,1,2,0,0,0,0,357,0
CE,7311788849,Juan Cartagena,22011986,12,59,27,69,6,0,6,1,0,1,0,11,0
CE,0476486286,Sofía Cifuentes,12021932,6,8,30,94,1,0,2,1,0,0,1,776,1
CE,1003722294,Laura Hernández,16021944,29,8,37,62,6,1,4,1,1,0,1,740,0
CC,7637181291,Daniela Hurtado,05121926,90,16,67,23,6,1,3,1,0,0,0,475,0
CE,1273640510,Gabriela Perez,20121939,21,22,17,18,5,0,2,1,1,0,1,421,0
TI,8412476651,Gabriela Cartagena,05121974,89,59,56,62,1,0,4,1,0,1,0,889,0
TI,5784926898,Sofía Hurtado,05041928,74,49,19,59,3,1,4,0,0,0,0,140,1
CE,0782105168,Luis Hernández,16061977,53,96,93,59,4,0,4,1,0,0,1,415,1
CE,5225118202,Melissa Martínez,23051995,63,44,29,50,4,0,5,1,0,1,0,262,1
CC,7656820775,Juan Hernández,09021927,51,37,67,34,4,1,2,0,0,0,1,715,1
CC,3933568312,Gabriela González,06041927,99,20,88,45,1,0,2,0,1,0,0,58,1
CE,5302181300,Gabriela Hurtado,05021993,75,54,16,89,3,1,3,0,0,1,0,793,0
CC,9484458841,Manuela Rodríguez,11042020,43,90,82,22,2,1,2,0,0,0,1,51,0
TI,0009827204,David Murillo,19011988,56,4,43,67,2,0,3,0,0,0,1,932,1
CE,1495302274,Miguel Cartagena,17121997,25,52,3,50,3,0,4,1,1,0,0,123,1
CE,3009082668,Gabriela Castaneda,26091983,100,71,89,60,4,1,2,0,0,0,1,860,0
CE,4542069642,Daniela Rodríguez,11021996,50,13,63,50,6,0,3,0,1,1,1,475,1
TI,5191062535,Melissa Hurtado,06032009,41,9,48,92,1,1,3,1,1,1,0,641,1
CC,2950209352,David López,04071951,33,80,52,96,6,1,4,1,1,0,0,327,0
CE,8118893851,Miguel Rodríguez,26101991,31,16,57,49,2,1,5,1,0,0,1,449,0
