tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,1230583211,Sofía Cifuentes,04041990,25,7,82,68,4,0,1,1,1,0,0,191,0
TI,4186278889,Gabriela Hernández,23031959,29,57,36,7,1,1,6,1,0,1,0,219,1
CC,8201527057,Melissa Castaneda,02122005,33,49,30,87,4,0,2,0,1,1,1,464,0
CE,9365843110,Ana López,20121988,8,89,54,74,1,1,2,1,1,1,0,218,1
TI,5249317604,Laura González,18032001,66,61,3,64,4,1,2,1,1,1,1,700,0
CC,0294074703,Sofía Hurtado,17081992,11,64,72,30,2,0,5,0,1,0,1,119,0
CE,8384243229,Marcela Perez,02121970,14,71,59,28,3,1,6,1,1,1,1,107,0
CE,5456278647,Daniela Cifuentes,23091934,7,14,9,32,6,0,1,1,0,0,1,701,1
CE,5458351311,María Perez,22081959,42,32,59,68,1,0,2,0,0,0,1,847,0
TI,7194358474,Manuela Cartagena,17021935,91,24,82,7,5,0,6,0,0,1,1,142,1
CE,3730414942,Melissa Murillo,20031973,88,18,80,55,1,0,2,0,1,0,1,124,1
CE,2326071255,Ana González,14031946,34,47,58,79,1,1,5,1,0,0,1,679,1
TI,7880171064,Gabriela Castaneda,24061970,52,99,56,30,6,0,3,0,1,1,0,637,1
CE,6873821423,Luis Murillo,28011997,4,27,14,61,6,0,4,1,0,1,1,492,1
CE,8917736706,María Cifuentes,10091949,8,63,59,34,4,1,3,0,0,1,1,774,0
TI,5715956365,Marcela Rodríguez,03051938,59,20,64,71,3,0,5,1,0,1,0,470,1
CE,4563521129,Sofía Perez,22071983,68,91,42,77,3,0,3,0,1,0,1,4,0
CC,6587616734,Laura Martínez,05022001,90,93,29,94,4,1,3,1,1,1,0,255,0
CC,2164514519,Manuela Perez,14071949,4,12,38,4,6,0,2,1,0,0,1,742,0
CE,3555276137,Ana Murillo,16051984,28,99,84,97,3,1,2,0,0,0,0,340,0
CE,2790847570,Marcela González,27121931,87,35,34,2,2,0,3,0,1,1,0,918,0
TI,2301506446,Marcela Castaneda,24041979,14,16,8,63,2,1,3,1,1,1,0,93,1
TI,7696798521,Manuela García,11091986,43,78,100,25,1,1,5,0,0,1,1,452,0
TI,0043443142,Sofía Perez,17061997,81,66,2,26,2,0,3,0,1,1,0,261,0
CE,8004951548,Miguel González,01121957,60,86,78,14,4,0,2,0,0,0,1,688,1
CC,9185747163,Ana Castaneda,04081955,5,76,64,4,6,1,3,1,0,1,0,874,1
TI,9079645826,Ana Rodríguez,12071996,75,7,76,93,1,1,3,0,1,1,0,64,1
CC,8048899292,Marcela Rodríguez,08061952,55,70,42,8,4,0,1,0,1,1,1,47,1
CC,2099328659,Sofía González,21082007,40,23,15,69,1,1,5,0,0,1,0,457,0
CC,5826160083,Laura Hernández,02021957,51,62,10,20,6,1,1,1,0,1,0,913,0
CC,7100176163,Manuela Castaneda,21051923,61,8,1,99,1,0,2,0,1,1,1,775,1
TI,2341311635,Luis Murillo,07101950,72,14,41,87,2,0,3,1,0,1,1,730,0
CC,7264898047,Carlos García,14021941,26,19,85,33,4,0,1,0,1,1,1,656,1
CC,9249816566,David Murillo,06041959,76,39,61,49,6,0,6,1,1,1,0,844,1
CC,7759325096,Carlos González,21101991,57,59,82,54,4,0,4,0,1,0,0,379,0
TI,0056646229,María Rodríguez,06011979,50,95,42,14,2,0,1,1,0,1,1,619,1
CE,5889923493,Gabriela Cartagena,23081941,40,97,53,35,1,1,5,0,1,1,0,397,0
TI,6643510450,Juan Hurtado,18101983,70,8,24,29,6,0,2,0,0,1,1,898,0
CC,8355280290,María Cifuentes,09031967,23,61,68,88,5,0,2,1,1,1,1,873,1
CC,8778801077,David Murillo,27071969,48,25,97,72,6,0,5,0,1,0,1,881,1
CE,3711338083,Daniela Murillo,26011925,78,19,33,8,5,1,5,1,1,1,0,217,1
CC,8520463666,Marcela Rodríguez,13051980,18,46,42,74,5,1,2,1,1,1,1,533,1
TI,9409884537,Ana García,26051980,98,86,55,23,3,1,6,1,1,0,0,364,0
TI,2936389432,David García,11021943,7,79,83,90,6,1,4,1,1,1,1,667,1
TI,6284984589,Laura Hernández,03081968,1,94,41,81,1,0,5,1,1,0,0,969,1
CC,6610907376,David Murillo,03101935,42,97,61,36,2,0,2,1,0,1,1,709,1
CC,7130640433,Laura Perez,21081986,28,77,94,18,2,0,5,1,1,1,1,408,1
TI,6789057821,María Castaneda,16081968,91,83,95,94,5,1,5,0,0,0,0,452,1
TI,3995820306,Gabriela Hurtado,11011930,72,2,58,28,2,1,5,0,0,0,1,716,0
TI,6811287066,Luis López,19072009,97,5,58,85,5,0,1,0,0,0,1,372,1
TI,6484669556,Ana García,12101955,98,48,35,97,1,1,4,0,0,1,1,995,1
CE,9097155706,Sofía García,13052002,45,45,42,9,4,0,2,0,0,0,0,636,1
CE,0967969835,Sofía González,05051992,27,29,37,63,2,1,3,1,0,0,0,541,0
CC,4318280726,Sofía Murillo,10081974,73,86,75,81,3,1,3,0,0,1,1,815,0
TI,0651141181,Carlos López,06121924,39,46,95,71,4,1,4,0,0,0,0,406,1
CE,0272138253,Marcela Murillo,21011957,66,94,37,82,6,1,3,1,0,1,1,196,1
TI,3104452267,Melissa López,10091973,64,54,78,10,5,1,6,1,0,0,1,955,1
CC,3448604143,Daniela Perez,03011933,34,4,87,57,6,1,3,1,1,1,0,774,1
TI,1842520174,Sofía Hernández,20111926,64,55,7,41,6,1,2,1,0,1,1,320,0
CE,1035379933,Melissa Cifuentes,25102009,50,69,78,64,1,0,2,0,0,0,1,966,0
CC,0942848865,Ana Hernández,28021989,20,50,62,1,4,0,1,1,0,0,0,701,1
CE,7193882854,Miguel Perez,07121940,99,19,67,83,1,0,6,1,0,1,1,488,0
TI,9266348875,Luis González,27042004,12,18,63,80,1,1,5,1,0,1,1,498,0
CC,6003575394,David García,03071924,50,51,8,47,1,1,6,1,0,0,0,215,1
TI,4976121807,Melissa Perez,26081957,38,15,78,32,1,0,4,1,1,1,0,59,0
CC,5277482850,Miguel Murillo,20021959,83,93,99,39,6,0,2,1,0,0,0,735,1
CE,5067263087,Carlos Hurtado,02111992,34,69,1,66,3,0,3,1,0,0,1,966,0
TI,9083474966,Juan Hurtado,24091968,52,53,22,51,2,0,4,0,1,0,1,83,0
CC,6587764918,Carlos Cifuentes,16021991,88,12,46,75,3,1,4,0,0,1,1,695,0
CC,4772968676,Melissa Rodríguez,09031954,91,89,71,57,1,0,2,0,0,0,1,491,0
CE,3186446796,Ana López,25072012,63,51,22,30,3,0,6,1,0,0,1,266,1
CE,4270269247,Luis Murillo,07071976,24,23,8,9,4,0,5,0,1,0,1,900,1
CE,0184854974,Marcela López,01111994,91,66,71,35,6,0,3,1,1,0,1,146,1
CE,6049493604,Melissa Rodríguez,21011962,82,53,37,34,3,0,4,1,1,0,1,246,0
CE,2426911901,Marcela Perez,12031978,26,87,76,49,3,0,6,0,1,0,1,610,0
TI,7286085149,David Hurtado,04051939,85,83,1,55,6,0,5,0,0,1,1,446,1
CC,0118915977,Manuela González,10122007,57,85,30,90,3,1,1,1,1,0,0,786,0
TI,5109249295,David Castaneda,06111926,35,68,32,17,1,1,3,0,0,0,0,60,0
CE,8685115552,David Hurtado,19111985,30,76,13,16,3,0,2,1,0,0,1,795,1
CE,1896961784,Daniela García,02091973,47,19,64,63,3,0,3,1,1,0,0,586,0
CC,2685594410,David Rodríguez,22011976,54,21,26,12,4,1,2,0,1,0,1,296,1
TI,2331622028,Laura Hurtado,13031962,25,71,66,15,6,1,4,1,0,1,1,37,0
CC,0231294993,Gabriela Cartagena,03101956,8,5,100,35,1,1,3,0,0,0,0,290,1
TI,6493164674,Ana Hernández,20061968,80,64,20,32,6,1,5,1,1,0,1,101,1
CE,3094565171,Carlos Castaneda,21051981,7,51,5,10,4,1,5,1,0,1,1,679,1
TI,4995241997,Sofía Cifuentes,20101988,45,70,68,99,4,1,2,0,0,0,0,449,0
CC,7820097947,Melissa Rodríguez,21051981,31,82,70,38,3,0,2,0,0,0,0,476,1
CC,7751119258,Manuela Hurtado,06111974,63,16,4,58,1,0,2,1,0,1,1,44,1
TI,5429674103,Manuela García,23091953,64,34,75,60,2,0,5,0,0,1,0,415,1
TI,4804610689,Melissa Martínez,03011971,6,35,42,5,4,0,2,0,1,1,0,966,0
TI,8014466524,Laura Hernández,26101958,25,83,15,72,3,0,5,1,1,0,0,136,0
CC,6409299439,Luis González,19081978,60,83,18,12,6,0,3,1,1,0,1,399,1
TI,1035780000,Juan Cifuentes,05081951,84,26,83,51,4,0,1,0,1,1,0,761,0
CE,4986824871,Melissa González,08081966,77,50,74,90,2,0,5,1,1,0,0,681,0
CC,0230383067,Laura García,22021964,11,70,84,10,4,1,2,0,0,1,0,632,0
CE,4780887529,Juan Cifuentes,23011939,85,79,36,40,3,0,1,0,1,0,0,671,0
CE,3694059094,Gabriela Martínez,14032007,40,20,6,9,1,1,5,0,0,1,0,181,0
CE,1036866395,Luis Cifuentes,11121974,10,96,78,82,5,1,5,1,1,0,1,670,1
CE,7249572534,Sofía Perez,15071980,1,23,53,89,2,1,3,1,1,0,1,694,1
CC,3144270634,Daniela Murillo,01071959,70,78,80,62,3,1,3,1,0,1,1,189,0
