tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,0634408769,Marcela Perez,22101931,79,26,1,64,4,1,6,1,0,0,0,833,0
CC,5033567791,Carlos Cartagena,02122006,83,98,4,36,3,1,2,0,0,0,0,380,0
TI,5161752381,Manuela Castaneda,16032007,80,89,19,31,5,0,1,0,0,1,0,661,1
TI,7864786217,Ana Martínez,08051940,48,90,40,25,2,0,1,1,1,1,0,307,1
CC,0898677842,Manuela Castaneda,14051986,88,52,92,26,2,1,1,1,0,1,1,63,0
CE,3830342478,Daniela Cifuentes,10101941,76,38,20,86,2,1,5,0,1,0,1,443,0
CC,8349468948,Juan Cifuentes,21041963,54,84,23,82,5,1,1,1,1,1,1,566,1
TI,9174540913,Sofía Cartagena,22071928,17,42,14,54,4,1,3,0,0,1,0,977,0
CE,1472605116,Melissa Hernández,19061975,3,59,85,19,5,0,6,0,1,1,1,114,0
CE,0995759642,Marcela Cifuentes,11061936,97,25,85,98,3,1,6,1,1,0,0,413,0
CE,5173918059,Daniela Hernández,28031957,5,35,86,80,4,1,2,0,1,1,1,422,0
CC,9401604368,Miguel Hurtado,26121985,81,55,60,16,5,1,2,1,0,0,1,440,0
CE,5712429079,Ana Hurtado,01111970,74,76,28,49,2,1,3,1,0,0,0,249,0
TI,9139527890,Manuela Castaneda,05122008,50,64,79,75,6,1,3,0,0,1,1,568,0
CC,1296628093,David López,07092007,79,64,56,42,3,0,3,0,0,0,1,938,1
CE,3779195645,Miguel Rodríguez,21121934,45,91,14,92,5,0,2,0,1,0,1,203,0
TI,5246356345,Sofía Martínez,19121995,1,19,86,87,1,1,5,0,0,1,1,574,0
CE,6666913264,Miguel López,17061938,96,94,83,51,3,0,6,1,0,0,0,587,0
TI,7205816441,Gabriela Martínez,10071964,2,6,92,83,5,1,4,0,0,0,1,229,0
CC,5660617555,Daniela García,09051956,67,50,86,38,3,0,1,0,1,0,1,192,1
CE,7543892507,Miguel Rodríguez,23091914,34,100,89,17,1,1,4,0,1,1,0,141,0
CE,2784659441,Juan Cartagena,14021932,11,41,79,48,5,0,6,1,0,1,1,560,1
TI,4905004538,Melissa Cartagena,21051976,13,70,76,85,4,0,6,0,1,1,1,467,0
CC,5545670334,Manuela Castaneda,25091980,66,75,50,26,1,1,4,0,1,1,0,626,1
CE,7764119942,Melissa Perez,22061985,96,31,72,98,1,0,3,1,1,0,0,682,1
TI,8693481526,Carlos Hurtado,06011935,19,93,78,22,2,1,1,0,0,1,1,531,0
TI,2182624380,Juan López,04081986,14,41,71,81,5,1,1,0,0,1,1,419,0
CC,1166003997,Marcela López,20101959,9,23,5,48,2,0,6,0,1,0,0,390,0
TI,3536452219,Miguel Cartagena,10081941,88,62,12,23,5,0,2,1,0,1,1,267,0
CE,8261405002,Juan Cartagena,14021938,3,19,3,35,6,1,4,0,1,0,0,60,0
CE,9158661372,Daniela Cartagena,11111971,55,69,49,52,5,0,4,0,1,0,1,55,1
TI,2781330723,Daniela Martínez,21071942,17,70,9,68,1,0,1,0,1,0,0,245,1
CE,4351912401,Ana Hurtado,04011938,100,84,10,12,1,0,2,1,1,1,1,956,0
TI,0370646957,Marcela López,16011971,55,98,50,92,3,1,6,0,1,1,1,261,1
CE,6054869057,Gabriela Hurtado,09092006,60,12,18,77,2,0,2,1,1,1,1,151,0
TI,1227627580,Melissa Hernández,18041962,30,34,76,37,2,1,3,0,1,1,0,37,1
TI,9530353033,María Murillo,26071935,38,8,94,54,3,1,2,0,0,1,0,56,0
CE,8883016001,David González,08022005,47,84,49,12,6,0,5,1,0,1,1,272,0
CC,8383309759,Laura García,15052009,81,22,1,75,5,1,2,1,1,1,1,75,1
CE,5480632399,Daniela González,11111997,62,88,84,17,4,1,6,0,1,1,0,132,0
TI,6164189609,Gabriela García,14031990,25,80,84,60,6,0,1,0,0,1,1,716,1
CE,5251305032,David Perez,26071977,25,60,29,72,3,1,2,1,0,1,1,297,0
CC,3092846967,Miguel González,17031940,6,10,93,15,4,1,2,1,1,1,1,174,0
TI,0457264074,Daniela Hurtado,18011945,12,98,73,95,6,0,6,1,0,1,0,131,0
CE,6753125511,Daniela Hernández,02051955,91,70,17,64,3,0,6,0,1,0,1,854,0
CC,5510065728,Gabriela Hurtado,23011962,28,15,34,27,4,1,5,1,1,0,1,812,0
CE,3423666525,Marcela López,14031967,100,44,75,51,3,0,2,1,1,1,1,623,1
CC,6852075745,Miguel López,10081955,28,70,50,21,4,1,1,0,1,1,1,211,1
CE,1483018433,Marcela García,23051984,17,57,98,33,6,1,1,1,1,1,1,836,1
CE,6376078114,Daniela López,27081966,49,82,9,15,5,0,2,1,1,1,0,275,1
CC,2843414371,Carlos Hernández,26092005,90,43,26,11,6,1,4,0,1,1,0,105,0
CE,2596908193,María Castaneda,17071934,20,96,15,45,5,1,1,1,0,1,1,24,1
TI,4190271628,Melissa Perez,26091945,48,93,55,71,4,1,3,0,1,0,0,433,0
CE,7691179719,María Hurtado,27051965,59,4,20,61,1,1,2,1,0,0,0,814,0
TI,9786504038,Miguel López,12051957,61,50,88,69,2,1,5,1,0,0,0,124,1
CE,1797737072,Ana Murillo,19101963,39,49,18,72,2,0,5,0,1,1,0,158,0
TI,4970818671,Carlos López,22011948,29,95,55,11,1,1,5,1,0,0,0,913,0
CC,3138514552,Luis López,07051991,34,49,48,64,4,0,5,0,0,0,1,983,1
CE,8219167170,María Martínez,19081938,9,37,97,81,1,0,6,1,1,1,1,92,0
CE,7462821953,Carlos Cartagena,25051943,2,48,74,33,6,0,5,0,1,0,1,788,0
TI,1858880187,Marcela Perez,12011977,54,88,57,22,4,0,1,1,0,1,1,429,0
TI,8344410634,María Martínez,20051984,25,35,71,98,2,0,5,1,1,0,0,425,1
TI,0275562082,David Murillo,17041941,81,65,98,58,4,1,2,0,0,0,1,262,0
CC,4033527144,Luis Hernández,28021942,13,83,98,89,5,1,2,1,1,1,1,371,1
CE,2897380677,Sofía Castaneda,16051952,23,24,26,78,4,1,3,1,0,0,0,490,1
CE,8351150128,Juan Cifuentes,20121996,96,11,46,89,4,1,1,1,0,1,1,940,1
CC,5165302942,Luis Castaneda,23041943,62,100,88,56,5,1,2,0,1,1,0,915,1
CE,1685976239,Luis López,12101952,84,90,84,92,3,0,3,0,1,1,1,699,0
TI,5507241757,Daniela Perez,08111996,5,55,40,19,5,0,5,1,0,0,1,155,0
CC,0724818437,Carlos Murillo,14101958,57,72,99,37,1,1,6,1,0,1,1,257,1
CE,1714266167,Miguel Martínez,28041951,28,36,24,59,1,1,6,0,1,0,0,428,1
CE,5058483166,Melissa Cartagena,20051966,79,39,48,59,1,0,1,0,1,0,0,132,0
TI,0108828554,Carlos Perez,20021958,58,66,28,96,5,0,1,1,0,0,1,302,1
CE,5016659789,Gabriela Cartagena,14062006,24,9,43,28,2,1,5,1,1,0,0,797,0
CE,1208865807,Miguel Rodríguez,28091951,98,20,47,76,5,0,1,0,0,1,1,573,0
CE,6625324745,Daniela Perez,14031971,92,14,16,5,2,1,3,0,1,1,1,660,1
CC,2876310975,Sofía Perez,13111982,100,17,83,20,6,1,6,0,1,1,1,763,1
CC,2567680809,Luis Martínez,17111997,55,41,85,85,4,1,6,0,0,1,0,427,1
CE,6343455409,Laura Martínez,13041990,53,29,95,68,1,1,3,0,0,1,1,477,0
CE,6198045695,Gabriela Hernández,20121990,75,52,69,34,3,0,2,1,0,1,0,569,0
CE,3947926769,Carlos Hurtado,12011976,80,19,28,56,2,0,4,0,0,0,0,999,0
CC,5208528445,Marcela Cifuentes,10091946,56,53,79,63,2,1,3,0,1,1,0,683,1
CC,4441500034,Melissa Cifuentes,01101937,23,99,77,6,3,1,6,0,0,1,1,362,0
CC,8637891253,Ana López,06031985,92,20,35,9,4,1,6,0,1,0,1,61,0
CE,9948241315,Gabriela Perez,27062001,81,32,55,88,6,0,4,0,1,0,0,264,0
CC,6882788129,Miguel Martínez,10111972,9,2,47,25,2,1,2,0,1,0,1,57,1
CC,6574540918,David Perez,12121940,7,87,89,11,4,0,6,0,0,0,0,394,1
TI,0544560622,Manuela Rodríguez,24021925,97,14,32,46,3,0,5,1,1,0,0,849,0
CE,6212788381,Miguel Castaneda,02051930,42,18,73,19,4,1,2,0,1,0,1,827,0
TI,2482153272,Sofía Rodríguez,14051935,89,68,88,83,4,1,3,1,1,0,0,644,1
CE,8955344566,Sofía Perez,18081938,12,10,73,28,3,0,6,1,0,0,0,774,1
CE,5054496061,David Perez,22101992,60,17,55,93,2,1,6,0,0,1,1,984,0
CE,4865316009,Juan García,28111953,9,97,73,81,1,1,5,0,1,1,1,209,1
