tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,3060220399,Ana Martínez,12021915,77,81,96,8,6,1,1,0,1,0,1,867,1
CE,9543452003,Carlos Perez,27071970,86,55,21,91,3,1,4,1,0,0,0,514,1
CC,4047593398,Miguel Perez,03071979,64,74,39,70,3,0,4,0,0,1,0,981,0
TI,7913764352,David González,16071946,40,73,44,1,1,1,5,0,1,0,0,728,1
CC,0513533333,David García,06121967,3,93,7,88,2,1,4,1,1,1,0,674,1
TI,8972432798,Miguel Murillo,02061965,48,100,87,59,1,0,1,0,0,0,0,752,1
CE,8652322310,Carlos Castaneda,04111996,73,10,100,64,6,1,6,0,0,1,0,148,1
CE,9324501415,María Cartagena,19121970,81,44,91,88,5,1,1,0,0,0,0,607,1
TI,8879077113,Carlos García,23022006,72,6,7,20,2,1,3,1,1,0,1,594,0
CE,8366389357,Ana González,22121984,26,21,47,10,4,0,2,1,1,1,1,174,1
CC,2570950367,Melissa González,21021935,74,79,40,10,1,1,1,1,0,0,1,807,1
CC,3760439562,Juan Hurtado,17101992,51,95,92,65,6,1,6,0,0,1,0,700,0
CC,2716643214,Sofía Hernández,15041999,72,72,28,26,4,1,4,1,1,1,1,892,0
CC,7323274276,David González,25081947,27,49,49,4,5,1,6,0,0,0,1,249,1
TI,9571430429,Ana Castaneda,23082008,82,81,14,59,1,1,6,0,1,1,0,109,0
CC,1626057726,Carlos Cartagena,21091973,45,51,59,72,4,0,1,0,0,1,0,892,0
TI,3021534089,Gabriela Martínez,26051925,45,80,76,96,5,1,4,1,1,1,0,556,0
TI,4583641346,Luis Martínez,19081998,1,73,83,2,6,1,1,1,0,1,0,181,0
CE,2873035392,Marcela Martínez,23101988,73,34,44,52,6,1,1,0,0,1,1,929,0
TI,1626349808,David Martínez,09041925,99,47,21,79,5,0,6,1,0,0,1,357,1
CC,8623047373,María Rodríguez,12031998,21,85,35,86,1,0,6,1,0,1,0,472,0
CE,3857046696,David Rodríguez,02071963,68,63,41,8,3,0,4,0,1,1,1,53,0
CC,9844469634,Carlos González,15102004,49,31,20,13,1,1,2,0,0,0,0,283,1
TI,5658040090,Laura García,19041986,4,9,85,50,6,1,5,0,0,0,1,997,1
TI,2136141077,Luis Cartagena,14041990,12,52,4,66,6,1,6,1,0,1,1,978,0
CC,4915062684,Sofía Cifuentes,06071945,70,32,30,8,2,0,3,0,1,1,0,287,1
CE,1933596169,David Hurtado,13061965,100,22,95,68,4,0,2,0,1,0,1,741,0
CC,5367900072,Juan Cartagena,28111977,22,52,33,71,5,0,1,0,0,1,1,87,1
CC,4057063163,David González,04071944,55,16,73,36,1,0,6,1,1,1,0,90,1
CC,7415807798,Manuela Castaneda,12031937,12,27,14,83,1,1,4,1,1,0,0,664,0
TI,0045663356,Juan Castaneda,09102006,84,48,96,17,1,0,6,0,1,0,0,290,1
CE,1061438573,Melissa Murillo,19071949,67,51,56,14,4,1,6,1,0,0,0,522,0
CE,1299300802,Melissa Martínez,02071964,11,49,18,70,5,1,6,1,0,0,0,972,1
TI,3000355470,Luis Cartagena,23052003,67,58,63,78,6,1,4,0,0,1,0,792,1
TI,4177352162,Manuela García,11041998,24,84,2,97,1,0,1,0,0,1,0,296,1
TI,7776763984,Manuela Perez,02021946,25,65,82,78,6,0,6,0,0,1,1,296,1
TI,6029480102,Sofía Cartagena,20052008,80,36,30,7,4,1,5,1,1,0,1,656,1
CE,0309217036,Sofía González,22021991,50,63,38,39,4,0,4,1,1,1,1,826,1
CC,5724308521,Gabriela Perez,09121958,83,95,98,52,4,0,4,0,1,1,1,277,1
CE,1594201021,Ana López,18041976,54,78,75,10,3,0,5,1,0,1,1,880,0
CC,8377111410,Manuela Hurtado,09091969,51,43,98,91,4,1,6,0,1,0,0,24,0
CC,9745853943,Luis Rodríguez,10031996,76,64,77,46,3,1,2,1,0,0,1,506,0
CC,5155855031,David Hurtado,20051966,66,64,96,6,4,1,3,0,0,0,1,567,1
TI,9731731699,Juan Martínez,18041963,25,86,30,80,4,1,2,1,1,1,0,641,0
CC,0087961002,María Perez,07121961,79,82,63,94,3,1,1,1,1,0,0,339,0
CC,9551838059,Juan Hernández,04041925,79,15,30,14,2,0,6,1,1,1,1,899,1
CE,3460549237,Laura Rodríguez,25071988,73,51,36,82,1,1,5,1,1,1,0,885,0
TI,7581642172,Carlos López,07081934,20,6,93,49,4,0,5,0,0,0,0,964,0
TI,5416601411,Miguel Castaneda,13101954,29,85,67,31,6,0,4,1,0,0,0,471,0
CE,0290209891,Manuela Cartagena,19011952,83,50,3,57,6,1,2,1,0,1,0,308,1
CC,4308825632,Ana Murillo,12021988,99,38,42,52,6,1,6,0,0,1,0,498,1
CC,6644942298,David Perez,26081957,35,21,62,73,5,0,3,0,1,1,1,884,0
TI,5097322382,Carlos García,28121943,14,10,52,70,4,0,5,0,1,1,1,684,1
CC,1088669278,Carlos Cifuentes,13091936,89,51,34,73,2,1,1,0,1,0,0,439,0
CC,8209842016,Miguel Martínez,10092003,73,48,59,21,1,1,5,1,0,1,1,289,0
CE,9775767797,Manuela García,06101943,39,84,56,49,2,1,2,1,1,0,0,525,1
CE,8400804729,David García,20112007,62,24,61,10,2,1,6,1,1,0,1,92,0
CC,6082273221,Gabriela Martínez,27071994,67,57,50,85,4,0,6,0,1,1,0,406,1
CE,9712885765,Miguel Martínez,23041971,91,62,99,85,3,0,6,1,1,1,1,179,0
TI,8692709762,Miguel Hernández,20071949,77,97,56,3,3,1,1,0,0,1,0,87,1
CC,3686124750,Manuela Hernández,15121952,14,43,74,68,4,0,5,1,0,0,0,145,1
CE,9555746469,Gabriela Martínez,27041980,5,27,56,68,1,1,6,0,0,1,1,43,1
CC,9706516002,Gabriela Murillo,15081949,91,73,84,86,2,1,1,1,0,0,1,709,0
CE,5902247804,Miguel Cartagena,17071997,99,45,20,97,3,0,5,0,0,0,1,270,0
CC,6117403199,Juan Perez,11041969,51,83,64,59,2,1,2,0,1,0,1,22,0
CE,0832606487,Melissa Cifuentes,01101938,23,50,99,29,4,1,4,0,1,1,1,523,1
CE,5858125345,Marcela Murillo,17091933,37,86,63,57,5,0,2,1,1,0,1,310,0
CC,9219831112,Daniela Castaneda,20071990,84,22,26,30,6,0,3,0,1,1,1,975,1
TI,2380126353,Sofía Hurtado,13031988,30,92,89,69,1,0,6,1,1,0,1,719,1
CE,8985413362,Sofía Hernández,10112000,18,70,70,12,2,1,3,1,0,0,1,438,0
CE,7936464624,Manuela Murillo,27092010,38,9,63,97,3,1,5,1,1,0,0,245,1
TI,4133112386,Juan Cifuentes,25041989,32,81,67,67,3,0,4,0,0,0,1,761,0
CC,0683870486,Juan Cifuentes,11061956,17,91,2,60,3,1,5,0,1,0,1,691,0
TI,5999848177,Luis Cartagena,13101952,85,60,76,48,4,1,5,1,1,1,0,229,1
TI,2479790655,Melissa Castaneda,25011947,29,36,68,65,1,1,6,0,1,1,0,248,1
CC,8692053724,Marcela Rodríguez,15121989,86,2,47,26,6,1,1,0,1,0,1,5,1
CE,5740371651,Manuela García,15031944,1,79,91,19,3,0,3,0,1,1,0,310,1
CC,8270387473,Ana Hernández,04071970,89,16,82,71,6,0,6,0,0,0,0,377,1
CE,1679300456,Luis Hernández,12091954,68,88,11,34,4,1,4,0,1,1,0,256,1
TI,1630199815,Juan Murillo,06091935,18,9,84,58,1,0,4,1,1,0,0,668,1
CC,3110344132,Laura Perez,14091956,24,58,88,24,6,0,1,1,1,1,1,797,0
TI,3554626921,Laura Cartagena,04111998,77,38,49,14,5,0,1,0,1,0,1,836,0
CC,0850849510,María Cartagena,04051971,54,70,24,98,2,1,1,0,0,1,1,305,0
CE,2804045114,Luis Cartagena,12021949,59,80,14,11,3,1,5,1,1,0,1,132,0
CE,2635544359,Miguel López,19121931,26,91,50,58,3,0,6,1,0,0,1,314,0
TI,5839210522,David Cifuentes,21101940,48,47,43,67,3,1,1,1,1,1,0,214,0
TI,1250909874,Manuela Perez,06061948,14,17,63,52,6,0,3,0,1,0,1,295,0
CC,4778005248,Gabriela Martínez,18051978,9,52,38,76,4,1,6,0,1,1,0,935,0
CC,4243457614,Ana García,16061983,12,30,73,77,4,0,3,0,1,0,1,542,0
CC,4215422575,Gabriela Hurtado,06011943,69,2,24,9,6,1,2,0,0,1,1,479,0
CE,1438104578,Daniela García,17061998,55,20,28,35,2,0,4,1,0,1,1,396,1
CC,0910388203,Ana López,26041943,58,81,16,12,2,1,2,1,1,0,1,289,1
TI,8346571689,Sofía Hurtado,08011972,66,31,38,33,3,0,2,0,1,1,1,974,0
CC,7298400931,Sofía Castaneda,04091950,9,44,79,58,5,1,2,0,0,0,1,644,0
CE,6786939796,Carlos González,04051966,63,79,34,95,3,1,3,1,1,1,1,13,0
CC,0329640974,Manuela García,18091989,15,99,92,5,5,0,6,0,1,1,1,235,1
TI,1373629846,Melissa Castaneda,04052004,19,61,92,81,1,1,2,0,1,0,0,877,0
TI,1055346068,Juan Hurtado,09021932,48,30,15,89,1,1,4,1,1,0,0,976,1
CE,1069605076,Laura Cifuentes,28101941,69,50,51,100,5,0,2,1,1,0,1,683,1
TI,2604541814,Miguel Perez,25041967,58,74,8,88,1,1,1,0,1,0,1,409,1
