tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,8527167316,Miguel Hernández,05091996,49,67,42,31,5,0,6,0,1,0,0,790,1
CE,0708198862,Ana Martínez,08061994,82,53,45,54,6,0,5,1,1,0,1,719,0
CE,3128730669,Laura Hernández,23031936,57,66,62,17,2,0,5,1,0,1,1,395,0
CE,4411730214,María García,02121963,29,95,31,6,6,0,5,1,1,0,1,31,0
TI,9948614951,Gabriela Martínez,12091966,97,36,53,12,1,0,6,0,1,0,0,81,0
TI,0318422456,Miguel López,05041929,89,3,78,54,2,0,2,0,0,1,0,193,1
CC,9697443499,Daniela García,25021983,89,58,61,32,6,0,1,0,0,1,0,965,0
CC,0390518563,Miguel Murillo,17012008,59,64,43,87,5,0,3,1,1,0,1,430,1
CC,6300683585,Gabriela Murillo,10032001,69,73,31,61,2,1,2,1,1,0,0,546,1
CE,0055545958,Gabriela Cifuentes,15072005,48,11,37,86,1,1,6,1,1,1,0,418,0
CC,2249629882,Marcela Perez,15021966,75,14,28,48,4,0,5,1,0,1,0,345,0
TI,6558915842,David Cifuentes,01031945,26,14,83,31,2,1,1,0,0,0,0,565,1
CE,7324013209,Juan Cifuentes,09081957,99,14,32,12,1,0,2,1,1,1,1,348,1
CC,9214481345,Carlos Cartagena,03031935,60,47,90,13,6,1,4,0,0,0,1,657,1
CE,3730831416,Manuela Castaneda,27081926,51,7,63,73,2,0,1,0,0,1,0,102,0
TI,1665892813,Laura García,26101960,39,95,26,34,4,1,4,0,1,0,0,319,0
CE,9540757410,Marcela Murillo,12071994,86,72,72,92,5,1,1,1,1,1,0,118,0
CC,6736605789,Marcela Martínez,19062006,14,55,68,64,5,1,4,0,0,1,1,313,0
CE,1334851942,Melissa Martínez,25081993,2,43,43,89,2,1,5,0,0,1,1,917,1
CC,2754958734,Manuela Cartagena,13021965,82,12,65,82,2,1,3,1,0,1,0,836,0
CC,7244691760,Marcela Perez,17081952,39,5,31,73,2,0,2,1,0,0,0,485,1
TI,7592833179,Manuela Martínez,09012001,43,56,28,100,1,0,3,1,1,0,1,578,0
TI,6625385404,Melissa Martínez,11011979,56,65,54,94,5,0,4,0,1,0,1,946,1
CC,6609998441,Miguel Castaneda,17041977,49,70,27,74,1,0,1,0,1,1,0,9,1
CC,0058846705,Luis Hernández,15061998,75,21,6,3,1,0,6,0,0,1,1,177,1
CC,1550789761,Carlos Murillo,17091982,34,14,31,74,4,1,6,0,1,1,0,773,1
CC,2469413188,Carlos García,06021932,99,90,86,37,3,1,6,1,1,0,0,212,0
TI,4192400875,Ana García,16091952,14,43,94,97,4,0,1,0,1,0,1,4,0
CE,5097342457,Carlos Perez,02031970,35,64,16,24,4,0,6,0,1,1,1,532,0
TI,6050569833,Manuela García,23072000,4,91,56,35,1,0,6,0,0,1,1,887,1
TI,1271344847,Carlos Rodríguez,18052024,95,69,26,36,1,1,2,0,0,1,0,883,0
TI,1315741218,María Castaneda,02031977,55,25,32,21,6,0,4,1,1,0,0,646,1
CC,4008406150,David Rodríguez,20071991,8,19,14,49,6,0,1,0,0,0,0,871,0
TI,9352759351,Luis Rodríguez,10011927,91,74,74,98,2,1,3,1,1,0,0,18,1
CC,9740819586,Manuela Cartagena,03101928,10,60,76,29,2,0,2,1,1,1,1,399,0
TI,6484141571,Daniela Cifuentes,27041971,70,6,32,22,3,1,5,0,1,1,1,586,1
TI,8561516222,Luis Murillo,09041986,63,71,40,6,1,1,1,1,0,1,0,806,0
CE,3435897279,Sofía Castaneda,16081987,5,80,41,16,3,1,2,1,1,0,0,59,1
CC,4896513854,Ana Rodríguez,11031927,77,22,83,96,2,0,1,1,0,0,0,208,0
CC,4779133281,Laura Castaneda,11031966,54,28,99,23,6,0,5,1,0,0,0,701,0
CC,1640536442,Juan Martínez,23061957,57,2,37,53,6,0,1,1,0,0,1,131,0
TI,8216599872,Luis Cifuentes,23021986,42,66,97,71,2,1,1,0,0,0,1,299,1
CC,3826875363,Melissa Hernández,20021946,33,66,41,43,4,0,6,1,1,1,0,665,0
CE,5525021735,Daniela Rodríguez,08031945,41,90,50,13,4,1,3,1,0,0,0,89,0
CE,8825503478,Miguel García,07021999,97,29,30,61,2,1,1,0,1,1,1,264,0
CE,8150810313,Marcela López,09011998,69,73,96,11,6,0,1,1,0,1,0,301,0
CC,0442331984,Laura Perez,11021927,91,82,64,99,6,1,1,1,0,1,0,47,0
TI,8780053498,Ana González,23011947,9,20,56,21,6,1,5,0,1,0,0,378,1
TI,6652208227,Daniela Hurtado,12052004,10,7,74,60,5,0,6,0,1,0,0,380,1
CC,7565553018,María Castaneda,05081997,2,11,96,54,3,1,3,0,1,0,0,585,0
CE,1390222278,Luis Hernández,11011962,63,94,35,39,1,0,3,1,1,0,1,407,0
CC,4234699897,Laura Murillo,23051968,30,74,67,36,6,0,1,1,1,0,0,364,1
CC,7703456290,Daniela Perez,18121989,54,84,37,52,1,1,2,0,0,0,1,344,0
CC,7087865605,Juan García,22071969,60,76,5,71,4,1,4,1,1,0,0,596,1
CE,0977427063,Juan Rodríguez,20041927,55,41,56,84,5,1,4,0,0,1,1,732,0
CE,9721481540,Miguel Rodríguez,27051969,98,37,16,84,2,0,1,0,1,0,1,919,0
CE,3740962732,Daniela García,20071996,88,66,28,51,6,1,5,1,0,0,1,899,1
TI,0248385953,Luis Cartagena,25101985,14,93,89,99,2,1,1,1,0,0,0,244,1
TI,4254120042,Ana Martínez,16011990,89,9,30,39,4,1,3,1,0,0,0,223,1
CC,3344217817,Daniela Perez,20061932,27,80,53,61,3,0,5,0,1,1,1,553,1
TI,6047718799,Manuela Hernández,04111968,45,5,89,97,4,0,4,0,0,1,0,272,0
CE,2283424205,María Cifuentes,27021980,63,48,23,19,2,1,2,0,1,0,0,444,1
