tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,5049558392,Sofía García,19071930,2,45,79,27,2,0,3,0,1,0,1,870,0
CE,1518587132,Miguel Cifuentes,04091941,85,62,74,37,2,1,5,1,1,0,1,809,0
TI,6866460630,Gabriela Castaneda,17111999,10,19,86,67,3,1,6,0,1,1,0,986,0
CE,1735748411,Juan Cifuentes,06101992,100,16,100,4,5,1,5,1,0,1,0,320,1
CE,7102079472,Laura Rodríguez,19101939,77,54,24,6,4,1,6,0,1,0,1,12,1
TI,4666702535,David Cartagena,25091990,91,23,38,44,3,1,4,0,1,0,1,40,1
TI,0694979795,Melissa Rodríguez,28031987,71,61,87,31,4,1,4,0,1,0,0,776,1
TI,2463582252,Gabriela Martínez,03091993,78,66,84,98,4,1,2,0,1,1,1,65,1
CC,8241591335,Laura González,17111985,16,14,83,65,6,0,4,0,0,0,0,894,1
CE,7306027651,María Castaneda,06081993,44,99,54,96,6,0,3,0,0,0,0,236,0
CE,0525964292,María García,15061909,22,59,45,20,4,0,6,1,0,1,1,866,0
TI,4069836494,Laura Rodríguez,19121931,38,32,50,99,4,1,3,0,1,1,1,152,1
CC,1378450779,Luis Cifuentes,10121931,4,15,32,13,1,0,3,1,1,0,1,6,1
CC,8771305406,David Castaneda,25101988,55,33,11,21,6,1,3,1,1,1,0,802,0
CC,6633024861,Carlos Perez,19042003,38,2,41,64,2,0,4,0,1,0,0,216,0
CE,9324885203,Laura Martínez,25041970,33,93,64,67,3,1,2,1,1,0,1,156,1
CE,4385419713,Manuela Rodríguez,08011935,12,12,12,9,2,0,6,1,0,1,0,542,0
TI,9687716970,Juan López,15081948,92,20,100,2,4,0,2,0,0,1,0,871,1
CE,7914325975,Melissa Cifuentes,26091981,90,92,29,48,6,1,3,1,1,0,1,987,0
CE,8358177626,Luis Hernández,02031926,6,96,93,18,3,0,6,0,1,1,0,137,1
TI,6932265204,Sofía Hernández,27031937,45,51,25,56,1,0,2,1,0,0,0,701,0
CC,3286640929,Ana González,17091966,6,29,31,73,6,1,2,0,1,1,0,908,1
CC,9551090806,Miguel Rodríguez,08101966,66,87,30,18,2,1,4,0,1,1,0,266,1
TI,7823219489,Luis González,24041938,12,78,11,72,6,0,2,0,1,1,0,949,1
CE,1159538193,Juan Hurtado,16031957,20,91,61,15,5,1,5,0,1,0,1,543,1
CC,9862261365,Ana Hernández,12101950,16,34,46,8,5,1,6,1,1,1,0,69,0
TI,3102463298,Daniela Hernández,16051984,96,95,46,39,6,0,1,0,0,0,0,176,0
CE,6580166170,Laura Hernández,23101939,54,7,64,89,2,0,6,0,0,0,0,693,1
TI,2505501790,Laura Hurtado,07041924,50,69,28,98,2,0,1,0,0,1,1,982,0
CC,0609077723,Marcela Murillo,15071997,86,49,57,31,6,0,3,0,1,1,1,302,0
CE,6496385101,Melissa Rodríguez,14092001,28,25,56,44,3,0,6,0,1,0,0,65,0
CC,2022508688,Marcela Cifuentes,13072006,14,74,22,86,5,1,5,0,0,1,0,603,0
TI,6146175129,María Castaneda,13111947,46,85,5,74,5,1,3,0,0,1,1,301,0
CC,0817916555,Sofía Rodríguez,03071950,93,19,6,79,1,0,4,1,1,1,0,395,0
CE,5985387226,Ana Cifuentes,22121925,88,41,90,35,4,0,5,0,1,1,0,867,0
CC,4125903899,María Murillo,02031941,48,62,47,30,3,0,6,0,1,0,1,669,1
CC,9484689164,David Perez,11051928,27,63,51,88,2,1,3,0,0,0,1,629,0
CC,1646299285,María Rodríguez,15081993,35,96,61,57,1,0,4,1,1,0,0,891,0
