tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,0734112610,David Cartagena,14052014,77,50,47,31,1,0,2,0,0,0,0,277,0
CC,7157955589,Carlos Castaneda,12031940,56,42,62,28,4,0,5,0,0,0,0,357,0
TI,0036293116,Juan Cartagena,10111947,53,53,11,8,5,0,3,0,1,0,1,124,0
CC,5614798072,Sofía Hernández,19021966,23,65,11,80,5,1,5,1,1,1,0,203,0
TI,3902476319,Marcela Hernández,07051980,48,57,65,47,2,0,1,1,1,0,1,611,1
CC,9987078476,Luis Martínez,08081969,68,50,35,95,3,0,5,1,1,1,0,680,1
CC,9369154987,Sofía Cartagena,02041983,15,76,67,64,2,0,5,1,0,1,1,933,0
CC,5699010717,Daniela Cifuentes,16081991,1,54,96,4,6,1,3,0,0,0,0,35,1
TI,8259340572,Laura Hurtado,16011997,23,62,38,58,3,0,5,0,1,0,0,236,1
CC,1019078248,Marcela Cifuentes,11022007,68,34,18,12,4,0,1,0,0,1,1,711,1
CC,1943241542,Melissa Murillo,22111904,18,55,73,58,6,1,2,1,0,0,0,389,0
CE,3211298628,Gabriela García,22071942,48,47,97,12,6,0,1,0,0,0,1,304,0
CC,6556895578,Marcela Hernández,09121973,44,92,46,62,5,0,3,0,0,0,0,440,1
TI,3194164836,David Hurtado,06121961,65,42,12,15,1,1,2,1,1,1,1,810,0
CC,5924717603,Marcela Rodríguez,07081981,11,1,87,1,1,0,6,0,1,1,1,273,1
CE,3665786325,Gabriela González,17071945,58,65,69,18,2,1,3,1,0,0,1,410,0
CC,4194739242,Daniela Castaneda,02061971,10,30,66,73,5,0,2,1,0,0,1,317,0
TI,5484792668,Marcela Murillo,28031951,15,90,4,90,1,0,4,0,1,1,0,813,0
TI,6765114300,Daniela Hurtado,24061976,11,88,10,70,4,1,1,0,0,1,0,667,1
TI,0457585786,Melissa Castaneda,19091977,24,97,91,47,2,1,6,0,1,1,0,37,1
CE,2293312452,Manuela Rodríguez,17021930,87,4,57,37,1,1,3,1,0,1,1,496,1
