tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,1876138764,Carlos Hurtado,12011979,74,83,35,3,5,1,1,1,1,0,1,291,1
TI,4464567236,Luis García,25101950,30,13,65,81,1,1,1,1,1,1,0,850,1
CE,9691181648,Miguel López,20101941,9,22,2,76,2,1,1,1,1,1,0,752,1
TI,0135208852,Daniela Cartagena,08071924,70,68,2,84,2,1,5,0,1,1,1,18,1
CC,4924307888,Ana Castaneda,21032001,24,13,85,50,5,1,1,1,0,1,0,834,1
CC,3581119158,Luis Cartagena,02012003,68,40,91,23,3,1,5,0,0,0,0,211,1
CE,7647521644,María Castaneda,15011968,4,31,51,36,1,0,4,0,0,0,0,566,0
CE,8391194679,Juan Cartagena,13061983,75,2,68,18,3,0,5,0,1,0,1,38,1
CC,7329299789,Luis Cartagena,11041982,3,10,84,50,6,1,4,0,0,0,1,220,0
CE,6502326062,Luis Hurtado,13101979,91,9,55,50,1,1,6,1,1,1,1,780,1
CE,7273450793,Gabriela Hernández,02112019,86,33,84,43,6,0,1,0,0,0,0,103,1
TI,8282440537,Luis Cartagena,22012005,13,85,95,98,5,1,1,0,1,1,1,761,1
TI,7133075179,Ana García,07032007,20,94,24,100,2,1,2,0,1,1,1,282,1
TI,2503382105,María Cartagena,21101992,50,19,88,46,5,1,3,0,1,1,1,276,1
CE,6804011535,Laura Cartagena,23091950,98,70,35,48,4,0,2,0,0,1,0,395,0
CE,6039068428,María Cartagena,07101959,50,72,12,56,6,1,5,0,1,1,1,679,1
TI,9264225298,Melissa López,15052009,96,52,60,79,4,1,1,1,0,1,0,51,1
CE,0215195640,Miguel Murillo,25101966,14,53,4,37,5,0,1,0,1,1,0,358,0
CC,2280102898,Miguel Murillo,12021984,67,79,99,48,2,1,6,0,1,1,0,810,0
TI,1613806968,María López,26081930,47,38,17,60,6,0,4,0,1,1,1,877,1
TI,9782090799,Melissa González,13111961,13,40,92,3,2,1,5,0,0,1,0,659,1
CC,2062667278,Laura Perez,24061927,2,13,47,27,1,0,6,1,1,0,1,581,1
CE,4529879094,Melissa Cifuentes,05071955,81,33,44,25,6,0,3,0,1,0,1,26,1
CE,5815282317,Melissa Rodríguez,07112007,67,9,35,31,3,1,4,0,1,0,1,474,0
CC,6390586487,Carlos García,12111969,8,39,41,41,3,0,6,0,0,1,0,554,1
CC,2506212576,Marcela Perez,20071977,71,75,96,89,5,0,2,0,1,1,0,517,0
CE,9771859867,David López,12051939,16,63,73,64,2,1,4,0,1,0,1,581,1
CC,7362813871,Marcela Hurtado,25061988,28,68,28,77,1,1,4,1,0,1,1,702,1
CC,2513918598,María López,10101948,67,38,4,58,6,1,5,1,1,0,1,306,1
CC,7669740680,María Rodríguez,26091937,38,33,31,66,3,1,4,1,1,1,0,826,1
CE,0848761851,Manuela Murillo,10042022,22,34,94,70,6,1,1,1,1,1,1,23,1
TI,2081726043,David Martínez,04071993,83,12,45,14,3,1,3,1,0,1,0,503,0
