tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,8975577150,Ana González,12071990,12,3,32,39,1,1,5,1,1,0,1,10,1
CE,4006908918,Ana Rodríguez,23122003,60,9,40,91,6,0,4,0,1,0,1,394,1
TI,1559560340,Melissa Martínez,16051974,85,85,79,64,4,0,2,1,1,1,1,277,0
CC,8216751110,Manuela Rodríguez,19061979,28,15,92,32,2,0,1,1,0,0,0,520,0
CE,9302034388,Marcela Perez,15091948,98,65,61,92,3,0,3,0,1,0,0,654,0
CC,3128011485,Manuela Cartagena,03081945,55,61,23,89,4,0,3,0,0,1,1,454,0
CE,3881484297,Daniela Martínez,21102006,27,4,52,85,1,0,3,1,1,0,1,265,0
CE,0569014417,Sofía Perez,13061937,1,64,83,97,1,1,6,1,1,0,0,891,1
CE,0543851376,Carlos Hurtado,13041956,9,28,70,63,2,1,6,1,1,1,0,731,1
TI,4367103185,Carlos Hurtado,15081932,40,96,52,62,6,1,5,0,1,1,0,154,0
CC,6800811411,Sofía Castaneda,27021909,26,5,82,32,6,0,4,0,1,0,1,97,0
TI,2728493830,María Perez,26091988,84,83,69,30,6,0,5,1,0,1,1,195,1
CE,0565694277,Laura Murillo,04021978,57,46,2,19,5,0,1,1,1,1,1,782,1
CE,6818531059,Miguel López,03041950,16,53,36,84,1,0,6,0,1,0,1,314,1
TI,9557994696,Juan González,18031971,75,98,15,58,1,1,1,1,1,1,1,111,1
CE,9250918639,Luis Castaneda,21081924,72,100,23,80,4,0,1,1,1,0,0,536,0
TI,2775778486,Daniela González,28062009,22,34,95,69,5,1,4,1,1,1,1,68,0
TI,0201532625,Gabriela Martínez,13072004,5,7,12,67,6,0,1,0,1,1,0,888,1
CC,5706529429,Daniela Martínez,12091977,13,65,93,38,2,1,1,0,1,0,1,925,0
TI,8580102931,Carlos González,22111977,83,45,48,50,4,0,6,0,1,1,0,346,0
CE,9306632768,Ana López,22011906,56,22,70,7,5,1,4,1,1,0,1,453,1
TI,7080677093,Miguel Castaneda,28081926,37,6,27,24,6,1,1,0,0,1,1,805,1
CE,1561018292,David Perez,21111951,40,90,13,71,2,1,3,0,1,0,0,603,1
CE,3521583867,Laura Cifuentes,11071981,100,33,25,37,1,1,2,1,1,1,0,111,0
TI,0880520174,Luis Castaneda,11101990,90,46,47,58,2,1,1,1,0,1,1,70,1
CE,5136162769,María Castaneda,22061999,91,73,39,47,4,1,4,0,1,0,1,792,0
CE,3910388200,María González,09081987,41,57,92,93,5,1,4,0,0,1,0,560,1
CE,4681133001,Luis González,11051957,26,45,96,50,5,0,3,0,1,0,1,878,1
TI,5312490143,Manuela Hurtado,28111958,22,18,22,81,1,0,3,1,1,0,1,445,0
CE,4167603384,Ana Hurtado,11101972,6,26,62,77,3,0,6,0,0,0,0,399,0
CC,7455929271,Laura Castaneda,05071916,55,74,85,16,6,1,1,0,1,0,0,952,1
CE,2808645336,Juan Cartagena,23121995,39,87,49,6,5,1,5,0,1,1,0,844,0
CE,6674522817,Carlos Hurtado,16031948,6,5,39,17,6,1,2,0,1,0,0,31,1
TI,3229656128,Laura García,06071953,58,13,82,94,1,0,1,1,0,0,1,343,0
TI,4803622054,María Perez,22011983,69,64,95,73,4,0,2,1,0,1,0,597,0
CC,9938049017,Marcela Cifuentes,20061955,23,24,35,100,1,0,3,0,1,0,1,257,1
TI,4343147284,Melissa Rodríguez,15071956,90,93,2,65,1,0,2,0,0,1,1,348,0
CE,9517330678,Laura Murillo,19011934,26,26,94,49,3,1,5,1,0,0,0,258,1
TI,0225328704,Sofía Hernández,24121941,92,38,68,89,3,1,6,0,0,0,1,66,1
CC,4542754562,Sofía Castaneda,24091965,90,20,52,60,1,0,3,1,1,0,1,317,0
TI,1245218038,Daniela Perez,10061916,50,23,95,6,1,1,2,0,1,1,0,851,1
TI,2724689784,Juan Perez,27031972,100,47,68,29,6,1,6,0,0,1,0,396,0
CE,3873797373,Marcela Perez,23061954,35,85,20,66,3,1,4,0,1,0,1,34,1
CE,0628291814,Manuela García,17101959,74,52,8,100,4,1,5,1,1,0,0,757,1
CE,3392355528,Carlos Perez,20091956,75,76,28,92,5,0,5,0,1,0,0,882,0
TI,6935038720,Juan Hurtado,09071939,52,48,52,58,5,1,1,0,1,0,1,754,1
CE,6400592376,Gabriela García,28111941,65,46,33,4,3,1,2,0,0,1,1,310,0
CC,3487261821,David López,07101968,71,64,80,25,2,1,2,1,0,1,0,732,0
TI,6676270973,Juan Cifuentes,03031981,30,46,76,3,1,1,3,0,0,0,1,53,0
CE,4399942908,Sofía Rodríguez,05071966,84,11,100,70,1,1,5,1,0,1,0,472,0
TI,7474320880,Daniela Hurtado,27091920,66,92,100,83,6,1,3,0,1,1,0,133,0
CE,6330983531,Sofía Martínez,05081927,76,15,79,12,3,1,4,1,0,1,0,1000,0
CC,0571887665,David Cifuentes,08051988,96,1,89,96,2,0,4,0,0,0,0,543,1
CC,3141356407,Miguel Cifuentes,08091965,66,51,71,18,3,0,2,1,1,0,0,573,0
CC,5760620178,Manuela López,18021983,14,38,81,59,6,0,4,0,1,0,0,141,1
CE,2320417711,David Murillo,16041974,22,61,31,50,4,1,6,1,1,1,1,659,1
CE,2896414954,Juan Rodríguez,14061967,45,85,22,8,3,0,1,0,0,0,0,93,1
TI,2301851170,Manuela García,26061962,43,68,51,39,1,0,6,0,0,1,1,853,1
CE,8934837388,Ana Hurtado,21081953,35,91,16,81,3,0,1,1,0,1,0,38,1
CE,3211366919,Laura Rodríguez,16061950,67,100,68,22,6,0,2,0,1,1,1,378,0
CC,8856511980,Sofía González,03081940,36,45,25,28,4,1,4,0,0,0,0,471,0
CC,9457967854,Ana Perez,04121968,43,32,46,2,4,0,1,1,0,0,0,939,0
CE,8596283309,María López,12011999,23,88,36,30,1,1,5,0,0,1,1,640,0
CE,1247292486,Carlos Hernández,28121952,37,31,6,66,4,0,3,1,1,1,0,325,1
CE,2489615133,David Hurtado,24111947,69,83,56,37,4,0,6,1,0,1,0,249,0
CE,5794299325,Carlos Murillo,07101953,3,13,61,66,4,1,3,0,0,0,0,786,1
TI,9557366838,Gabriela Rodríguez,02091953,39,55,89,23,3,1,4,0,0,0,1,810,0
CC,2683011956,Ana Rodríguez,25011949,47,96,49,46,1,1,2,0,0,1,1,836,0
CC,0967616413,Ana García,17061956,95,39,17,35,6,1,6,0,0,1,1,543,1
CE,3179890004,Melissa González,18092007,55,28,68,5,6,1,2,1,0,1,0,207,1
CC,8696121957,Melissa García,09012022,43,42,82,71,3,0,2,1,1,1,0,154,0
CE,3470300945,Miguel López,02101977,18,73,99,69,6,0,1,1,1,0,0,355,1
CC,3902573788,Juan Perez,21041930,48,91,63,32,5,1,1,0,1,1,1,639,1
CC,8543238547,Laura Rodríguez,21041941,74,83,27,41,2,0,1,1,0,0,0,277,1
CE,3273775908,Juan Cifuentes,12061982,75,71,36,52,4,1,4,1,1,1,0,284,1
CE,7270987176,María Rodríguez,16071928,21,22,23,1,1,1,5,1,0,1,0,930,1
TI,1214600549,María Perez,17091967,99,89,32,25,1,0,5,1,0,1,1,871,1
TI,1412615696,Marcela Castaneda,06051943,47,55,97,39,6,0,2,0,0,1,0,820,0
CE,9547709887,Gabriela Perez,13081956,46,3,7,53,6,0,1,1,1,1,1,386,0
