tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,0934213750,David González,04112013,22,68,26,88,2,0,1,0,0,0,0,911,1
TI,8407772589,Juan Rodríguez,20081934,18,71,29,51,5,1,2,1,1,1,0,26,1
TI,5835991716,Melissa Castaneda,06072009,11,92,61,89,5,0,4,1,0,1,0,529,0
TI,4597718370,Carlos Cartagena,12061955,43,15,24,68,2,1,2,0,1,1,0,274,1
TI,9447464795,Miguel López,20041964,6,80,32,54,6,0,2,1,1,1,0,139,0
CC,6717628263,Ana Cartagena,01022008,25,46,77,12,6,1,2,0,1,0,1,127,1
TI,9769645808,Manuela Martínez,15092007,62,6,62,17,2,0,1,1,0,0,1,382,0
TI,3493303149,Manuela Murillo,19041925,33,4,91,70,5,0,3,0,1,1,0,608,1
CC,5277821289,Marcela Castaneda,10011982,21,23,86,62,5,1,4,1,0,1,0,299,0
CC,5093294833,Miguel García,09091963,72,64,7,80,1,0,2,0,1,1,0,502,0
CE,6606269003,David Perez,16021948,3,93,29,58,4,1,1,0,0,1,0,662,1
CE,2749910216,David Martínez,24061991,84,63,22,90,6,1,3,1,0,0,0,398,1
CC,2944441483,Luis López,03061952,76,100,43,47,5,0,6,0,0,1,0,610,0
CE,8808578653,Daniela Castaneda,07011967,81,31,68,70,2,0,5,0,1,1,0,808,1
TI,7091350840,Gabriela Hernández,22111950,92,19,62,91,6,1,4,1,0,1,0,576,1
CC,4788007242,Carlos Murillo,18031986,21,81,31,98,5,1,1,1,0,1,0,355,1
TI,1551737631,Laura Perez,15041942,9,37,91,25,4,0,2,1,0,1,1,134,0
CC,4081801009,Manuela López,24011967,92,98,34,92,3,0,3,1,1,0,0,971,0
CC,1372047661,María Rodríguez,04011990,4,23,19,9,6,1,6,0,0,1,0,301,1
CE,9474708009,Miguel Martínez,13031958,19,89,54,52,1,1,1,0,1,1,0,186,1
CC,2320279541,Laura González,28111945,77,81,33,68,4,0,1,0,1,0,1,152,0
CE,5189978777,Gabriela Cartagena,10121947,68,40,59,79,6,0,6,0,1,1,1,224,0
TI,7804006204,Manuela Cifuentes,16121966,19,91,69,8,3,0,2,0,1,1,1,587,0
CE,4154788850,Daniela González,17032006,85,19,15,17,6,1,4,0,1,1,0,727,0
CE,9988123519,Daniela Martínez,19081988,74,51,61,67,5,1,5,1,0,1,1,109,1
TI,2929941621,Carlos Perez,22031955,98,43,62,61,2,1,2,0,1,1,1,438,0
CC,2369512231,Ana González,04092003,76,78,47,43,4,1,5,0,0,1,0,432,1
CC,8600668535,Sofía Rodríguez,09121986,43,9,84,65,3,1,2,1,0,1,0,424,0
CE,8983476785,Ana García,06101982,99,94,38,7,5,0,1,0,0,0,1,131,1
