tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3323797843,Marcela García,24011983,8,81,23,10,2,1,6,1,0,0,0,719,1
CE,1632652032,Laura García,11011992,18,44,28,37,4,1,1,1,0,1,0,686,0
CC,2295236494,Juan González,04122000,25,27,40,85,5,1,1,1,1,1,1,362,0
TI,6285019999,Miguel Rodríguez,24111928,1,2,100,92,4,0,5,0,1,1,0,233,0
CC,9195005686,Juan García,05021961,50,55,71,91,2,0,3,0,0,0,1,557,1
CE,3417545535,Sofía Perez,03011971,71,50,31,22,4,1,5,0,0,1,1,598,0
CE,7738658750,Daniela Cartagena,17091980,63,84,37,23,6,0,5,1,0,0,0,495,1
CE,6209201691,David Rodríguez,14041930,41,73,33,43,2,1,1,0,0,0,0,326,0
TI,0568363919,Carlos González,07121989,25,44,64,62,4,1,6,1,1,1,0,758,1
TI,5823803617,Gabriela Perez,22091931,43,20,13,51,4,0,6,0,0,0,0,107,0
CC,9236306342,Luis González,17071945,91,9,73,34,2,0,5,1,1,0,0,609,1
CE,4925719715,Daniela López,15061978,99,42,10,66,3,1,5,0,0,0,1,600,0
CC,0445197752,Carlos Perez,21111935,70,91,2,3,2,0,5,1,1,0,1,594,0
TI,3899980279,María Martínez,16011949,60,77,42,41,6,0,3,1,0,0,1,172,1
TI,5442214465,Miguel Martínez,12071937,23,12,43,18,5,1,3,1,1,0,0,550,0
CC,9450171304,Sofía Hernández,14051975,52,94,74,14,6,1,1,1,0,0,1,679,1
CC,2768029641,Miguel Rodríguez,16051948,14,9,93,99,3,1,5,1,1,1,0,786,0
CC,7592737608,Manuela Murillo,09081958,41,93,27,11,5,0,3,0,1,0,1,174,0
TI,3012057046,Marcela Hernández,23091940,33,66,43,96,6,1,3,1,0,0,0,995,0
CE,7193571148,Miguel Hernández,03091966,53,27,62,83,1,1,1,0,0,0,1,368,1
CC,6177753411,Carlos Martínez,28091961,9,3,70,61,5,0,3,0,1,1,0,968,0
CE,1477219262,Gabriela Cifuentes,20091944,100,21,70,53,5,1,3,1,1,0,0,132,0
CE,1587522260,Marcela García,02111931,71,80,19,62,1,1,4,1,1,1,0,700,0
TI,8852700035,Luis Cifuentes,11071924,69,67,78,51,6,1,5,0,1,0,1,186,1
TI,7488331988,Miguel Rodríguez,17011989,24,75,77,65,2,0,2,0,0,0,0,158,0
CC,3163463988,Juan López,12061990,51,73,90,17,1,1,6,0,1,0,0,842,1
TI,5108022050,Gabriela Hurtado,01031991,60,39,96,70,5,0,3,1,1,1,1,744,0
CC,6819534476,Manuela Hurtado,09031972,53,77,37,100,3,0,1,1,0,0,1,810,1
CE,2398510338,Ana Hurtado,18051977,78,1,50,8,5,1,4,1,1,1,0,698,0
TI,7776224508,Miguel Hurtado,21061991,45,48,34,39,2,1,4,0,0,1,1,717,0
TI,3387079400,Marcela García,12062004,72,30,24,90,2,1,3,1,0,0,1,194,1
CC,2196848981,David Cartagena,01081970,24,71,60,74,6,0,6,1,1,1,0,436,0
CE,5590528419,Sofía Murillo,16101939,14,15,90,70,5,0,3,1,1,0,1,661,1
CE,0752318480,Gabriela Rodríguez,27121968,70,49,63,4,5,1,5,1,0,0,0,218,0
CC,7034630299,Manuela González,15011994,11,62,77,26,5,1,2,1,1,0,1,412,1
CC,1597896735,Gabriela Martínez,15071984,38,59,97,26,6,0,3,1,0,0,0,159,0
CC,0487917236,Sofía Murillo,17071929,51,95,30,34,6,0,2,0,0,1,1,612,0
CC,1392515661,Carlos Cartagena,06091999,49,42,18,75,5,0,3,0,1,1,1,10,1
CE,6149944723,Ana Martínez,13011980,7,45,55,85,2,0,3,1,1,1,1,949,1
CC,5353743369,Daniela Martínez,13071989,44,20,67,98,1,1,4,0,0,0,0,563,1
CC,2438890842,David Cifuentes,11061927,45,83,80,75,6,0,5,1,0,0,0,270,1
CE,7861632748,Daniela Cifuentes,24101980,9,91,13,61,2,1,6,0,1,1,1,976,0
CC,2023956958,Daniela García,05101965,81,12,22,22,6,1,1,1,1,0,0,83,1
TI,6080892375,Carlos Hernández,11101958,66,15,45,65,1,0,4,0,1,0,1,322,1
TI,6501979430,Sofía Martínez,13071981,72,12,31,12,3,0,6,1,0,0,1,534,1
CE,8311203042,Melissa Castaneda,27011988,85,33,26,1,1,0,5,0,0,1,0,671,1
TI,4028027618,Juan Castaneda,03011973,20,19,87,46,1,0,3,0,0,0,0,58,0
TI,0058290548,Laura Castaneda,03101952,63,8,40,66,6,0,3,1,0,1,0,920,0
CE,9395517740,Carlos Rodríguez,11061960,40,99,41,10,5,0,6,0,0,0,1,282,0
CE,3700246627,Marcela Castaneda,27021985,49,24,82,76,2,1,1,0,0,1,0,379,0
CE,7179594375,Luis López,21081990,81,34,61,30,6,1,4,1,1,1,0,267,1
CC,2540705004,Sofía Hernández,21081983,47,76,43,89,2,0,3,1,0,0,0,705,1
CE,7871846101,Gabriela García,17021963,68,91,70,10,2,1,5,1,0,0,1,529,1
CE,4311804195,Gabriela Cartagena,08041930,30,54,32,90,1,0,4,0,0,0,1,458,1
CE,7069968955,Melissa Cifuentes,10071946,13,85,80,59,6,0,4,0,1,0,1,225,1
CC,9604050351,Marcela Rodríguez,01102004,67,39,79,78,5,1,3,1,0,1,0,894,0
CE,3774146049,Ana Murillo,26111994,68,51,27,66,6,1,1,0,0,0,1,539,1
CC,8498670357,Melissa González,10021932,16,39,5,73,6,0,5,0,1,0,0,423,1
TI,8144165149,Melissa Castaneda,03091937,45,22,98,66,2,0,4,0,1,0,1,910,0
CC,2259740995,Laura García,12081980,90,81,53,48,1,1,1,0,0,0,1,275,1
CE,0918475057,Marcela González,21051983,90,33,76,58,3,1,2,0,0,1,1,313,0
CE,4577411577,Melissa Hurtado,13081941,98,30,100,31,4,0,4,1,0,0,0,227,1
CC,1566870127,Miguel García,06121963,55,64,87,39,4,1,3,0,1,0,0,588,1
CC,8131822028,Miguel López,02111961,16,10,38,74,1,1,6,1,0,1,0,312,1
CE,2872433615,Sofía López,22121985,28,2,84,4,4,0,1,0,0,1,0,421,0
CE,7380836884,Melissa Castaneda,05021934,23,47,7,36,5,0,1,1,1,0,0,56,0
TI,8493919029,Melissa López,05061958,3,57,4,63,3,0,5,0,1,0,1,431,1
CC,4645116226,Marcela Martínez,18101932,56,61,13,69,1,0,5,0,1,0,1,355,0
CE,4884260738,Ana Perez,24092000,1,53,32,5,4,0,6,1,1,1,1,283,1
CE,1318434300,Juan González,26121959,4,50,49,66,3,0,6,1,0,0,1,716,0
CE,5518989977,Manuela Hernández,07011904,82,28,99,9,4,0,1,0,0,1,1,375,0
CE,4302847823,Carlos Rodríguez,23071954,61,11,91,42,5,1,4,0,0,1,1,799,0
CE,8634148771,Carlos Martínez,18091944,10,95,20,2,2,1,5,1,1,1,0,102,0
CE,4261131681,María García,06011926,57,40,19,33,2,0,2,1,1,1,1,959,1
TI,7211287318,Sofía Perez,22111964,14,24,41,58,6,0,1,1,0,1,1,346,1
CE,7088145664,Juan Perez,23021993,22,37,33,90,4,0,4,1,0,0,1,707,1
TI,1929660153,Ana López,09082000,44,88,35,51,4,0,6,1,1,1,1,895,1
TI,7957476764,Marcela Hernández,25101975,23,82,34,86,6,0,2,1,0,0,0,193,0
TI,7288045993,Ana Murillo,28031991,59,25,81,57,6,1,4,0,0,0,1,23,1
TI,8493202706,Juan Castaneda,01101992,14,70,17,60,4,1,2,0,0,0,1,545,0
CE,3697415258,Daniela López,16011964,88,51,5,36,5,1,4,0,0,1,0,327,0
CE,8612118371,Gabriela García,17111939,14,45,84,12,5,1,6,1,0,1,1,123,1
CC,0709109631,Manuela Hernández,16081973,97,96,42,62,5,1,1,0,1,1,1,566,1
TI,5381575989,Juan García,09081924,78,38,55,67,6,0,1,0,1,0,1,985,1
TI,4028760191,Marcela Cartagena,20021964,75,20,35,13,1,1,6,1,1,0,1,749,0
CE,8129541933,María Rodríguez,11072005,32,99,35,26,6,0,6,0,0,0,1,1000,1
TI,3879399835,Laura Cifuentes,26081972,80,20,1,28,3,0,2,0,0,0,1,596,1
CC,5087491883,Ana Rodríguez,04121978,81,21,75,10,6,0,5,0,0,1,0,330,0
TI,3077118819,Ana Cifuentes,19041956,87,32,10,40,5,1,2,1,0,1,0,482,0
TI,9923904466,Gabriela González,25051926,91,63,68,53,4,0,2,0,0,1,0,744,0
TI,0582802303,Juan García,24091944,22,12,61,53,3,0,4,0,1,0,0,116,1
CE,4814769627,Marcela Perez,10031943,14,21,74,44,1,1,4,1,1,0,1,526,0
CC,6573468985,Carlos Murillo,23051976,23,95,60,2,2,1,2,1,1,0,0,73,1
CE,2277503398,Gabriela Hurtado,10082006,97,4,60,94,4,0,5,1,1,0,0,954,1
CC,0560547499,Laura Hernández,04081990,56,96,38,45,4,0,5,0,1,0,1,360,0
TI,3396286301,Manuela García,09081948,23,45,22,56,3,1,3,0,0,1,1,703,0
