tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,0469490381,Manuela Rodríguez,06041993,86,25,86,49,2,0,2,1,0,1,1,756,0
CC,8297770154,Gabriela Rodríguez,04051950,62,87,16,85,2,1,4,0,0,0,1,91,0
CC,5304542744,María Cartagena,25081929,64,8,68,42,1,0,5,1,1,1,0,600,1
CC,0279269491,Ana Martínez,27111946,39,84,48,30,2,1,4,0,1,1,0,523,0
CE,4798542209,Carlos Cifuentes,19032009,38,2,92,18,6,0,5,0,1,1,1,439,0
CC,9141968898,Laura Murillo,26112009,72,39,13,36,1,0,2,0,0,0,0,110,1
CC,0789040383,Carlos Murillo,25021929,37,99,47,8,3,1,5,0,1,1,0,265,0
CE,6943999369,Melissa Rodríguez,21061989,37,15,61,90,1,1,5,0,1,0,0,656,0
CE,5230375398,Carlos Castaneda,24061989,90,13,32,9,5,1,4,1,0,1,0,405,1
TI,1725592519,David Cartagena,25111982,19,48,18,6,5,1,6,1,0,0,0,529,0
TI,3266110156,Gabriela Cartagena,22091903,89,59,3,60,6,1,3,1,1,0,1,372,1
CC,2399352883,Marcela Rodríguez,16101991,31,29,31,76,1,1,6,0,1,0,0,736,0
CE,3252399978,Luis Rodríguez,03031924,15,7,54,6,4,0,5,0,0,1,0,694,0
CC,8076164923,Ana Castaneda,26101978,49,91,82,72,6,1,6,0,0,1,0,198,0
CE,5109609007,Gabriela Castaneda,22011925,15,21,13,16,3,1,1,0,1,1,1,540,1
TI,1843132853,Juan Martínez,08032007,95,53,13,21,4,1,2,0,0,1,1,513,1
TI,2603463227,David González,11021979,9,7,17,64,1,0,3,0,1,1,1,984,1
CC,0224479693,David Martínez,28121937,95,34,33,52,3,0,5,1,1,1,0,78,0
CC,9304876276,Laura Martínez,12081987,47,4,57,36,3,0,3,1,0,0,1,987,1
TI,7589862018,Manuela Murillo,20071977,68,10,12,12,5,0,3,1,1,1,1,727,1
CC,3026790521,Carlos Murillo,07081999,34,57,23,6,6,1,3,1,1,1,1,741,1
CE,8617544838,María García,10091933,50,100,58,19,3,0,6,0,1,0,0,824,1
TI,9143291057,Melissa Castaneda,22041964,50,26,32,69,3,1,3,1,1,0,0,777,1
TI,3974645119,Melissa González,25121959,16,87,84,27,5,0,4,1,0,0,1,739,1
CE,1003560649,Juan Perez,22121930,100,36,72,84,4,0,3,1,0,0,1,4,0
CC,3634208624,Melissa Murillo,10021941,54,42,1,55,6,1,4,1,1,1,0,116,1
TI,9539079721,María Cartagena,11021932,23,56,41,88,1,1,4,0,0,0,1,866,1
