tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,3067046397,Manuela García,28081994,68,36,58,91,6,0,3,0,0,0,0,707,0
CE,4818544407,Laura Castaneda,18061929,74,69,4,43,3,1,2,0,1,1,1,73,0
CC,2371764244,Melissa Murillo,13051968,72,38,3,49,3,1,1,0,0,1,0,741,1
CE,8384231945,David Hurtado,06011927,77,10,6,45,1,1,4,1,1,0,1,634,0
CC,7752406999,Laura Hernández,09041974,10,5,52,73,2,1,3,0,0,1,0,607,1
TI,8078956306,María Martínez,22102004,42,71,46,32,4,0,4,1,1,1,0,119,1
CE,5027219328,Gabriela García,01072000,20,5,22,36,3,1,3,1,1,0,1,123,0
CC,4055246609,David Perez,22071962,12,8,15,74,5,1,1,0,1,0,1,787,1
CE,7916724883,Gabriela Martínez,08111937,80,26,4,64,3,1,3,0,1,0,1,147,0
CC,2876748139,María Hurtado,05071980,82,2,12,95,6,1,3,1,0,1,1,335,0
CC,0692113800,Luis Castaneda,23011945,72,10,29,43,6,1,1,0,1,1,0,206,1
CC,4296736339,David Cifuentes,07051931,43,2,65,64,5,0,4,0,0,1,0,35,1
TI,9780794249,Marcela Hernández,26091962,82,79,14,39,4,0,5,1,1,1,1,956,1
CC,8501240699,María Rodríguez,05101962,10,76,46,67,4,0,4,1,1,0,1,287,1
CC,7628371163,Luis Murillo,19011994,42,40,29,22,5,0,1,1,1,0,1,194,1
CE,2593557555,Sofía Cartagena,24111940,88,52,89,100,1,1,2,1,1,1,0,907,0
CC,1039969254,Sofía Murillo,15011980,41,22,57,39,2,1,6,0,1,0,0,991,0
CE,1579814642,Miguel González,20121929,35,62,47,30,3,1,3,0,0,0,0,848,0
CC,5444039891,Daniela González,01021989,22,9,68,53,2,1,6,0,1,0,1,289,0
CE,4151300312,Melissa Perez,14061935,41,23,8,57,6,1,3,0,1,0,1,805,1
TI,0435997568,Melissa Castaneda,13051964,87,58,82,72,5,0,5,1,1,1,1,142,1
TI,6127867613,Laura Perez,28061971,84,5,98,41,1,1,3,1,0,1,1,827,0
TI,6077647789,Miguel Perez,13061931,91,90,53,75,2,1,3,0,0,1,0,218,1
CC,6038756830,Laura González,19091972,49,54,19,76,1,1,4,1,1,1,1,174,1
CE,2384282387,Laura Murillo,15011982,67,72,7,16,4,1,3,0,0,0,1,524,1
CE,3883447172,Manuela Hernández,21011948,68,71,68,73,3,0,1,1,0,1,1,291,0
CE,8889157785,Marcela González,03111974,86,45,10,92,3,0,5,0,0,0,1,949,1
TI,8458906610,Luis Murillo,13092002,5,63,15,34,6,1,5,1,1,1,1,930,1
TI,6189804118,Ana López,02092003,81,63,20,13,1,1,6,0,0,1,1,789,0
CC,8484902772,Gabriela Cartagena,20021941,5,57,7,13,2,0,6,0,1,0,1,733,0
CC,0551660633,Luis Cartagena,22121937,43,62,84,35,3,0,1,1,1,0,0,563,0
CE,0025663666,Sofía García,02081951,5,49,96,82,4,0,6,1,1,0,0,721,1
