tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,7693404190,Marcela González,04082006,81,56,68,52,3,1,5,1,0,1,1,867,0
CE,2449830523,María Castaneda,06052002,44,100,59,19,2,1,2,0,1,1,0,58,1
CC,9454974858,Gabriela Cifuentes,17101971,81,76,47,32,3,0,5,1,1,1,1,581,0
TI,7345687231,Laura Murillo,13051968,95,31,17,32,1,1,1,0,0,1,0,458,0
CE,8112456570,David Hurtado,17031970,12,24,42,32,6,0,4,0,1,1,1,826,1
TI,6667980384,Carlos Murillo,25011985,85,15,54,33,6,1,3,1,0,0,0,554,0
CE,5582792081,Melissa López,04041954,29,71,51,88,5,1,5,1,1,1,1,599,1
TI,0309599124,Marcela Murillo,14051971,12,74,8,78,5,0,6,1,1,0,0,533,0
CE,9138840791,Juan Rodríguez,08061938,71,58,27,28,4,0,6,0,0,0,0,866,1
TI,7640929391,Daniela Cifuentes,17071944,92,6,18,16,5,1,3,0,0,1,1,942,1
TI,9546987777,Gabriela Cartagena,28072000,36,86,4,55,6,1,5,1,0,1,1,478,1
CE,4227428097,Manuela Hernández,26051942,100,70,81,61,4,0,1,0,0,0,0,422,1
TI,6197262329,Gabriela Castaneda,23031938,78,28,21,33,2,1,5,0,1,0,0,342,0
TI,8129184590,Laura González,05111939,86,38,76,63,5,0,1,1,0,1,0,525,0
CC,4764741231,Marcela Cifuentes,19011964,55,51,41,59,2,1,4,0,0,0,0,946,1
TI,3893935321,Luis Castaneda,18111944,78,90,69,85,1,0,3,0,1,0,1,581,0
CC,2457132608,Melissa Hernández,07011962,52,59,10,30,6,0,1,0,1,0,1,317,0
CC,2741354592,Manuela García,01121980,23,55,39,96,6,1,4,1,1,0,1,661,1
TI,6429838584,Luis Hernández,22021992,96,46,76,65,5,1,5,0,1,1,0,989,1
TI,9835809142,Sofía López,24121942,77,83,40,47,3,1,5,1,0,1,1,555,0
CE,4209531287,María García,13031912,96,95,16,27,1,0,5,1,1,1,0,742,1
CC,5068492410,Ana Hurtado,19021979,22,30,96,65,1,1,1,0,0,0,1,807,1
CE,2567747136,Ana Martínez,18101993,82,91,86,65,5,1,2,0,1,0,1,213,0
TI,3345963082,Sofía Cartagena,23031946,74,40,81,36,2,1,2,0,0,1,0,831,1
CE,7618224222,Luis López,22031933,75,58,9,7,5,0,2,1,1,1,0,225,1
CE,6287487553,Carlos García,15011937,82,39,6,15,4,0,2,1,1,1,1,115,1
CE,7347783594,David Cifuentes,10101959,21,67,47,19,4,1,3,0,1,1,0,4,1
CC,0267884779,Luis Castaneda,18081942,87,87,17,85,4,1,5,1,1,0,1,347,1
CE,0028045535,Manuela Hurtado,13092000,93,7,19,93,4,0,6,0,1,0,0,112,1
CE,9294249445,Carlos Cifuentes,09011983,63,59,20,92,3,0,6,1,1,1,1,611,0
TI,8344637756,Juan López,05051974,84,4,30,93,6,1,2,1,1,0,1,466,1
CE,0296772589,Miguel López,26011971,8,69,79,81,2,1,6,1,1,0,0,610,1
CC,4192917514,Manuela Rodríguez,10091943,25,27,57,53,5,1,5,0,1,0,0,51,0
CE,9379979937,David López,09122001,55,22,12,39,5,1,6,1,1,0,1,79,1
TI,4700856910,Carlos Cifuentes,26072007,68,81,87,96,1,1,2,1,0,1,1,306,1
CC,1237748575,Daniela Cartagena,13061961,67,74,62,88,1,1,5,1,1,0,0,672,1
CC,3131071257,Marcela López,15021968,26,82,54,4,3,1,5,1,1,0,1,962,1
TI,6457358457,Sofía Perez,19051977,61,1,28,77,1,1,2,1,1,0,0,748,1
