tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,7966427434,Ana Murillo,17061946,60,47,86,29,1,1,6,0,0,1,1,166,1
CC,0612660207,Manuela González,26071989,100,28,84,52,3,1,4,0,0,0,1,554,0
CE,4953541580,David García,10081981,12,10,65,36,5,1,3,1,1,1,0,265,0
TI,7751923458,David Hernández,03061954,33,44,51,56,2,0,2,1,0,0,1,867,1
CE,3161775707,Gabriela Hernández,12051948,98,45,42,39,5,0,4,0,0,1,1,455,1
CC,0132546472,Manuela Murillo,12012008,26,98,75,32,5,0,1,0,1,0,1,370,0
CC,8767570653,Carlos Hernández,08081971,36,62,18,47,1,1,2,0,1,1,1,336,0
CC,9388372215,Laura Hurtado,26031948,3,72,21,98,6,1,6,1,1,1,0,472,0
TI,4706135398,Juan Perez,12101979,51,89,89,4,2,1,5,0,1,1,1,783,0
CC,0213108324,Daniela Martínez,21111973,39,84,13,52,2,0,4,1,1,1,1,554,1
TI,2776298717,David Perez,20072004,43,51,80,70,4,1,1,0,1,0,1,995,0
CE,1948508444,Gabriela García,12091938,46,27,55,88,6,0,1,0,0,0,0,249,0
CC,4547566441,Manuela Martínez,16111969,31,99,13,58,4,1,6,0,0,1,0,487,1
CE,1855803178,Carlos Martínez,07112001,3,54,75,5,3,1,5,1,0,1,0,337,1
CC,8177570405,Daniela Castaneda,03031957,48,8,98,56,6,1,3,0,1,1,0,771,0
CE,4635961526,Juan Rodríguez,20021942,49,94,32,39,1,0,4,1,1,0,0,88,1
TI,7057752065,Manuela Rodríguez,24082003,29,24,52,46,3,1,1,1,1,1,1,273,0
TI,7396615626,David García,06061988,47,17,86,4,2,1,2,0,1,0,0,859,0
CC,7515606359,Ana Cartagena,02122009,12,16,86,100,5,1,3,0,0,1,0,791,0
CC,8634604609,Laura Hernández,18011989,84,26,95,89,1,1,2,1,0,1,0,224,1
CC,5314296605,María García,16082021,58,98,72,29,5,1,2,0,1,1,0,246,1
CC,8128625458,Melissa Perez,11061993,51,84,9,38,3,1,5,1,1,1,1,311,1
TI,4946315317,Ana Castaneda,06021946,67,62,21,87,2,0,1,0,0,0,0,635,0
CC,8726035546,Sofía Cifuentes,11031933,47,11,4,86,5,1,2,0,1,0,1,253,1
CC,9086875293,Melissa Murillo,15041926,97,77,31,6,5,1,3,0,1,1,1,749,1
TI,8536952972,Daniela González,05031944,31,98,43,70,3,1,4,0,1,0,1,427,0
CC,8440116322,Daniela Murillo,24111998,6,58,95,51,3,1,3,0,0,0,0,356,1
CE,2145541941,Luis Rodríguez,03081954,16,52,75,85,6,0,2,0,0,0,0,512,1
CE,8801503193,Manuela García,09082009,39,33,46,26,1,1,5,0,0,1,1,13,1
TI,1978033575,Luis Hernández,22051979,62,97,71,70,4,0,2,0,1,1,0,628,0
CC,9819871083,Sofía González,28071981,64,41,11,66,2,0,6,1,1,1,1,696,0
TI,7966709234,Melissa Martínez,17081966,7,90,48,30,6,0,2,0,0,0,0,854,0
TI,8202462915,Miguel Rodríguez,27031942,57,51,16,6,4,0,3,0,1,1,0,666,0
TI,0534484420,Ana Martínez,10111994,58,7,63,47,1,0,3,0,1,0,1,749,1
TI,8385846185,Manuela Murillo,19021940,1,61,39,85,6,0,3,1,1,0,1,810,0
TI,6048216031,Marcela González,14101940,44,44,8,66,5,1,1,0,0,0,1,533,0
CE,3704485077,Melissa Rodríguez,03111993,36,91,89,47,2,1,2,0,0,1,1,669,1
TI,1908051156,Sofía Martínez,03071967,4,11,12,67,1,0,4,0,1,1,1,388,1
CC,6179916067,Juan González,28051943,63,43,61,48,1,1,4,0,1,0,1,490,1
CC,0103522947,Manuela González,11071969,67,76,6,84,4,1,6,1,0,1,1,995,0
CC,5785467729,Ana González,11021944,5,59,28,17,1,1,5,0,1,0,0,621,1
CE,6880601121,Carlos Cifuentes,01091951,63,65,10,85,5,1,3,0,1,1,1,388,0
CE,2482097582,Carlos Perez,13021982,80,72,78,61,2,1,2,0,0,1,0,594,1
CC,2828391816,Melissa Perez,10121936,87,65,1,3,6,0,6,1,0,1,0,67,1
TI,7458575365,Marcela Cifuentes,26031967,90,86,47,24,6,1,6,1,0,0,0,747,0
CC,3105814534,Miguel Hurtado,09071950,60,55,48,46,3,0,6,1,1,1,0,91,0
CC,0255764909,Ana Perez,06051987,18,36,13,49,5,1,1,1,1,1,1,813,0
CE,2745370544,Sofía García,03031980,21,30,89,28,2,1,5,0,0,0,1,612,1
CC,9812389730,Juan Rodríguez,26082006,20,4,82,40,4,1,6,1,0,0,0,170,0
CE,6652530734,Ana González,02081927,44,20,75,98,6,1,5,0,1,1,0,297,1
TI,0829209733,Melissa Cifuentes,26011922,88,30,77,62,1,1,1,0,1,1,0,777,1
CE,2330007323,David Cifuentes,08041961,17,26,98,26,4,0,1,0,0,0,1,504,0
CC,6141543754,Sofía Hernández,27051976,11,93,40,32,4,1,4,0,0,0,1,301,1
TI,3196875594,Juan Cartagena,11101997,30,2,64,54,2,1,4,0,0,1,0,753,0
CE,6238196570,Ana García,07031936,36,79,79,51,6,1,1,0,1,0,1,573,1
CE,6051555248,Daniela Perez,10031997,32,93,12,64,3,1,6,1,1,1,0,406,0
TI,1966699144,Marcela Cartagena,25111970,8,38,30,6,5,1,4,1,1,0,0,938,1
TI,6502694443,Laura Perez,13091934,33,73,65,63,2,0,5,1,0,1,0,519,1
CC,5210127809,Luis García,15061928,54,10,51,35,6,0,4,0,1,1,1,701,0
TI,0877545167,Ana Castaneda,19051984,49,43,41,84,4,0,1,0,0,0,0,700,0
TI,1086703731,Laura Rodríguez,18082022,46,11,93,87,4,1,3,1,0,0,1,547,0
CC,9119297233,María González,13051947,46,95,48,17,5,1,4,0,0,0,1,38,0
CE,4956914898,Sofía Castaneda,18102002,75,60,13,97,3,1,2,1,0,1,0,456,0
CE,4311776326,Juan López,03121939,23,21,54,75,3,1,2,0,1,0,1,438,0
CE,8217701396,Melissa López,10041975,38,100,19,37,1,0,3,0,1,0,1,773,0
CC,0141468391,Daniela Cifuentes,06031960,80,40,20,62,3,1,6,0,1,1,0,965,1
TI,2278717501,Melissa Castaneda,27031976,55,72,68,22,6,1,5,1,1,1,1,932,0
CC,7067098861,Ana Cifuentes,28091926,43,66,13,85,4,1,2,0,0,0,1,76,1
TI,3698042677,Melissa García,18081944,49,92,78,94,3,0,1,0,1,0,1,849,1
CC,7099026498,María López,22011994,88,35,57,60,2,0,4,0,1,0,0,942,1
CC,9773269075,Ana Castaneda,11111950,95,20,68,68,5,1,1,0,1,1,1,272,1
CC,0453491882,Ana Perez,25051978,82,34,17,39,1,0,3,0,1,0,0,419,1
CC,4628666791,Marcela Hernández,17091944,11,96,81,80,3,0,2,1,1,1,1,967,0
TI,6817842007,Marcela Martínez,26051994,56,23,34,22,3,0,4,1,1,0,0,707,1
TI,3754256142,Melissa López,22091947,63,4,94,70,3,0,4,1,1,1,1,769,0
CE,3687469141,Melissa Castaneda,22091974,22,98,64,46,5,1,2,1,0,1,0,378,1
CC,2643812446,Juan Perez,10121985,13,21,8,12,1,1,4,1,0,0,0,817,0
CC,1523617981,Laura Hernández,16041950,40,23,14,23,1,1,4,0,1,1,0,478,0
CC,7929223854,Laura Hurtado,28031986,36,82,29,38,4,1,6,0,0,1,0,696,1
TI,0640139532,Juan Cifuentes,05021944,61,4,33,27,3,0,6,1,1,0,1,519,0
TI,3152760825,María Hurtado,20091973,39,99,23,62,5,0,4,0,0,0,1,277,0
CE,8723619345,Laura González,28011964,76,20,12,2,2,0,4,1,1,1,0,228,1
TI,3784476980,Ana Castaneda,08101935,29,44,14,23,5,1,1,0,0,1,1,343,0
TI,2996505684,Marcela Perez,25121931,24,58,14,38,6,0,2,1,1,1,1,967,1
TI,0787489285,Ana López,08112000,77,13,19,25,2,1,3,1,0,1,0,947,1
TI,6446276563,Daniela Rodríguez,18071958,77,30,92,99,4,0,3,0,1,1,0,413,0
TI,7152987095,Ana Hernández,04081948,44,93,44,80,4,0,3,1,1,1,1,844,0
CC,1557010858,Laura Hurtado,25071934,86,92,56,85,1,1,5,1,0,1,0,374,1
CE,5480113732,Ana González,04081989,62,7,26,11,4,1,5,0,1,0,0,158,0
CC,5104273678,David Cartagena,04122002,55,34,88,77,1,0,3,1,0,0,1,330,1
CE,3738781680,David Hernández,12052012,100,66,15,30,4,1,3,1,0,1,0,477,1
CE,3154963994,Sofía Perez,04011928,54,99,18,58,5,0,2,1,1,0,1,809,0
CC,9369192519,Miguel Rodríguez,01022006,28,24,45,7,4,0,5,1,0,1,1,31,1
CC,0329388139,Daniela Perez,28111976,68,12,88,94,1,1,2,1,1,0,1,956,0
TI,1925572813,Juan Murillo,14031980,26,25,88,33,2,0,1,0,0,0,0,75,0
CE,0075065468,Luis López,14121972,72,4,18,56,6,1,5,0,1,0,0,998,1
TI,8709077628,Luis Hurtado,15101971,25,74,59,91,5,1,6,1,1,0,0,563,1
CC,9645635403,Melissa Cifuentes,23051988,18,28,66,95,6,1,3,0,0,1,1,637,0
TI,9902536326,Sofía López,03021957,70,61,7,3,2,1,4,0,1,0,0,451,0
CC,3848753122,Luis García,10111942,99,93,78,75,3,0,2,1,1,1,0,764,0
