tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,4175462446,Laura Perez,13071902,94,100,68,97,3,1,1,0,0,0,1,48,1
CE,8376717970,Ana García,22052001,94,70,53,32,6,1,5,1,0,1,0,882,0
CC,4686356445,Melissa Hernández,01041961,73,92,24,72,4,0,5,0,0,0,1,270,1
CE,4904535691,Gabriela Hernández,22081984,49,31,65,50,6,1,1,1,1,0,0,724,0
CE,6016734071,María López,07101926,82,67,29,81,5,0,4,0,1,0,1,362,0
TI,0166518279,María García,08071953,45,57,46,61,1,0,3,0,0,0,1,72,0
CC,2863407268,Sofía González,07121993,97,33,90,94,4,1,6,0,0,1,1,493,0
TI,0023587892,Miguel Rodríguez,22031929,69,13,59,32,5,1,5,0,0,0,0,67,0
CE,9395147915,Miguel Cartagena,14031992,27,75,96,27,3,1,1,0,0,0,0,572,0
CE,1057122329,Manuela López,06071991,98,12,37,73,6,0,4,1,1,0,1,4,1
CE,5759242372,Juan Murillo,02091900,36,31,80,74,6,1,3,0,0,0,1,58,0
CE,8694268781,Luis Perez,21091934,46,60,22,83,2,0,2,1,0,0,0,37,0
CC,0152740735,Carlos García,24051950,34,87,80,21,6,0,4,0,0,0,0,586,0
TI,3969524087,Gabriela Martínez,17051952,43,85,20,38,1,1,6,0,1,0,0,934,0
CC,7713234610,Daniela Murillo,12021924,36,4,85,71,2,1,5,0,0,1,0,980,0
TI,4484528150,Sofía Hurtado,26112002,2,48,51,26,5,1,6,0,0,1,0,45,1
CC,1435745237,María Cartagena,25031956,69,7,19,41,3,0,6,1,0,0,0,172,1
TI,9957660553,Carlos Cifuentes,06061952,53,85,57,21,4,0,6,0,1,0,0,841,1
TI,9215004151,Marcela Rodríguez,20051934,58,58,65,70,5,1,2,0,1,0,0,857,0
CE,8782535245,Melissa García,09041970,76,98,77,67,4,0,1,1,1,1,1,11,1
CC,5376794675,Sofía Hurtado,10101956,2,32,48,92,5,1,3,0,0,1,0,136,1
CC,4939925431,David González,14012007,90,17,38,59,3,0,3,1,0,0,1,236,0
TI,9111686706,Miguel López,10031997,72,12,16,21,3,1,1,1,1,1,0,940,1
TI,8339112824,Juan López,12101945,61,43,58,71,1,1,4,0,0,0,1,274,1
TI,5964017617,Carlos Hurtado,20021965,20,45,7,63,4,0,2,1,1,1,0,187,1
CE,0735250269,Manuela González,24051945,60,83,28,16,5,1,2,1,1,1,0,214,1
CC,9904551451,Carlos Castaneda,20101952,29,67,82,31,3,1,3,0,1,1,0,51,1
TI,0657261186,Melissa González,11111965,66,35,34,35,2,0,6,1,0,0,0,543,0
CC,1257583928,Melissa López,04031968,24,98,25,97,6,1,5,1,1,1,0,472,0
CE,3712865393,Melissa Murillo,06091958,57,22,70,33,1,1,5,1,1,1,0,341,1
TI,4270890470,Laura Perez,20102013,53,30,11,36,6,0,6,0,0,1,0,240,0
CE,4473492153,Daniela Murillo,24121947,75,68,4,38,1,0,3,1,0,1,0,713,1
