tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,0607838921,María Hernández,23051932,83,23,8,1,2,1,4,1,0,0,1,447,1
TI,9815816207,Juan Perez,08012004,69,2,71,33,4,1,1,0,1,0,1,214,0
CE,9840937459,Gabriela Martínez,27051932,79,25,98,47,1,1,6,0,0,1,0,655,1
CC,2308289007,Daniela Murillo,21111973,69,11,92,52,2,0,2,1,1,0,1,641,0
TI,4096936703,Juan Murillo,04111952,1,77,8,76,3,0,3,1,1,1,0,114,0
CC,3493021985,Juan Hurtado,09071987,16,70,60,75,5,0,3,0,1,1,1,38,1
CE,4017273338,David García,04122007,97,15,50,94,5,1,5,0,1,0,1,1,0
CE,3976134348,Sofía Rodríguez,08021930,22,64,81,58,1,0,3,0,1,0,0,686,0
TI,3700886755,Daniela Castaneda,27091985,90,65,24,48,5,0,6,1,0,0,0,593,0
CC,6565031172,María González,06101939,6,96,87,65,6,0,4,0,0,1,0,603,0
CE,1162649381,Carlos Hernández,09082016,26,53,17,3,1,0,5,0,1,1,0,95,1
TI,5031513389,Carlos Castaneda,26011958,84,35,36,39,1,1,1,0,1,0,1,373,1
TI,4462884274,Sofía Hernández,15111992,2,63,58,63,4,0,6,1,0,1,1,920,0
CE,6462305267,Carlos Rodríguez,27121935,73,80,65,54,5,1,1,1,0,0,1,776,0
TI,3210764762,David Perez,11101996,68,55,30,47,4,0,5,0,0,0,0,378,1
CE,5154220876,Ana López,03081955,36,71,77,17,3,1,1,1,1,0,1,126,1
CE,8895076853,Daniela Hernández,28061928,20,5,3,100,5,0,1,0,1,1,1,675,1
CE,1812271919,Marcela Rodríguez,21071931,91,95,11,15,2,1,4,0,0,1,0,824,1
CC,7288618056,Juan Cartagena,23071968,74,83,34,79,2,1,4,1,1,0,1,336,0
CE,5443681759,María González,24061932,19,10,28,53,3,1,3,0,1,1,0,750,1
CC,2506880148,Miguel Castaneda,06101997,73,67,73,72,4,0,1,1,0,1,0,573,0
CE,7464194207,Laura Cifuentes,03021996,60,47,45,47,6,0,2,1,1,1,1,261,0
CC,6357007787,Miguel Murillo,24092001,95,6,42,94,5,1,6,0,0,0,0,278,0
TI,4088359155,Gabriela Rodríguez,28111961,63,29,63,11,2,1,3,0,1,0,0,941,1
CE,4388919266,Miguel Perez,09052004,71,8,35,3,6,1,6,0,0,1,0,590,1
CC,7776675370,Laura García,04111991,54,59,72,11,5,1,1,1,1,1,0,245,0
CE,5239982379,Luis Hernández,19101947,29,78,61,88,6,1,1,1,0,1,1,953,0
CE,3302054404,Gabriela González,04051970,49,25,63,30,6,0,2,0,1,1,1,278,0
TI,8812180523,Gabriela Martínez,28052000,53,41,41,15,1,1,6,0,1,0,0,850,1
