tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,6717414217,Miguel Martínez,26091984,12,68,94,96,3,1,4,1,1,0,0,510,1
CE,7503577522,Miguel Cifuentes,02021940,46,22,45,15,3,1,6,1,0,0,0,368,0
TI,9444234088,Laura García,20121987,93,59,47,60,6,0,2,1,0,1,1,653,0
CC,1546412657,Sofía González,10101963,38,28,57,73,6,1,6,1,1,0,1,836,1
CC,2398328286,Carlos García,03111949,12,16,3,33,4,0,3,0,1,0,0,602,1
CE,3036775966,Manuela Hernández,13121999,9,17,44,15,5,0,2,0,0,1,0,359,1
CE,1986687258,Juan García,27081952,59,1,6,87,4,0,1,1,0,1,1,16,0
CE,1443849805,Marcela Cifuentes,12021935,69,5,35,51,4,0,2,1,0,1,0,512,0
TI,3763628143,Luis González,06081931,29,16,43,64,5,0,2,1,0,0,0,201,0
CE,9268048548,Gabriela Perez,24061954,62,20,35,92,2,0,2,0,0,0,0,75,1
CC,4910169119,Juan Cartagena,26072018,40,67,92,83,5,0,4,1,1,1,0,692,1
CE,1682733142,Luis Martínez,09061954,55,91,6,53,3,1,6,1,0,0,0,327,1
CC,5279447283,Ana Hurtado,15011982,50,7,28,91,1,1,6,0,1,1,0,519,0
TI,5050999155,Marcela Cartagena,15091975,59,24,96,2,5,0,4,0,0,1,0,233,0
CC,1991419026,Carlos González,22021928,20,90,5,56,4,0,6,0,1,0,0,304,0
CC,0021346441,Melissa Rodríguez,16031968,82,52,90,9,5,1,4,1,1,1,1,17,0
CC,2847274934,Melissa Cifuentes,24061960,69,74,48,76,1,0,5,1,1,1,0,155,1
CC,8665028127,Laura López,05061952,45,81,13,99,1,1,2,1,0,1,0,471,0
CE,6460307309,Marcela Hurtado,07091962,87,6,73,72,5,0,6,0,0,1,1,644,0
CE,3949856085,Ana González,22031944,87,91,48,84,3,1,5,1,1,1,0,308,0
TI,3435860344,Laura Castaneda,15071974,44,3,66,70,5,0,5,0,1,1,1,976,1
CC,1048939647,David Rodríguez,23121975,52,31,35,90,5,1,3,0,1,1,1,418,0
TI,0253167085,Daniela López,13111932,25,24,79,57,5,0,1,1,0,1,0,762,1
CE,0711854836,Daniela Rodríguez,14041957,19,61,2,82,5,0,6,0,0,1,1,657,0
CE,3867924410,Laura Castaneda,06072008,16,75,2,79,5,0,5,0,1,1,1,171,0
CE,8614734488,Laura Perez,16011989,16,56,17,36,2,1,3,0,0,1,1,643,0
TI,2058599303,Daniela López,16112006,55,94,71,63,3,0,1,0,1,1,0,906,1
CC,3802477015,Carlos Perez,15051931,88,47,88,3,4,1,4,1,1,1,1,212,0
CE,6504672908,Luis Cifuentes,26081951,89,5,28,38,3,1,6,0,0,0,0,782,1
TI,3585792251,María González,06111968,93,53,38,77,6,0,4,1,1,1,1,852,1
CE,6947559450,Juan García,09071952,16,92,11,38,1,1,6,1,0,0,0,534,1
TI,6509329392,María Castaneda,17111982,43,52,40,85,2,0,1,1,1,0,0,342,1
CC,9016350159,María Rodríguez,09041957,4,98,28,20,3,0,5,0,1,1,0,33,0
CC,2257063789,Melissa Castaneda,19011947,56,58,97,53,2,0,3,1,0,1,1,219,1
CE,5554202135,Manuela Martínez,18091959,82,40,33,61,3,0,3,0,0,1,0,821,0
TI,7199111082,Melissa Cifuentes,11061975,66,50,13,19,5,0,4,1,1,0,1,49,0
TI,7938891231,Marcela Castaneda,26091962,26,6,52,97,1,0,4,0,0,0,1,922,0
CC,9050514462,Gabriela Hernández,14081946,29,33,84,82,5,0,5,1,0,0,1,105,1
CE,2558439039,Daniela Cifuentes,12011970,28,35,11,42,4,1,3,1,0,1,1,884,0
CC,3207129217,Manuela Perez,12122000,80,69,28,31,2,1,1,1,0,1,0,808,1
CE,2892283645,Ana Hernández,26061965,57,68,18,47,3,0,2,0,0,1,1,162,1
CE,3480089720,Juan Cartagena,20071934,54,36,37,36,2,1,2,0,0,0,0,952,0
CE,3618641235,María Castaneda,21061994,49,88,3,43,2,0,3,1,1,1,1,224,0
CC,8914127416,Carlos González,12061959,29,27,30,36,5,1,1,0,1,1,0,280,1
CC,6710330810,Ana González,01091959,86,25,8,66,3,1,3,0,1,1,0,912,0
TI,9650171500,Sofía Hurtado,03021938,78,60,52,87,5,0,5,0,1,0,0,215,1
CC,6497528495,Daniela García,05021985,79,67,14,75,5,1,6,1,1,0,1,584,1
TI,5862058838,Laura González,15101927,57,55,35,12,1,1,4,0,1,1,0,615,1
CC,0532193790,Manuela Hernández,19081995,90,76,70,81,1,0,6,1,1,0,0,595,1
TI,5998550830,Gabriela Hernández,17071991,10,70,91,36,6,0,5,0,0,0,0,155,0
TI,5896256129,Daniela González,01091932,58,88,93,2,3,1,5,0,1,1,0,335,0
TI,8426192557,Manuela Hurtado,05062003,84,34,85,65,1,0,2,0,0,0,0,288,0
CE,2298506918,Ana Martínez,21032000,74,94,23,22,5,1,6,0,0,0,1,520,0
CE,6313880681,Laura Hurtado,06011935,53,17,32,38,6,1,6,0,1,1,1,972,0
TI,3823277477,Daniela Hurtado,14011953,40,46,60,91,2,1,5,0,0,1,1,894,1
CC,4137450102,David Perez,13071942,3,57,22,78,4,0,2,0,0,1,1,336,0
CC,9016495350,Melissa Castaneda,17081978,6,62,61,14,2,0,4,1,0,0,1,147,0
TI,8416383017,Juan Castaneda,01032003,75,60,93,35,5,1,5,1,1,0,0,514,1
TI,0070066486,Ana Murillo,20041959,43,41,64,39,3,1,3,1,0,0,1,702,0
TI,2260707396,Laura Hernández,13111963,50,5,28,81,6,0,3,0,0,1,1,776,1
CC,6611971274,Manuela Rodríguez,06121952,21,83,84,43,5,0,1,0,1,1,1,930,1
TI,7266367901,María Hernández,05011977,15,23,34,36,4,0,5,1,0,1,0,331,0
