tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,6387644986,Luis González,17081985,7,62,59,15,1,1,1,0,0,0,0,132,1
CE,7380076057,Daniela García,15092005,62,51,99,68,4,1,3,0,1,1,1,626,1
CE,1455280003,Ana Perez,27101992,68,100,98,58,2,0,6,1,1,1,0,995,0
CE,3873383041,Manuela Murillo,11061954,36,98,51,9,5,0,5,0,1,0,0,539,1
CC,8838556397,Daniela Hernández,28031971,7,40,14,39,3,0,1,1,1,1,1,443,0
CE,3795487413,Sofía Cifuentes,26061956,16,84,25,84,2,1,1,0,0,0,1,508,1
TI,1553804302,Melissa Hurtado,14041976,54,96,58,24,6,1,6,1,1,1,1,174,0
CC,9085771539,Manuela Cifuentes,02052005,8,41,85,10,6,0,1,0,1,0,1,738,1
CC,3283676825,Daniela Cartagena,07042004,58,24,38,49,5,1,2,0,1,0,0,44,1
TI,8202109698,Sofía González,22101989,95,64,88,3,5,1,3,1,1,0,1,399,0
CC,3150403767,Miguel Murillo,14111977,54,14,88,64,1,0,1,0,1,0,1,926,1
CC,5789054647,Manuela Castaneda,17091929,48,35,30,32,6,0,5,1,0,0,0,5,0
CE,0542699024,Miguel González,21041973,79,9,48,29,5,1,2,1,0,1,0,696,1
TI,7439515701,Miguel Cartagena,15041995,9,80,27,7,6,0,3,0,0,0,0,828,0
CE,4810910534,María Cifuentes,24031970,22,47,92,34,2,0,5,0,1,0,1,511,0
TI,0555090829,David Hernández,17041967,63,6,62,64,2,0,6,0,1,1,0,795,1
CC,3715216829,Ana García,04091957,44,9,99,11,3,1,5,1,0,0,1,48,0
TI,8208346605,María González,14091956,35,64,41,3,2,1,6,0,0,0,0,44,1
CC,6241445116,Manuela Castaneda,26011926,70,48,96,84,4,1,2,0,0,0,1,994,1
TI,6234279626,Juan Murillo,08011929,85,90,22,41,4,1,4,1,1,0,0,270,1
CE,8375463988,Laura Hernández,09061987,6,94,17,81,4,1,3,1,1,0,0,336,0
CE,6368038205,Manuela Martínez,02012006,25,92,12,100,1,1,6,0,1,1,1,887,1
CE,9289357066,Laura Hernández,10061990,30,2,44,60,6,1,3,1,1,0,1,134,0
CE,0953826274,Juan Murillo,07041962,56,86,96,25,4,1,5,0,0,1,0,430,0
CC,3985455916,Luis Hurtado,26111935,23,8,10,23,2,1,3,1,0,0,0,236,1
CE,6532325237,Marcela Martínez,10081957,45,58,81,40,4,0,1,0,1,0,1,631,0
TI,6479493538,Marcela López,26101960,78,32,17,91,3,1,4,0,0,1,0,40,0
CE,1291311555,Melissa Murillo,08041989,42,25,63,21,6,0,6,1,1,1,0,82,1
CE,7001799382,María Castaneda,25051956,8,59,15,86,4,0,3,1,1,0,0,46,1
TI,0484757135,Ana García,26071977,92,13,9,31,1,1,5,0,1,0,1,894,0
CC,0650914676,David Hurtado,22091986,92,78,87,5,3,0,6,1,1,1,0,994,1
CC,4051203703,Luis Martínez,15101925,90,46,44,27,5,0,4,1,1,1,0,667,0
TI,6635122361,Carlos Murillo,09071993,83,41,46,9,1,0,3,0,1,1,1,321,0
CC,5112819681,Daniela Murillo,23101965,45,20,13,91,1,1,6,1,0,0,0,937,1
CC,6766622660,María Cifuentes,22051990,64,97,17,13,3,1,6,0,1,0,0,728,1
CC,1215196992,David García,18111985,16,36,88,66,4,1,5,1,1,1,0,998,0
CC,1163826664,Gabriela González,28041986,49,73,26,36,3,1,6,0,0,0,0,407,1
CE,6443794063,Gabriela Hurtado,25031957,30,89,15,84,4,1,2,1,1,0,0,911,0
TI,7188972129,Gabriela Castaneda,08041952,31,5,6,86,5,1,3,0,1,1,1,735,0
CC,6681381782,Sofía Hurtado,19081949,91,97,62,26,5,0,2,1,0,0,0,508,1
CE,2168919642,Miguel Rodríguez,24101943,60,79,6,89,4,0,6,1,1,0,0,590,0
CE,5288693519,David Hernández,09091941,55,92,23,46,2,1,3,1,1,0,0,762,0
CC,2920242478,Manuela Murillo,03022007,86,33,82,64,2,1,2,1,0,1,0,264,1
CE,7235819664,Laura García,14081927,41,89,6,78,5,1,5,0,0,1,1,767,0
CE,8570811501,Ana Murillo,24071933,33,16,43,88,2,1,5,0,1,1,0,121,0
CC,1307637930,Daniela Martínez,04022005,86,73,48,8,6,1,2,1,1,0,0,553,1
CE,2539243453,Melissa Rodríguez,18071980,37,98,38,21,2,0,5,0,0,1,1,266,0
CE,2142912581,Daniela Rodríguez,17011978,73,84,92,79,1,1,1,1,0,0,1,163,1
CC,7825327299,Miguel López,26081961,90,51,23,88,4,1,5,0,0,0,0,401,0
CC,2625978769,Melissa Hernández,07071967,92,95,19,6,6,0,6,1,0,1,1,848,0
CE,4783003595,Manuela López,15041956,100,47,57,92,4,1,2,1,1,1,0,524,1
TI,5082370628,Luis García,02121972,60,84,87,90,1,1,2,0,1,0,1,775,0
TI,5222679142,Sofía Cartagena,03071935,64,18,62,88,1,0,1,1,1,1,1,771,1
CE,0467530496,Ana Perez,16061934,58,3,83,77,6,0,1,0,0,0,0,174,0
TI,8126586681,Luis Cartagena,08071973,17,85,49,96,5,1,2,0,0,1,0,257,1
TI,6834004938,María Hurtado,15021931,19,77,22,26,1,0,1,0,0,1,1,423,0
TI,0189946254,Gabriela González,19011962,27,91,4,34,6,0,2,1,1,0,0,60,0
CC,2344750943,Daniela Hurtado,06021943,24,4,100,86,3,1,2,0,1,0,1,225,0
CE,5863901665,Juan Rodríguez,20041998,53,45,90,38,1,1,3,1,0,0,0,509,1
CE,2159868138,Juan López,12031941,62,4,1,100,4,1,6,0,0,1,0,656,0
CC,2604852092,Gabriela García,12041923,14,75,35,58,1,1,5,1,1,0,0,217,1
CC,9087954962,Marcela Hernández,05031942,99,28,34,22,3,1,1,1,1,1,1,799,0
CE,3928677002,David Perez,11101946,77,73,70,52,1,1,4,1,1,0,0,757,0
TI,7828578510,María Cifuentes,18081996,54,44,9,36,2,1,3,1,1,0,1,655,1
TI,5450458602,Carlos Hurtado,11021988,39,26,36,54,6,1,1,0,0,1,0,667,1
TI,5220241225,Sofía Rodríguez,18021929,66,69,37,30,3,1,4,1,0,0,0,28,0
CE,9212584794,Daniela Hurtado,11121982,2,97,30,22,6,1,6,0,1,1,1,820,0
CE,5464903644,Luis Cifuentes,07091942,33,29,18,5,5,0,4,1,0,0,1,966,0
CC,6046892621,Sofía Rodríguez,08091941,80,33,69,62,6,0,5,1,1,1,1,86,0
TI,2070113807,Marcela Hurtado,02121940,3,95,70,20,2,0,5,0,0,1,1,35,1
TI,6675437094,Daniela Cifuentes,02111971,65,18,44,76,1,1,1,1,0,0,0,225,0
CC,9602342222,Melissa Hernández,08031925,26,24,2,12,2,1,5,0,1,0,1,44,1
CE,7056970108,Juan Hernández,04051994,44,48,6,94,6,0,2,1,1,1,1,433,1
CC,0577145682,Ana García,02071929,44,82,82,38,3,0,4,0,0,0,1,579,1
CC,0694033230,Manuela Cartagena,14091947,12,16,59,31,4,1,4,1,0,0,0,718,0
TI,5480836939,Manuela Perez,19042007,45,39,63,47,2,1,3,1,0,0,1,569,1
TI,0881282529,Sofía Castaneda,24081924,28,12,13,38,6,1,3,1,0,1,1,297,1
TI,0028973762,Marcela Cifuentes,27101991,61,83,92,42,6,0,2,1,0,0,1,608,1
TI,4622770156,Daniela Rodríguez,13111990,54,54,55,1,1,0,4,0,0,1,1,954,0
TI,7572637432,David García,09021990,100,6,82,89,4,1,4,1,0,1,1,355,0
CE,4881621409,Daniela Perez,01041954,29,32,55,42,4,0,2,0,1,1,1,256,0
CE,4254925738,Melissa Perez,07051929,49,51,42,14,2,0,5,0,0,1,1,316,0
