tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3317177394,María Cartagena,13121948,36,60,48,76,3,1,6,1,1,0,1,809,0
CE,9651212819,Laura Hurtado,11121956,90,36,5,10,6,0,5,0,0,1,0,866,0
CC,8538397861,Marcela González,25111985,87,32,90,45,3,1,3,1,0,0,1,208,0
CC,6178759350,Juan Castaneda,01041980,75,75,43,94,2,0,3,1,1,0,0,452,1
CC,2299229240,Laura Murillo,20111988,39,35,6,19,3,0,2,0,0,0,0,216,1
TI,3059858517,Juan Rodríguez,03122009,12,80,85,41,2,0,6,1,1,0,0,462,1
TI,6936559915,Luis González,12021939,89,46,85,49,5,0,5,1,0,0,1,828,1
TI,1331531321,Ana Martínez,10072004,1,21,18,71,1,0,6,0,0,0,0,480,0
TI,8490166560,Manuela López,07051994,16,24,73,75,2,1,3,0,1,1,1,920,1
CE,4294532215,Juan González,17101984,47,51,26,50,5,1,2,1,1,1,0,566,0
CE,0696021655,Manuela Perez,01051944,45,12,98,84,4,0,3,0,0,0,1,309,1
TI,8285518240,Daniela Castaneda,16122009,75,94,76,26,3,0,1,1,0,1,0,451,1
CE,2567558348,Sofía González,17071933,56,54,42,13,3,1,3,1,0,1,0,971,0
TI,5589910512,María González,05041979,23,19,21,96,1,1,5,0,0,0,0,113,0
CC,9769599792,Sofía González,20041986,21,83,97,50,4,0,5,1,1,0,0,908,1
CC,7622724987,Ana Murillo,26101950,57,78,98,4,5,0,1,0,1,0,1,154,1
CC,1929310819,Juan Cartagena,07081971,86,37,39,18,2,1,5,1,1,1,1,438,1
TI,7514606204,Carlos Murillo,13051984,71,44,23,78,1,0,4,1,1,0,1,163,1
CC,5187086708,Gabriela Hernández,05121963,22,5,77,75,3,1,4,0,1,1,0,472,1
CC,8535995380,Miguel Castaneda,22021956,27,2,99,28,6,1,5,0,1,1,0,688,1
CE,2868055135,Luis Perez,25051999,4,24,9,18,2,0,1,1,1,1,1,800,1
CC,0162918613,David Cartagena,05091969,6,76,98,55,4,0,5,0,1,0,0,990,1
TI,2313170974,Marcela López,28031979,50,11,83,19,2,1,2,1,1,0,1,392,1
TI,8200494770,Luis Perez,18031959,90,92,83,3,1,1,2,1,0,0,1,712,0
CE,9950054758,Miguel López,07121947,78,80,52,67,4,1,3,1,0,1,0,176,1
CC,9910398586,Carlos Cartagena,18042008,44,13,94,57,6,0,1,1,0,0,1,551,0
TI,1361300755,Carlos González,20081986,98,59,30,35,2,1,5,1,1,1,0,197,0
CC,3922408130,Juan Murillo,23111996,13,66,9,79,4,1,5,0,0,1,0,878,0
CE,6494357327,Laura Cartagena,01111990,94,36,61,22,5,0,2,0,0,0,0,910,0
CE,9258517380,María Hernández,06022001,47,83,38,74,1,0,4,1,1,1,0,698,0
CE,7144788480,Manuela Hurtado,25111982,77,14,24,65,5,1,1,1,1,1,1,428,0
CE,3517688406,Marcela Cifuentes,20061982,40,76,46,66,2,0,5,1,1,1,0,289,1
CE,5259598410,Carlos López,01091925,16,62,30,44,4,1,4,0,1,1,0,139,0
TI,8007744848,Miguel Hurtado,07071939,25,66,37,88,3,0,5,1,0,1,1,569,0
CC,9893413637,Laura Cartagena,07011951,45,51,28,34,1,1,3,1,0,1,0,984,0
CC,1434467152,Melissa Perez,13111962,100,43,93,33,5,1,3,0,0,1,0,120,0
TI,2619616605,Gabriela Cifuentes,03011957,41,46,39,82,2,1,4,0,0,0,1,219,0
CE,1602794429,Daniela Rodríguez,26092005,41,82,72,8,2,0,2,1,0,1,0,662,1
CE,3075266642,Gabriela Perez,11051982,76,20,73,97,3,0,3,0,0,1,1,62,0
TI,9164786501,Manuela Martínez,15022009,89,100,89,50,5,0,2,1,0,0,0,142,0
CE,2255701571,Marcela Martínez,19111985,76,4,81,98,3,1,3,0,1,0,1,112,0
TI,8226976781,Gabriela Hernández,23112005,69,51,95,94,2,1,6,1,1,0,1,755,1
CE,6164956615,Sofía López,27081935,80,99,11,61,5,0,1,0,0,1,1,633,1
CC,7381393684,Melissa Cartagena,21111986,100,39,89,98,2,0,3,0,0,0,0,147,0
CE,2731232343,Miguel Rodríguez,03081986,85,19,97,74,1,1,4,1,1,1,0,226,1
CC,7755651234,Ana García,14051980,86,9,33,63,1,1,3,0,0,0,0,90,0
TI,5546589079,Sofía Castaneda,18031942,77,23,100,92,3,0,2,0,0,0,1,613,1
TI,4990859257,Ana Cifuentes,10081981,66,2,22,92,5,1,4,1,0,1,1,656,1
TI,6829095050,Miguel González,09011997,87,37,55,78,3,1,4,1,1,0,1,913,0
CC,3133741325,Miguel Cifuentes,09062004,4,28,14,51,6,1,2,0,0,0,0,670,1
CC,7866077844,Gabriela González,13041994,39,49,56,43,3,1,5,0,1,1,0,224,1
CC,9166675696,Manuela Rodríguez,19031993,30,50,92,47,1,0,2,1,1,0,1,127,1
CC,7964366289,Juan Cartagena,27121933,4,30,80,54,3,1,6,0,0,0,0,676,1
TI,6758234328,Melissa Cartagena,17031938,7,32,35,14,3,1,6,1,0,1,0,326,0
CE,7435578270,Laura García,26101994,28,33,6,83,4,0,1,0,0,1,1,172,1
TI,5407172548,David González,22011942,52,45,30,87,2,1,5,0,1,1,0,77,0
CC,5090697316,Luis López,06031987,59,45,77,30,1,1,2,1,0,1,1,651,0
CC,5100309215,Sofía Cartagena,15101970,7,79,72,88,5,0,1,1,1,0,0,393,0
CC,2629871399,David Murillo,22011976,75,37,80,26,1,1,2,1,1,0,0,936,0
TI,6515256895,Manuela García,08031928,63,63,5,12,2,0,4,0,0,1,0,878,0
TI,4399750692,Marcela Martínez,02011957,74,27,30,26,6,0,3,1,1,1,1,688,0
TI,9326717128,Marcela Castaneda,02112002,100,72,61,46,3,0,2,0,1,1,0,475,1
TI,1453498817,Sofía Castaneda,17061983,25,52,11,67,2,0,4,0,1,0,1,941,0
CC,4492644001,Miguel Castaneda,20062005,44,71,92,59,5,0,6,1,1,1,0,76,1
CC,8246618003,Marcela Martínez,24031926,6,62,92,98,4,1,1,0,0,1,0,628,0
TI,8858719081,Ana Martínez,10111945,53,13,60,4,6,0,1,0,0,1,1,123,0
CC,7314036448,Marcela Cartagena,06041935,73,93,58,59,1,0,1,0,0,0,0,430,1
CC,6431841297,Juan Hernández,18011985,42,79,42,94,4,0,3,0,0,0,1,459,1
CC,2517361495,David Perez,02012000,49,53,68,35,2,0,3,1,1,0,1,469,0
TI,2181643849,Juan Hurtado,28021972,6,33,16,76,1,1,3,1,0,1,0,486,1
CE,6624123025,David Cartagena,25011959,62,75,72,4,6,0,2,1,0,1,0,272,0
CE,1615122513,Carlos Rodríguez,17031976,97,16,10,95,3,0,1,0,1,1,1,412,1
CE,2780979965,David Rodríguez,19111928,75,90,25,65,1,1,4,0,1,0,0,580,0
CE,2622524301,Melissa Cartagena,04021943,81,25,31,12,3,0,5,1,1,0,0,179,0
TI,2095101241,Sofía Cartagena,10091929,81,17,87,52,5,0,6,0,0,0,0,993,0
CE,4409706672,Laura González,12041925,47,18,36,34,6,1,1,0,0,0,1,740,1
CC,7477471677,David Cartagena,19121984,33,33,53,17,4,1,5,0,0,1,1,172,1
CC,3157411635,Miguel Cartagena,08031960,38,9,18,68,3,0,4,1,0,0,0,596,0
TI,6393087518,David Martínez,09121987,5,59,75,15,6,1,2,0,0,1,0,579,0
CE,1130022074,Sofía Martínez,03021995,51,100,89,68,2,1,5,0,1,1,1,192,0
TI,2921319668,Laura Martínez,22091998,86,5,40,3,6,0,4,1,1,1,0,709,0
CE,8745578640,Manuela Hurtado,17071952,20,99,13,88,5,0,5,1,0,0,1,326,0
CE,6417739674,Laura Cartagena,19021986,80,5,33,75,3,1,3,1,0,1,1,457,0
CC,7173673144,Manuela García,05011940,76,44,31,83,4,0,2,1,0,1,1,32,1
CC,9603653682,María González,17011925,92,99,21,92,4,0,4,0,0,1,1,192,1
TI,7267899341,Laura Hurtado,15111962,41,11,26,69,6,1,5,0,1,0,0,78,1
CC,5771351462,Daniela Hurtado,28081954,27,89,6,29,3,1,4,0,1,0,1,849,0
CC,8363800172,Luis Hernández,14101932,15,8,99,8,2,1,2,0,1,1,0,677,1
CC,0586858866,Juan Cartagena,27011986,8,50,73,35,5,1,5,0,1,1,0,413,0
CE,5276986036,Ana Castaneda,14082001,42,18,15,31,5,0,4,1,0,1,0,161,0
CC,4959467253,Gabriela Castaneda,06061940,26,59,24,81,2,0,5,1,1,0,1,601,1
TI,0599407159,Laura González,13011930,4,32,4,99,3,1,1,1,0,1,0,385,0
CC,6734803749,Luis López,10081997,66,9,38,97,3,1,4,1,0,0,0,207,0
TI,7069430686,Miguel Rodríguez,03031999,35,73,40,27,6,1,1,0,1,0,1,702,1
TI,5063455091,Melissa Hurtado,12051946,30,64,12,15,6,1,4,1,1,1,0,70,0
CC,6339503943,Luis Martínez,24031981,19,21,37,59,4,0,2,0,1,1,0,898,1
CE,2613811079,Miguel Cifuentes,01101941,9,55,18,99,3,0,4,1,1,1,1,688,0
CC,6821981839,Miguel Martínez,24121945,26,29,72,86,5,0,2,1,0,1,0,242,1
TI,5242620080,María Murillo,01071957,57,95,98,93,5,0,3,0,1,0,0,886,1
CC,3344147515,Laura Hernández,16031971,13,92,84,46,2,1,1,1,0,0,1,946,1
