tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,6838048135,Miguel Rodríguez,03081962,27,86,74,26,3,1,4,0,0,0,0,169,0
TI,0973079995,Marcela Perez,02101948,49,68,92,55,5,1,6,1,1,1,1,168,1
CE,9138079587,Gabriela Martínez,22091925,25,96,79,81,3,1,6,0,0,0,1,779,1
CC,1905665909,Manuela Martínez,28071925,7,40,84,100,3,1,5,0,1,0,1,224,0
CE,6217704242,Gabriela Perez,15091978,70,48,34,21,5,0,6,1,0,1,0,918,0
TI,5745871575,Manuela García,21102007,9,86,66,32,2,0,4,1,1,1,1,76,1
CE,3388083810,Juan Hernández,02091941,45,53,88,25,5,1,4,0,1,0,0,212,1
CC,7699664108,Miguel Hurtado,16041928,25,98,90,45,4,0,6,1,1,0,1,350,1
CE,9066081981,Melissa Cifuentes,03061956,86,11,10,76,5,1,5,0,0,1,0,1000,1
TI,7445770639,Ana Castaneda,15032003,100,87,96,49,1,1,6,0,0,0,0,406,0
TI,5449336243,Miguel Rodríguez,01041977,73,59,18,77,3,1,1,0,0,0,0,996,1
CC,8774513595,Sofía Cifuentes,14091985,26,41,31,90,1,1,6,0,1,1,1,224,1
TI,9685226672,Marcela Hernández,20041993,55,19,84,8,4,0,3,1,0,0,0,916,0
CC,4610407982,Sofía González,19041991,60,77,1,60,3,1,5,1,1,0,1,458,1
CC,3628547653,Gabriela Hurtado,24121954,57,45,1,70,5,0,6,0,0,0,1,580,1
CC,8531059871,Ana Murillo,22082005,53,12,91,91,4,0,3,0,1,0,0,462,0
CE,5191428541,David García,12122008,81,72,70,98,5,1,4,1,1,0,1,291,1
CC,7099721044,David González,15021994,100,66,71,41,4,1,6,0,0,0,1,226,0
CC,9836380474,Luis Hernández,05061947,68,62,5,61,3,0,3,0,1,1,1,519,0
CE,9452914434,Juan Murillo,03031952,90,60,26,51,4,1,5,1,1,0,0,114,0
CC,6658345066,Sofía García,12082022,53,55,96,54,5,1,6,0,1,0,1,996,0
CE,5150418092,David López,23121941,50,68,86,9,3,1,2,1,1,1,1,411,0
CC,1157182908,Carlos Cifuentes,21091994,85,21,33,1,2,0,4,1,1,0,0,713,1
CE,4514057326,Manuela Hurtado,10081927,76,52,96,53,6,1,5,0,0,1,1,822,1
CC,2949679766,Marcela Castaneda,27101994,84,72,44,69,2,0,6,0,1,0,0,667,0
CE,8482987991,Melissa Rodríguez,19101928,64,91,66,76,2,1,1,0,1,1,1,97,0
TI,5951135788,Carlos Martínez,27051938,70,89,97,5,1,1,2,1,0,0,1,691,1
CE,1870887615,David Hernández,03041961,38,99,69,45,1,0,2,0,1,1,0,312,0
CC,1083496117,Carlos Hernández,18041937,49,21,35,10,1,1,6,1,1,1,1,278,1
TI,7256133673,Juan Hurtado,07011958,38,31,94,26,6,1,3,0,0,1,1,321,0
TI,6003152299,Marcela Martínez,14101929,24,89,75,87,3,1,5,1,1,0,1,339,0
CC,0107449941,Daniela Perez,03051990,48,2,56,45,6,1,3,1,1,1,1,275,0
CE,2684686664,Juan Perez,06121967,24,19,46,60,1,1,3,1,1,1,0,640,0
CE,2799742457,Laura García,15051973,33,33,24,7,4,0,3,0,0,1,1,930,1
CC,7683536245,Manuela Martínez,26091927,78,61,5,76,1,1,4,0,0,0,1,112,0
CC,5633255144,David Perez,12111973,54,21,40,34,5,0,3,0,0,1,0,235,1
CC,7030342413,Sofía Martínez,27081990,87,34,26,56,4,1,6,1,0,1,0,238,0
CC,1241914158,Laura Martínez,28021946,84,21,20,93,6,0,6,0,0,1,0,735,0
TI,6708291790,Marcela González,08021935,95,64,70,3,1,1,1,0,0,0,0,633,0
CC,5249077556,María García,24111991,27,63,30,85,4,0,6,0,1,0,0,997,0
CE,7118515036,Sofía Cifuentes,06071972,82,12,28,48,2,0,1,1,0,1,0,294,0
CE,5733447824,Laura González,10101962,21,46,85,40,3,0,3,1,0,0,0,404,0
CE,4715157924,Manuela Perez,11121992,76,90,91,9,1,0,4,1,1,1,0,942,1
TI,2366159160,Luis García,06031973,13,83,14,10,3,0,6,0,0,0,0,81,1
TI,8835946056,Laura Castaneda,01121949,19,92,85,40,4,0,2,0,0,0,1,39,1
TI,6014985640,Juan Cifuentes,26041943,80,17,57,29,3,1,1,1,1,0,1,611,1
CC,2950602906,Sofía García,19051931,47,21,21,22,2,1,4,1,0,0,1,855,1
CE,3805635559,Marcela Perez,14092003,53,85,76,37,6,1,2,1,1,0,0,837,1
CC,0041876271,María González,24071933,20,98,6,73,2,1,5,0,0,0,0,723,1
TI,3774839635,Marcela Cartagena,16101994,79,48,18,67,6,0,5,0,1,1,0,297,1
TI,5693622611,Sofía Hurtado,04061909,67,4,61,37,6,1,1,0,1,1,1,506,1
TI,1892848571,Gabriela Murillo,17061925,46,42,52,8,2,0,2,1,1,1,1,160,1
CC,9529941978,Sofía Cifuentes,20021965,61,70,80,92,3,0,6,1,1,1,0,496,0
