tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,9825339336,David Hernández,12061973,86,38,76,25,5,0,2,1,0,0,0,443,1
TI,8015514854,Marcela Murillo,19051934,10,36,38,51,1,0,1,1,1,0,0,492,0
CC,1658100966,Manuela Cartagena,12071983,82,29,55,83,3,0,3,0,0,0,0,237,1
CE,8163515936,Ana González,01101981,85,46,95,66,4,0,5,1,0,1,1,535,0
TI,7012634503,Miguel López,05091983,66,6,31,45,3,0,6,1,0,1,1,805,1
CC,5674103306,Carlos González,21101963,24,63,81,91,5,1,6,0,1,1,0,330,0
CE,3998566023,Manuela Rodríguez,17071963,64,62,86,83,1,1,3,1,0,0,1,537,0
CC,3139604278,Laura González,01011953,25,69,1,28,3,1,6,1,1,1,0,611,1
CE,3276308871,Sofía Castaneda,18031995,98,18,99,64,6,0,4,0,1,1,0,530,1
CE,1408026570,Melissa Cartagena,24031964,9,23,74,15,5,0,4,1,1,0,0,684,0
TI,0879981172,Laura López,11072013,38,80,48,85,2,0,1,0,1,0,1,766,1
TI,2123064285,Gabriela García,11061947,42,25,62,39,5,0,1,0,0,1,1,349,1
CE,9041453537,Laura Martínez,13021984,82,51,58,36,4,1,3,1,1,0,1,456,1
TI,0854821578,Gabriela Hernández,26011980,19,20,8,88,5,0,6,1,1,1,0,833,0
CE,2720916308,Marcela Castaneda,19121949,93,25,90,72,2,1,6,0,1,0,1,748,0
TI,6643869626,Carlos Cartagena,01011940,17,23,37,50,1,1,3,1,1,0,0,649,0
CE,4122152139,Laura González,15011966,63,62,5,26,1,1,5,0,1,1,1,776,1
CC,7788817298,Daniela Castaneda,20101994,17,52,63,23,3,1,5,0,0,1,0,633,1
CC,8928385240,Sofía Castaneda,25111940,87,44,49,48,1,0,1,1,1,0,1,173,0
CC,7524021365,Sofía Rodríguez,04061967,43,69,5,86,2,1,2,1,0,0,1,147,1
TI,6576627552,Manuela Murillo,17112001,39,55,67,69,2,1,5,0,0,1,0,91,1
TI,2630728154,Manuela García,18121973,53,72,100,39,2,1,5,1,0,0,1,287,0
CE,7022245717,Sofía López,09062004,23,79,72,12,4,0,5,1,1,0,0,472,0
TI,1443911723,Laura García,20012003,66,54,96,79,1,0,4,0,1,1,0,310,0
CC,3313544815,Sofía Cartagena,21081943,80,42,2,35,5,1,2,0,0,1,1,914,1
CE,6159060959,Ana Martínez,26091979,66,36,47,46,1,0,6,0,1,0,0,210,1
TI,7148175623,Manuela González,02101949,81,98,42,61,6,0,1,1,1,1,1,961,0
CC,5608023282,Miguel García,02021983,97,77,99,20,1,0,6,1,1,1,0,422,1
TI,3026640856,Melissa Murillo,02051967,15,55,42,81,5,0,1,0,1,0,0,373,1
TI,6247424433,Daniela Rodríguez,07112007,5,79,51,2,3,1,1,0,0,0,0,449,1
CC,9732525434,Ana López,20082022,31,43,94,88,5,1,2,0,1,0,1,427,0
CE,0954087570,Juan Cartagena,08101948,40,47,30,10,6,0,2,1,0,1,0,803,1
CE,4775747375,Daniela Martínez,11051954,21,98,83,64,4,1,4,0,1,0,0,610,1
CE,3187912306,Daniela García,13091992,92,17,30,10,6,0,2,0,0,1,0,905,1
CC,5969544855,Daniela Hurtado,12081929,39,66,52,43,2,1,1,0,1,1,0,990,0
CE,4191069194,Miguel Murillo,27081933,28,30,91,25,2,1,4,0,1,1,0,722,0
CE,7194458349,Luis Rodríguez,09071963,42,34,82,68,5,1,1,1,1,0,1,767,1
CE,1002068523,Sofía Castaneda,19111952,26,94,30,42,6,0,6,1,1,1,1,804,0
CC,0237717067,David Cifuentes,13042008,22,82,78,71,5,0,3,0,0,0,1,397,0
CC,9312076483,Miguel Perez,01041991,42,35,57,75,6,0,6,1,1,0,1,802,0
CC,9395678474,Luis Cartagena,11051914,3,92,55,9,5,0,1,1,0,0,1,602,1
CC,5355928662,Manuela Castaneda,01111954,22,1,52,96,1,0,5,0,0,1,0,992,1
CE,5264437229,Juan Hurtado,23062007,2,91,93,58,3,0,6,1,1,0,1,768,0
CE,7757058745,Daniela Hurtado,05102009,72,3,83,22,3,1,6,0,0,1,0,16,0
CE,5039942242,David Cartagena,14071984,51,9,54,22,6,1,1,1,1,0,0,140,1
CC,1525218031,Sofía Cifuentes,04011957,23,54,11,4,5,1,2,1,0,1,0,602,1
CE,8073611095,Miguel Martínez,24111962,76,73,39,28,4,0,3,0,0,1,1,920,0
TI,5138116294,Laura López,15052007,72,7,3,58,3,1,4,0,1,0,1,848,1
TI,9597960127,Manuela García,15101953,85,13,72,55,2,1,4,1,1,0,0,757,0
CE,0089710788,Laura Cifuentes,08041954,30,49,33,19,5,0,3,1,0,0,1,309,1
CC,2931400070,Juan González,08081996,13,10,78,45,5,1,5,0,0,0,0,807,1
CE,2771760432,Miguel Martínez,07021925,1,90,34,32,4,1,2,0,1,1,1,577,0
CC,8030191126,Daniela Cartagena,01091990,76,6,74,16,5,1,3,0,1,1,0,154,1
TI,6563982882,Melissa Rodríguez,13031931,70,52,23,8,5,1,3,0,0,1,1,11,1
TI,5275250566,Miguel López,24022008,83,75,65,58,4,0,3,1,0,1,1,78,1
CC,4421479290,Miguel Castaneda,27041976,76,33,31,26,5,0,3,1,0,0,0,83,1
CC,0249838550,Sofía Murillo,18021992,36,16,90,3,5,0,4,1,0,1,1,267,1
TI,2957655587,Ana López,13061996,49,31,12,76,3,1,2,1,0,0,1,223,1
CE,6511783303,María García,23051979,11,8,86,93,2,1,1,0,0,1,0,818,0
TI,3416329918,Gabriela García,26021984,76,58,19,11,1,0,1,1,0,1,0,175,0
CC,1948877180,Sofía Rodríguez,13051965,21,83,38,91,3,1,5,1,1,0,1,704,1
TI,8485403788,Laura Perez,22082004,83,47,70,13,4,0,1,0,1,0,0,756,0
