tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,0273127875,Miguel Cifuentes,28041982,1,91,28,39,6,0,3,0,1,1,0,306,1
CE,6538926754,Gabriela Murillo,25112008,45,47,81,95,1,0,2,1,0,0,1,931,0
CE,7532147500,Daniela Hernández,02101983,39,54,44,83,5,1,6,0,1,0,1,23,1
TI,1686170642,Juan García,01091936,47,62,68,69,4,1,6,1,0,1,0,188,1
CE,2206481211,Sofía Hurtado,24051971,69,81,7,19,5,1,2,1,0,0,0,859,0
CE,0098205102,Carlos Perez,14041996,38,57,56,17,4,0,6,1,0,0,0,621,1
CC,6536541766,María Cartagena,24101926,78,35,55,58,4,0,3,1,0,0,0,442,1
TI,3252212143,Miguel Martínez,25082007,86,62,46,74,3,0,3,0,0,0,0,34,0
TI,9351691999,Laura Hurtado,03101948,38,45,56,14,3,0,3,1,1,1,0,192,1
CC,9142634152,Carlos Hernández,25121926,38,93,15,99,1,0,4,0,1,0,0,728,1
CC,9825330856,María Hurtado,09081934,43,66,25,51,6,1,5,1,0,0,1,383,0
TI,6091230600,Juan Hurtado,24061969,88,39,23,60,5,0,1,1,0,1,1,425,1
TI,4266457851,Manuela Castaneda,08041958,52,9,9,42,3,1,4,0,1,1,1,463,1
TI,6297207956,Daniela Murillo,15022004,12,17,40,4,3,0,3,0,0,1,0,420,1
TI,9572588643,Manuela Hernández,24111941,41,27,3,30,5,0,3,1,0,1,1,175,1
TI,8569251763,Juan Cartagena,25051982,13,89,46,68,1,0,2,1,0,1,0,234,0
CE,8711782670,Marcela Martínez,18071965,41,65,64,44,5,0,1,0,1,1,0,835,1
CE,6631973989,Manuela Hurtado,25051970,53,91,28,62,2,0,4,0,0,1,0,921,0
TI,1105003323,Luis González,23062005,9,25,78,44,4,0,1,0,0,0,0,904,0
TI,7497846942,Miguel Cartagena,16021990,73,46,65,14,2,0,5,0,0,1,1,872,0
CC,4018525017,Carlos Hurtado,24021901,3,40,64,37,5,1,5,0,1,0,1,470,0
CC,4267167309,Gabriela Cartagena,16081964,58,75,10,21,6,1,4,0,0,0,0,731,0
CE,5947931811,Luis Perez,18061937,46,69,1,94,1,0,3,0,0,1,0,828,0
TI,2013263218,Sofía Martínez,25021924,86,29,62,86,5,0,6,0,0,0,0,683,1
CE,7294301571,Marcela Cartagena,13081952,31,60,39,46,4,1,3,1,1,1,1,195,1
TI,5569017473,Manuela González,06061999,39,60,30,95,5,0,2,0,0,0,1,377,0
CE,2034439200,María García,06091948,5,22,94,29,4,1,5,0,1,1,0,98,1
CE,7841854903,Gabriela Cartagena,16012004,67,38,76,4,2,1,4,0,0,0,0,816,1
CE,1709184045,Carlos Hernández,23041989,13,99,47,34,6,0,3,0,0,0,0,585,0
TI,8132369201,Laura García,10071924,30,85,36,23,6,1,5,0,1,0,1,153,1
