tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,2897887629,Miguel García,04011916,81,100,17,1,4,0,3,1,0,1,0,914,1
CC,0313524477,Laura López,09011949,34,64,7,38,1,0,6,0,0,1,0,894,1
TI,1734253287,María Castaneda,07101987,48,42,78,25,5,0,5,1,0,0,1,35,0
CC,5270863693,Luis Perez,05071980,2,61,14,62,2,0,2,0,0,0,1,926,1
CE,0061110321,David Murillo,15061978,14,10,57,65,2,1,5,1,0,0,1,18,1
CC,8757663472,Luis García,15091976,62,17,85,99,5,0,6,1,1,1,1,279,0
CE,5019892858,Carlos Rodríguez,27111926,84,87,28,2,1,1,3,0,1,1,0,8,1
CC,0928117985,Sofía García,16072003,61,55,53,81,2,0,3,1,0,1,0,212,0
CE,3723608478,María Cartagena,06091990,56,12,90,57,2,0,1,0,0,0,0,317,1
CE,9097965470,Laura Martínez,28071947,83,31,62,41,5,0,3,0,0,0,1,270,1
CC,1167852528,Laura García,28101975,97,35,71,95,4,1,4,1,0,1,1,547,0
CC,2012932959,Laura Rodríguez,24081982,28,36,92,10,3,0,5,1,1,1,0,994,1
CC,0862732743,Ana Rodríguez,14091993,46,5,18,7,4,0,2,0,1,1,1,290,1
TI,1582721018,Ana Cartagena,04051956,6,88,79,47,5,0,4,0,1,1,0,211,0
TI,2826284885,María García,07031944,73,70,93,37,5,0,5,1,0,1,1,34,1
CE,2110860208,Carlos Hurtado,05091966,71,77,33,22,2,0,1,1,0,1,1,806,1
CE,1406310067,Luis Castaneda,15111968,13,29,99,87,2,0,2,0,0,0,1,858,1
CE,2162099157,Melissa Cifuentes,18081962,51,2,86,54,4,1,3,0,0,1,0,813,1
CC,3084288129,David López,12032001,80,2,93,77,2,1,6,0,1,1,0,740,0
CE,0940042846,Manuela Rodríguez,16091998,60,65,65,23,6,0,2,1,1,1,0,892,0
TI,3406523145,Miguel Murillo,02101935,20,57,46,14,1,1,5,0,0,1,1,293,1
CC,7842851484,Melissa Cifuentes,11051955,28,30,4,21,6,1,4,1,1,1,1,782,1
CC,4000444967,Sofía Hurtado,26091993,72,67,98,93,4,1,2,1,0,1,0,133,1
CE,3351458341,Carlos Cifuentes,10111996,6,76,60,39,2,0,2,1,0,1,1,765,0
CC,6806618607,Laura Perez,07021979,72,7,63,38,6,0,6,1,1,0,1,521,0
TI,7399602489,Manuela Castaneda,09041982,79,86,11,31,5,1,5,0,0,0,0,280,1
CE,9413905796,Carlos López,07111978,86,73,5,83,2,1,5,0,0,0,0,990,1
CC,2388795790,David Hernández,15041978,13,79,89,68,3,0,3,1,0,0,0,323,1
CC,1045545709,Laura Castaneda,07031991,13,58,96,5,6,1,6,0,1,0,1,21,0
CC,9677891932,Manuela Perez,19112006,27,58,45,51,5,1,4,1,1,1,0,611,1
TI,3004475033,Daniela Cartagena,04031933,96,18,100,43,2,1,5,0,0,0,1,406,0
CC,1570335383,Marcela Perez,15081999,67,39,18,50,3,0,4,0,1,1,1,256,1
CE,1652454328,Manuela García,12121933,6,64,86,75,2,1,2,0,0,0,1,331,1
CE,4708033862,Laura Cifuentes,02111960,48,40,3,5,3,1,1,0,0,1,0,148,1
CC,4584867914,Ana Hurtado,01051957,34,31,45,94,6,0,6,0,1,0,0,599,0
TI,6748437891,Laura Rodríguez,07051946,56,41,85,80,3,1,1,0,1,1,0,387,0
TI,2177534042,Miguel Cifuentes,22052007,86,86,51,99,5,1,2,1,1,0,1,754,0
CC,4592708297,Daniela Cartagena,27031945,11,3,89,48,4,0,4,1,1,1,1,3,1
CE,8175620934,David Cifuentes,22081927,7,56,40,78,5,1,3,0,0,0,1,96,0
TI,1402282547,Luis Cifuentes,19021958,73,11,53,71,2,1,5,1,0,0,0,526,0
CC,3802934174,Ana Hernández,06101961,97,62,99,26,3,0,4,1,1,0,1,858,1
TI,4828543530,Carlos Castaneda,24021962,22,9,20,84,6,0,3,0,0,1,0,601,0
TI,0416746292,María Martínez,05022004,46,62,38,63,4,0,6,0,1,1,0,569,0
CE,6200008587,David Hurtado,07051986,91,14,26,12,2,1,3,1,0,0,0,182,1
CE,9831410557,Carlos Rodríguez,23091952,95,81,97,87,1,1,6,0,1,0,0,842,1
CE,3912760418,Luis Castaneda,26041988,45,77,50,70,2,0,5,0,0,0,1,493,0
CC,2105617825,Laura Perez,04122002,1,62,32,19,6,0,3,0,1,1,1,189,0
CC,9289037010,Ana González,21121991,38,55,60,5,3,1,5,0,1,1,0,840,1
CE,7500203234,Manuela Rodríguez,21072003,36,48,74,60,3,1,3,1,0,0,0,534,1
TI,9101483940,Juan Murillo,10102001,51,49,30,30,2,0,1,0,0,1,0,826,0
TI,3436820438,Carlos Rodríguez,12021962,81,21,88,18,2,1,2,1,0,0,1,49,1
CE,2973472996,Carlos Castaneda,15081983,5,40,51,51,2,0,4,0,1,0,0,613,0
CE,2686583148,Gabriela González,06061974,66,16,78,82,6,0,4,1,1,0,1,612,0
TI,1115678154,Laura González,11101935,87,55,4,13,5,0,2,1,1,0,1,536,1
TI,2454730911,María Martínez,20121971,35,42,83,25,5,1,1,0,0,0,1,818,1
CC,0002885555,Melissa Martínez,05091928,17,16,5,75,1,0,2,1,1,1,1,658,0
TI,4107181403,María Cifuentes,19041965,87,13,27,88,4,1,6,1,1,1,1,548,1
CC,8853272500,Laura Martínez,23021994,71,16,48,64,1,1,1,0,0,1,1,803,0
CE,4658073991,Juan Rodríguez,16111980,87,1,60,9,6,0,2,1,1,1,0,603,0
CE,3808010817,Manuela Hurtado,23041929,87,56,18,96,6,1,5,0,1,0,1,728,0
CE,9816557164,Melissa García,28051957,59,40,35,37,4,1,6,0,1,0,0,966,0
TI,4418221453,Melissa Cifuentes,13121962,62,86,58,26,1,1,2,1,0,0,0,627,1
CC,8767389809,Sofía Cifuentes,18032005,4,21,37,13,5,0,3,1,0,0,1,213,0
CE,2016728518,Daniela Perez,15121981,16,70,100,12,4,0,4,0,0,0,0,27,1
CC,1777354830,Gabriela Rodríguez,17021931,89,62,4,19,3,0,1,1,1,0,1,14,0
TI,9401311762,Manuela Perez,01022006,19,83,65,95,5,1,6,1,0,1,0,546,0
TI,2042718737,Sofía Hernández,03021983,52,77,65,96,5,0,2,0,1,0,1,481,0
TI,8920285511,Melissa Martínez,03101995,86,71,75,75,6,1,6,0,1,1,0,17,1
TI,8017571532,Laura Hernández,16071981,78,1,23,13,4,1,2,1,0,0,1,564,1
TI,6291443591,Sofía Murillo,23121993,86,96,22,37,1,0,5,0,1,1,1,804,0
CC,5170593234,Gabriela López,24021939,19,13,60,45,4,1,6,0,0,1,1,352,0
CE,1652277353,Melissa Cifuentes,07121934,76,45,3,53,6,0,3,1,1,0,1,216,0
CC,7499781021,Manuela Hernández,05101925,9,70,26,30,5,1,5,0,0,1,1,599,0
TI,9914746273,Melissa Martínez,26081983,72,99,16,64,4,0,2,1,0,0,1,158,1
CE,9802861866,Ana Murillo,27121990,3,15,3,96,4,1,1,0,0,1,0,531,1
TI,1057657556,David Martínez,17101993,43,98,82,35,1,1,5,0,1,1,1,508,0
CC,7024322959,Luis Murillo,21061986,9,53,56,93,2,1,5,0,0,1,1,802,0
TI,4353545376,Miguel Hurtado,21041924,23,86,3,57,6,0,6,0,1,0,0,917,0
CC,3419173714,Ana Perez,08091941,75,86,44,94,5,0,4,1,0,0,0,869,0
CC,8111835251,David Hurtado,28052008,73,17,82,30,3,1,2,1,0,0,1,501,1
CC,0737258541,Gabriela Murillo,06072010,9,37,68,64,1,0,5,1,1,1,1,726,1
CC,4800238172,Sofía Cartagena,28111973,14,72,63,55,1,1,1,0,1,0,1,834,1
CE,6878049320,David Rodríguez,25101948,49,42,46,62,4,0,5,0,1,1,1,925,1
TI,9552117744,Luis Hernández,17081960,5,50,59,61,2,1,3,1,0,0,1,225,1
CE,1579877724,Gabriela González,08111942,57,80,10,72,2,1,6,1,1,1,1,653,0
CC,4154042643,Marcela García,09092000,35,74,89,95,1,1,1,0,1,1,1,432,1
TI,7913790540,Melissa Castaneda,14111931,28,46,52,75,3,1,5,0,0,1,0,217,0
CE,4534727241,David Hurtado,21021943,73,97,6,13,3,1,2,0,0,1,1,52,1
