tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,9569608741,Juan Perez,10061980,60,22,21,1,3,0,3,0,0,1,0,30,0
CE,6446540770,Marcela Martínez,15081992,25,97,44,87,1,0,5,0,1,0,0,94,0
CC,5838655079,Manuela González,17091948,85,84,64,8,4,0,2,0,1,1,0,877,1
CC,4942545297,Miguel López,12111956,12,9,10,71,6,0,1,0,0,1,1,234,0
CC,4512396408,Melissa Murillo,07101975,52,34,1,47,3,0,5,0,0,0,1,172,1
CC,0827597157,Gabriela López,21102004,51,80,85,25,2,0,5,1,1,1,1,429,0
CE,0092203948,Manuela Perez,05021935,33,92,27,84,3,0,4,1,1,0,0,603,0
CC,8963557935,Gabriela García,04111924,75,34,88,31,3,1,2,0,1,0,0,692,1
TI,3502339007,Miguel Martínez,16051940,42,13,10,27,1,1,1,0,1,0,0,137,1
CC,8840130813,Miguel Murillo,20021969,41,3,77,71,1,0,2,0,1,1,0,617,0
CE,6936963559,Marcela González,17052003,24,39,63,49,6,1,1,1,0,0,0,929,1
TI,6985497136,Laura Hernández,08111927,95,91,27,62,5,1,4,0,0,0,0,337,0
CE,3261895460,María González,11071976,47,56,59,24,2,1,1,0,1,1,1,543,0
CE,0810703385,María Murillo,17091958,21,47,84,30,4,0,6,0,0,1,0,617,0
CC,0306996211,Laura Hernández,15021994,19,45,5,65,6,1,4,1,0,1,0,907,1
CC,8663260426,David López,26091966,92,91,74,14,4,0,6,1,1,0,1,802,0
CC,6590227500,María Murillo,28061958,89,46,45,85,2,1,5,1,0,0,1,689,1
CC,7586090965,David Perez,23111926,47,98,54,54,4,1,6,1,0,1,1,349,1
CC,9810587296,Daniela Hernández,21121964,32,23,68,25,2,0,2,0,1,0,1,675,1
CC,2504425078,María Hernández,27091978,33,18,20,54,3,0,1,1,1,1,1,211,0
TI,2133390607,María López,12092017,94,56,23,7,1,1,5,1,0,1,1,761,1
TI,8109547943,Juan Perez,11091989,12,42,97,36,1,1,6,1,0,1,0,356,0
TI,4186656532,Manuela Hurtado,11111983,42,8,68,85,5,1,1,0,1,1,0,840,1
TI,5533484183,Carlos Martínez,09041978,64,75,50,49,6,1,2,1,0,0,0,671,1
CC,6651223335,Luis Martínez,08011938,6,48,95,3,6,0,6,1,0,0,1,940,0
TI,3587103672,Gabriela Perez,01081984,7,75,13,96,4,0,4,1,1,1,1,47,0
CE,3758763219,Manuela López,02121964,36,2,46,74,6,0,3,1,1,1,1,473,0
CC,1514576472,Laura Rodríguez,15121985,59,50,25,44,1,1,2,1,0,0,1,639,0
TI,3053674766,Gabriela Cartagena,23031981,23,33,43,44,3,1,1,1,1,0,1,839,0
CE,2585926588,Marcela Castaneda,09091973,44,83,77,13,3,1,2,0,1,1,1,732,0
CC,2494838815,Ana Castaneda,03112021,45,38,31,16,6,1,3,0,0,1,0,486,0
CC,8157062692,Luis González,25081981,8,24,2,79,3,1,3,0,1,0,0,614,1
TI,5249452182,Daniela Cifuentes,28031995,83,19,95,89,5,1,3,0,0,0,1,210,0
CE,1951811899,Daniela López,13091942,26,17,50,39,6,1,5,1,0,1,1,840,0
CC,9973134289,Manuela Cartagena,22051956,57,79,15,71,2,1,4,0,0,1,0,767,0
CE,6112402162,Miguel González,15101984,76,61,83,82,2,0,5,0,0,1,0,997,0
CE,1906437407,Carlos Hurtado,21121969,4,53,15,9,1,0,4,0,0,1,1,42,0
CE,3554092498,David González,17061924,15,56,22,48,1,0,6,0,1,0,0,121,0
CC,2629401950,Ana Rodríguez,06081968,41,23,53,90,3,0,5,1,0,1,1,901,1
CE,9710822791,Luis López,26091986,13,78,2,14,6,1,5,0,1,1,1,895,1
CC,7714840068,David González,21012008,100,76,21,97,1,1,6,0,1,0,0,108,1
CE,5409064972,Gabriela López,13072009,32,27,67,83,5,0,1,1,0,1,1,840,1
CC,0112461889,Juan Hurtado,02011959,96,27,29,11,5,1,3,1,1,1,1,94,0
CE,6026178762,Laura López,18061924,10,25,28,66,4,0,2,1,0,0,0,920,1
CE,0253216066,Marcela Castaneda,17041932,95,8,21,11,3,0,2,1,0,1,1,349,0
CE,0869239702,Laura Martínez,05081973,28,55,12,66,2,0,2,0,0,1,0,152,1
CE,3746932701,Sofía González,27011980,58,3,94,55,2,1,2,0,1,0,1,117,1
CE,8883685007,Melissa Murillo,07031951,75,50,63,44,4,0,5,1,0,0,1,15,1
CC,9914137950,Miguel García,06101984,75,86,100,33,4,0,1,0,1,1,1,86,0
CE,6761091123,Manuela Cifuentes,06101939,36,44,34,26,3,0,6,1,0,0,1,638,1
TI,9691079081,Melissa Cifuentes,17011958,99,86,22,10,2,1,2,1,1,1,1,911,1
TI,1956302232,David Perez,02111987,50,84,45,46,2,1,6,0,1,1,0,925,1
CC,8410034137,Laura Martínez,16121935,90,100,14,33,6,1,2,0,0,0,1,283,0
CC,5030144646,Carlos Perez,22021943,28,37,28,90,4,0,6,0,0,1,1,526,1
