tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,5980286456,Gabriela Hurtado,12101934,77,22,19,94,1,1,4,0,1,1,1,713,0
CE,1455625979,Juan Rodríguez,08011979,42,83,55,65,1,0,5,1,0,1,0,100,1
CC,9058603464,Luis Cartagena,10021990,99,64,61,27,1,0,6,0,1,1,1,870,0
CC,7076742091,Juan López,02121957,6,58,99,55,5,1,1,1,0,1,1,517,0
CC,8543889352,Melissa Martínez,15121994,55,67,1,87,6,1,6,1,1,1,0,961,1
TI,2345730981,Luis Perez,06091977,83,15,4,90,3,1,5,1,1,1,1,447,1
CC,0354649006,Marcela Murillo,20101942,88,27,14,11,3,0,4,1,0,0,0,356,1
TI,5604523611,Miguel Cifuentes,04122004,37,69,15,18,1,0,3,0,0,1,0,267,1
CC,8404899935,David Perez,15041945,84,16,21,47,6,1,2,1,0,1,1,439,0
CE,9781644375,Marcela Martínez,05021993,37,45,57,22,1,0,1,1,1,1,1,200,1
CC,9965683081,Melissa González,08011944,39,94,94,4,6,0,3,0,1,0,0,580,0
TI,3961153923,David Rodríguez,24111967,30,58,40,96,6,0,4,1,1,1,0,537,0
CE,9629695211,Carlos González,07011929,21,30,50,82,6,1,3,1,0,1,0,41,1
CC,4802565995,Gabriela García,17051952,75,39,10,78,3,1,6,1,0,0,1,351,0
CE,1223965287,Sofía Martínez,25091967,40,93,60,11,6,1,5,0,0,0,0,943,1
CE,2557373866,David González,16071954,52,62,94,68,3,0,4,1,0,0,1,787,0
CC,6411687195,Luis Hurtado,02031942,32,43,42,15,5,0,6,0,1,0,0,598,0
CE,8737529003,Ana Hernández,04111966,40,56,77,9,3,0,2,0,0,0,1,186,1
TI,3694912757,Manuela Cifuentes,28111970,8,99,75,99,6,1,6,1,1,0,1,335,0
CC,6499947708,Gabriela González,22121942,47,67,11,98,5,1,5,1,0,0,0,773,1
CE,9487694031,Carlos Perez,26041965,16,15,95,36,5,1,3,0,0,1,1,763,0
CC,2161739468,Sofía Perez,19051969,14,88,76,63,3,1,4,0,0,1,0,239,0
CE,6396946138,Sofía González,26111995,66,69,65,43,3,1,5,0,0,1,1,389,0
CC,0812730568,Daniela Cifuentes,27031953,39,90,53,42,2,0,6,1,0,1,1,548,0
CE,9175449439,Marcela Perez,21121985,82,9,2,38,6,1,2,0,0,1,0,236,1
CC,8487871589,Carlos López,11091967,4,51,76,3,3,0,1,0,1,1,0,935,1
TI,6393931105,Ana Cifuentes,19091951,54,50,49,24,3,1,5,1,1,1,1,474,0
CE,2004184137,Ana Cartagena,18121933,51,80,1,63,6,1,3,1,1,0,0,178,0
CE,0630625788,Daniela Martínez,24051982,58,15,12,59,6,1,4,1,0,0,1,110,0
TI,2811472583,Manuela García,01111952,44,91,75,60,3,1,2,1,0,1,1,424,1
