tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,2683639641,Melissa Martínez,25121950,41,88,40,96,2,1,3,0,0,0,1,81,0
CC,9716622035,David Martínez,24031988,94,90,87,20,2,0,5,0,1,1,0,246,1
TI,7832407283,Daniela Murillo,04071944,57,70,30,48,1,0,1,1,0,0,1,143,1
CC,3518613989,Miguel Hernández,06091934,52,16,48,10,1,0,5,1,0,1,1,460,1
TI,4161066879,Manuela Hurtado,18082001,11,14,4,48,4,1,3,0,0,1,1,412,1
CE,1367065299,Laura Rodríguez,26102002,90,15,37,99,6,0,2,0,0,0,1,396,0
TI,5776076163,Marcela Hurtado,10041961,95,50,49,78,1,1,4,1,0,0,1,242,1
CC,6944418965,Manuela Perez,07081985,91,84,51,15,6,0,1,1,0,1,1,701,0
CE,7827972388,Juan López,28091925,71,23,17,49,5,0,2,0,0,1,1,976,0
CE,4084369043,Gabriela Martínez,10081993,35,94,7,5,1,1,2,1,1,0,1,42,1
TI,9035022373,Gabriela López,28021934,36,69,67,96,6,1,4,1,1,0,1,576,1
CC,9153024689,María López,19011964,24,82,100,34,3,0,1,0,0,0,1,52,1
TI,6432524018,Ana Cartagena,28071993,1,91,78,46,5,0,5,0,1,0,1,460,0
CE,5051450987,Melissa González,16051933,80,85,29,62,2,0,3,0,1,1,0,991,1
TI,5878040623,María Martínez,07101967,73,25,47,42,2,1,1,0,1,1,0,426,1
TI,8045163612,Marcela López,03061988,11,39,2,90,1,1,2,1,1,1,1,286,1
CC,6171045519,Marcela Cartagena,19061983,34,60,55,27,5,0,3,1,1,0,1,687,0
CE,8520072090,Juan López,04092009,55,49,91,81,2,1,4,1,0,0,1,196,0
TI,7078217472,Sofía González,13111962,80,62,83,51,3,0,3,1,0,0,1,394,0
CC,8645982694,Carlos Perez,24031977,26,19,7,31,5,0,4,0,0,0,0,94,1
CE,4496275006,David Cifuentes,27041903,75,89,36,15,1,1,1,1,1,0,0,717,0
CE,8681848468,Laura Cifuentes,08071955,22,45,37,13,5,0,2,0,0,0,1,748,0
CC,2757937886,Daniela Hurtado,08061962,29,66,99,63,5,0,6,1,1,1,0,357,0
CC,8869615144,David Martínez,24052008,81,16,77,14,1,0,6,1,0,0,0,824,0
TI,4938065559,Gabriela López,11101993,41,75,34,65,3,0,3,0,1,1,0,989,1
CC,2884461864,Melissa Cifuentes,10121951,10,42,8,37,1,0,2,0,0,1,1,949,0
CC,1616410951,Manuela López,15012000,22,55,80,70,2,1,1,1,1,1,0,601,1
CC,2005125768,Daniela Rodríguez,22111987,99,66,86,36,3,1,1,0,0,0,1,983,0
TI,7111714179,Laura Perez,13111934,57,29,50,98,1,1,4,0,1,0,0,311,1
TI,9514808261,David Martínez,06071974,18,30,69,7,3,1,1,0,0,0,1,46,0
CC,3775380841,Sofía Hurtado,25121993,34,38,67,61,3,0,4,1,0,0,0,169,1
TI,1305248999,Sofía Murillo,12031948,91,53,84,5,3,1,1,0,1,0,1,451,1
CE,5798287571,María Cartagena,23012004,37,68,6,85,4,0,6,1,0,0,0,363,1
CE,2116984271,Ana Hurtado,20091972,20,54,13,84,1,0,2,0,1,0,0,141,0
CC,1086214271,Daniela Hernández,01091943,85,69,61,96,5,1,6,0,1,1,0,861,0
CC,0976744961,Manuela Hernández,11111965,82,61,61,47,4,0,6,1,1,1,1,99,1
CC,9218688510,Miguel Castaneda,28061982,89,58,66,57,5,0,3,0,0,1,1,340,1
CE,6345239250,María Cifuentes,14021971,23,29,16,67,6,1,1,1,0,1,0,468,1
