tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,0477229033,Juan Murillo,07091928,68,24,43,88,5,0,6,1,1,1,1,190,0
TI,4329224841,Luis López,07011969,96,50,5,30,4,1,3,1,1,1,0,53,0
TI,4282750625,Marcela López,14101936,35,61,25,84,3,0,3,1,1,1,1,406,0
CC,7868258580,María Rodríguez,19091966,32,3,82,76,4,1,4,1,1,1,1,703,1
TI,2401356022,Luis García,08071931,42,51,81,24,4,1,1,1,0,0,0,529,0
CC,2701685810,Carlos Murillo,05051973,51,41,19,50,2,1,1,0,1,1,0,234,0
CE,3201134321,Daniela Cifuentes,08121972,69,41,35,28,1,1,4,1,0,1,1,713,0
CC,7049355154,Juan Cartagena,04011998,42,65,25,49,3,1,2,0,1,1,0,406,0
CE,6243777125,Sofía Hernández,07071959,74,46,22,6,5,1,5,0,1,0,1,47,1
CC,7085335357,María Perez,28121969,25,95,27,78,5,0,4,1,1,1,1,489,1
CE,7727196656,Juan Hurtado,28111982,14,44,48,69,5,1,1,0,0,1,0,794,0
CC,7056956582,Miguel López,11031983,99,54,3,8,2,0,6,1,1,0,0,797,1
CC,4501053140,Miguel Cartagena,13122006,67,30,96,16,5,0,1,1,0,1,1,333,1
TI,4694673267,Manuela González,05031966,20,92,62,73,2,1,5,0,0,1,1,924,0
CC,2874497797,María Hurtado,19041952,77,91,98,41,3,0,4,0,1,1,0,505,1
TI,3046330847,María González,21071931,48,79,26,41,4,0,3,0,0,1,0,233,1
TI,5602399649,David Cartagena,21011991,66,82,36,79,5,0,5,1,0,0,0,558,0
CE,1456622355,Carlos Hurtado,17121949,100,36,28,3,1,1,5,0,1,0,1,49,1
CE,2888670371,Melissa Castaneda,17111991,42,97,15,95,2,0,5,1,1,0,0,887,1
CE,2939435797,Sofía Murillo,01092006,73,38,87,51,4,0,4,1,1,1,1,372,1
CC,8578124465,Luis Cartagena,01031956,78,89,71,69,3,1,4,1,1,1,1,250,1
TI,8791945700,Gabriela Hernández,16021933,52,29,28,21,4,0,3,0,0,1,0,231,1
CC,7596570032,Miguel García,18111976,97,24,78,14,2,1,4,1,0,0,0,473,1
CC,7743715665,David Castaneda,25071933,39,57,68,94,2,1,5,0,0,1,1,724,0
CC,0174069648,Miguel Cartagena,05101942,24,11,48,78,2,1,6,0,0,1,1,871,1
CC,7973279320,Ana Martínez,17091933,25,7,66,95,5,1,4,1,0,1,0,9,0
TI,0826617318,María Rodríguez,15041951,94,54,11,92,6,0,3,0,1,0,1,918,0
CC,3001529223,Daniela Hurtado,13102003,33,8,89,38,1,1,3,0,1,1,1,39,0
TI,2572473704,Laura García,07121933,46,62,80,79,2,1,2,0,1,1,0,563,0
TI,5335942516,Daniela Cifuentes,20121976,99,55,18,18,4,1,2,0,0,0,1,381,0
CE,7640406443,Melissa Castaneda,27012016,48,42,24,26,1,1,5,1,0,0,0,715,0
TI,9714955433,Juan Castaneda,12041986,79,68,35,53,1,0,6,1,1,1,1,325,1
TI,2448442316,Juan Castaneda,20091943,83,34,43,70,6,0,5,1,1,0,0,714,0
CC,5785305807,Carlos Castaneda,12111967,4,16,89,16,1,0,1,0,0,1,1,274,0
CC,7324230518,David García,05111950,52,87,76,88,5,1,3,1,1,0,0,615,0
CE,0774848762,David López,19081975,23,22,22,23,2,0,2,0,0,1,0,801,0
CE,6416373784,David García,06062000,61,46,35,80,2,1,2,0,0,1,1,755,0
CE,1962220173,Sofía Murillo,22021931,81,57,27,83,3,0,6,1,1,1,0,373,1
CE,4566044918,Marcela Hurtado,06051998,25,42,73,6,6,0,1,0,0,1,1,722,1
CC,6072753833,Ana González,28091939,56,95,96,24,6,0,3,1,0,0,0,518,0
CC,6679582908,Ana Castaneda,25081981,59,66,26,9,6,1,2,0,0,1,1,103,0
CC,6936210358,Sofía Perez,26031966,28,35,96,27,2,0,2,1,0,1,1,886,1
TI,2632389259,Juan Hernández,19052009,83,63,41,96,4,1,5,0,0,0,1,911,0
CE,1461414660,Miguel Hurtado,09072000,23,16,72,35,6,1,1,1,0,1,1,802,0
TI,5129821271,Carlos García,12011951,44,46,12,82,5,0,3,1,0,0,0,451,1
CE,5243755154,Laura Hurtado,01081938,41,18,21,26,4,0,3,0,1,0,1,868,0
TI,3906024250,Luis González,27011995,33,5,1,63,4,0,2,1,0,0,1,705,1
CE,8100251766,David López,03082001,44,33,69,91,3,0,6,0,0,0,1,994,1
CE,8571703798,Ana García,28061973,49,63,19,69,5,0,5,0,0,0,1,708,1
CE,0885006234,David Martínez,28011973,4,6,74,27,1,0,1,0,0,0,1,121,1
TI,0959731387,Carlos Murillo,16121946,19,72,71,61,1,1,2,1,1,1,0,747,1
TI,9038986661,Gabriela Perez,26122005,78,95,49,16,5,0,2,1,0,0,0,771,0
CC,4871404567,Laura Perez,18121953,79,52,96,5,3,1,4,1,0,0,0,545,0
TI,7800086876,Gabriela Castaneda,25011929,51,4,62,45,3,1,2,1,1,1,0,452,1
CC,8195557805,Miguel García,05041976,89,1,86,48,1,0,1,0,0,0,0,145,1
CE,8162879345,Melissa Castaneda,14041974,82,53,94,44,3,1,4,0,1,0,0,776,0
CE,8528549243,Laura González,10021977,57,17,87,97,4,0,6,0,0,1,0,219,0
CE,6236925320,Melissa Hernández,13011927,82,4,72,74,1,1,6,0,1,0,1,418,0
CC,5157221233,María García,17082007,54,45,97,32,3,1,4,1,1,1,1,196,0
CC,7521182756,Luis Hurtado,12121987,17,46,31,55,2,0,2,0,0,0,0,61,0
TI,8475583200,Ana Cartagena,09071922,70,38,83,47,6,0,2,1,0,0,1,640,1
CE,3735500509,Sofía Rodríguez,14061944,39,45,5,55,1,0,3,1,0,1,1,712,1
CC,2827166026,Luis Cifuentes,03091925,9,83,78,94,3,0,4,1,1,0,0,714,1
CC,5358209927,Daniela García,23041979,43,48,8,89,1,0,3,1,1,0,0,687,1
TI,3449137214,Laura Rodríguez,09011958,63,25,9,19,2,1,1,1,0,1,0,350,1
TI,9697710970,Daniela Murillo,02041976,6,30,75,78,5,1,1,1,1,0,0,96,1
CC,9830164526,Luis Murillo,12061993,51,95,56,65,6,1,4,1,0,1,1,371,0
TI,9869952915,Luis Perez,19031939,36,39,19,83,6,1,3,0,0,1,0,430,1
CE,5318894292,Juan Rodríguez,16051949,89,96,39,46,4,0,6,1,0,0,0,676,0
CE,6320488036,Melissa Castaneda,08111948,50,64,92,28,3,0,1,1,0,1,1,221,1
CC,7716555607,Carlos García,14101927,30,76,44,24,6,1,5,0,0,1,1,303,0
CC,1951490144,Manuela Hernández,12011933,82,28,31,85,2,0,3,0,0,1,1,888,1
TI,3692025042,Daniela Cartagena,14031969,25,64,37,5,2,1,3,0,0,1,1,396,0
TI,5762874896,Miguel Cartagena,10012009,1,21,4,65,4,0,4,0,1,0,0,29,1
TI,8742250393,Juan Murillo,04121962,57,66,60,82,2,0,5,0,0,0,1,787,0
TI,9716853408,Carlos García,14031969,80,14,55,95,4,0,2,1,0,1,0,507,0
CE,7786882935,Miguel Cifuentes,21071999,52,26,19,18,2,1,5,0,1,0,1,13,1
TI,7043406314,Carlos Perez,05031988,6,54,58,60,4,1,4,0,1,0,0,322,1
TI,6281246283,Ana Hurtado,24021950,64,29,23,34,3,0,1,1,0,1,0,652,1
CE,0272204514,Gabriela Hurtado,25061967,14,96,81,75,2,1,6,1,0,0,0,495,0
CE,9752886986,Luis Martínez,23021977,70,45,21,41,1,0,6,0,1,1,0,4,0
TI,2578839164,Laura Perez,02061968,48,56,6,68,5,1,6,0,1,0,1,301,0
CE,3377291237,María Hurtado,21022002,100,18,30,59,2,0,5,0,0,0,0,980,1
TI,4575768773,Melissa López,05051949,99,46,94,96,3,1,5,1,1,0,1,678,0
CE,8174893003,Melissa Cifuentes,11112009,18,63,41,5,5,0,4,0,0,1,1,545,0
TI,7625434526,Gabriela Rodríguez,26111957,44,45,99,72,4,0,4,0,1,0,0,624,1
CC,0167896189,David Martínez,12101936,52,16,74,75,5,0,3,1,0,1,1,664,1
TI,9024775833,María Cifuentes,09021954,24,29,66,1,6,1,1,0,1,0,0,642,0
TI,8811391477,Marcela López,24122002,53,85,3,15,5,0,6,0,0,1,1,294,0
CE,8352455418,David López,18061980,36,75,23,4,2,1,3,1,0,0,0,167,0
CE,7693890102,Juan González,22061993,67,33,71,93,3,1,1,0,1,0,1,555,1
TI,3899612643,Laura Martínez,25081958,66,93,84,84,6,1,6,1,1,0,0,281,0
CC,4872099058,Marcela Rodríguez,22051934,98,81,92,92,6,1,2,1,1,0,1,363,1
CC,0768567957,Gabriela Cartagena,12031975,35,62,69,15,6,1,1,0,0,0,0,867,1
CC,6200709649,Luis González,17121946,95,31,44,89,5,0,5,1,0,0,0,869,1
TI,0187021578,Luis García,17032005,42,35,11,93,4,0,4,0,0,0,0,799,1
TI,2099838439,Miguel Martínez,12091933,90,78,52,79,4,1,1,0,1,1,0,174,1
CE,5591268587,Juan Cartagena,01101998,49,91,24,65,6,0,1,1,1,1,0,562,1
CE,9212106245,Manuela Perez,21122004,58,61,98,76,2,0,1,0,1,1,0,165,0
CC,2906651219,Daniela Rodríguez,21031972,94,23,9,16,4,1,4,1,0,0,1,481,0
