tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,8210572691,Carlos Martínez,06032023,60,95,88,65,1,0,6,0,0,0,1,944,0
TI,2252469101,David González,03021991,26,89,60,62,6,0,4,1,0,0,0,851,1
TI,2605769494,Sofía Hernández,25052006,64,58,55,75,6,1,3,1,0,1,1,434,0
CC,0747267278,Carlos Cartagena,16061952,86,79,63,60,5,1,5,0,0,0,1,924,1
TI,2462398053,Ana González,12091966,90,27,50,10,3,1,3,1,0,0,0,182,0
TI,7195586877,Daniela Hernández,22051924,25,57,58,29,6,1,6,0,1,1,0,244,0
CC,4108874237,Sofía Cartagena,23011940,75,52,2,38,6,0,6,1,0,1,1,104,0
CE,6274629228,Luis García,22101957,58,68,15,81,1,0,5,1,1,1,0,315,1
TI,2826758220,Marcela Cartagena,06091979,44,8,85,97,2,1,6,0,0,1,0,760,1
CE,3448850687,Ana Castaneda,22082008,45,37,95,35,2,0,2,1,1,0,0,811,1
CC,1680924827,Carlos Murillo,19082007,56,26,28,22,6,0,1,0,0,1,0,882,0
CE,6826296187,María Hurtado,20122002,33,25,81,29,4,1,4,1,1,0,0,878,0
CC,7416097091,Juan Hurtado,13051992,54,5,64,56,2,1,3,0,0,0,1,57,1
TI,5926959646,Ana García,28051948,73,14,69,61,1,0,3,0,0,1,0,652,1
CE,3306607143,Melissa Castaneda,05081961,57,33,72,47,2,1,3,0,1,0,0,349,0
CC,6756412814,Sofía Hurtado,21091972,16,82,52,47,2,0,3,0,0,0,1,360,0
CC,2111169263,Carlos González,02031977,87,16,60,92,5,1,6,0,0,0,1,333,0
CE,6799308212,Miguel Martínez,27041950,37,9,69,83,2,0,2,1,1,0,1,317,0
CE,1331078329,Daniela Murillo,19011990,54,86,6,22,5,0,1,0,0,0,0,463,0
CC,3167491343,Laura García,12101961,73,56,52,46,3,1,6,0,0,1,0,683,0
CC,3170102226,Laura Rodríguez,25061982,72,72,24,65,3,0,3,1,0,0,1,470,1
CE,3264710209,Marcela García,22091943,9,56,45,52,6,1,5,1,1,0,0,705,1
CC,7429761453,Miguel Cartagena,14101949,87,97,32,68,2,1,3,0,0,1,0,881,0
CE,3564201293,Marcela López,28091967,93,65,4,1,1,1,6,0,0,0,1,572,0
CC,0837611067,María Hurtado,05081998,84,75,94,53,4,0,5,1,1,0,1,67,1
CC,7986253933,Daniela García,06101961,87,67,96,7,4,0,3,1,1,1,1,105,1
TI,5880173797,Miguel Hernández,27011976,56,86,10,85,4,1,2,1,0,1,0,213,0
CC,5977481187,María Rodríguez,15061995,22,74,92,66,2,1,4,0,1,1,1,770,1
CC,4153286578,Sofía Perez,23031990,77,78,88,94,5,0,2,0,0,0,1,167,0
CC,7503317398,Luis Cifuentes,12011950,24,76,33,87,3,1,4,0,0,1,0,519,1
TI,6674301083,Juan Martínez,10041962,75,51,9,69,1,0,5,1,0,0,1,886,0
CE,1903481151,Manuela Rodríguez,26041930,29,89,62,100,4,1,1,1,0,1,0,890,1
CC,1950007118,Juan López,16051977,10,56,43,42,3,1,4,0,0,0,0,47,0
CC,5116247552,Daniela Cifuentes,09071977,64,70,33,5,6,0,5,1,0,0,1,25,1
CE,5031942754,Gabriela García,25051977,22,60,67,74,3,1,5,1,0,1,0,774,0
TI,8022094379,Gabriela García,10121961,70,74,30,74,6,0,3,1,1,0,0,825,1
CC,8586839706,Juan Rodríguez,05122006,60,61,2,12,3,0,4,1,0,0,0,572,0
CE,2317234890,Juan García,08031994,39,5,63,14,5,0,1,0,0,1,0,495,1
CC,7264636114,Sofía Martínez,02101960,20,90,66,33,4,1,1,1,1,1,1,778,1
TI,9385595025,Luis Cifuentes,23011974,64,59,94,39,5,1,4,0,0,1,0,940,0
TI,0610532991,Daniela Perez,13111958,24,31,73,69,6,1,1,1,0,1,1,904,0
CE,7111084794,Gabriela González,04071977,61,83,58,64,1,0,5,0,0,1,1,689,1
CE,2525279173,Ana Murillo,27031955,36,35,95,92,4,0,2,0,1,0,0,601,1
CC,0157957593,Luis Cifuentes,23021999,19,28,32,32,4,1,6,0,0,0,0,895,0
TI,1742424452,Sofía Hurtado,12082002,83,4,5,73,6,1,6,1,0,0,1,341,1
CE,5369856366,Carlos Cartagena,14041945,49,71,9,97,4,0,3,0,1,1,1,992,1
CE,0318039531,David Perez,27042001,98,62,90,34,6,0,6,1,1,0,0,371,1
TI,5625806405,Carlos Hernández,21071942,82,57,70,10,3,1,2,0,1,0,0,297,0
CE,5066042867,Laura Hurtado,15111996,42,52,33,18,5,0,6,1,1,1,1,8,0
CE,2001728532,Sofía Perez,15061933,9,86,11,72,6,1,5,1,1,1,0,392,0
TI,4490963846,Ana Hernández,05031998,5,15,55,17,1,0,2,0,1,0,0,373,1
CC,1977215236,Melissa Cartagena,08031986,69,14,79,97,2,0,3,0,1,1,1,137,1
CE,3575134935,Manuela García,05081988,3,11,60,33,3,0,4,1,1,1,1,515,1
CC,5469556972,Miguel Cifuentes,13021931,11,29,74,60,2,1,1,0,0,1,0,591,0
CE,0323962980,Miguel Cifuentes,17102007,73,78,32,89,4,1,5,1,1,1,1,953,0
CE,4054392348,Gabriela Martínez,10031973,92,57,92,69,1,0,6,0,0,0,0,159,0
TI,4594458100,Melissa Cifuentes,22121997,17,11,7,4,3,0,4,0,0,0,0,585,0
TI,6065329461,Ana Hernández,08011979,48,54,11,27,3,1,6,1,0,1,0,492,1
CC,3827246424,Melissa Martínez,08101952,25,65,94,17,2,0,5,0,1,1,1,348,1
TI,0963587027,María Hernández,07051979,6,89,2,40,4,1,5,1,0,0,1,25,0
CC,3281589737,David Hernández,24011922,88,35,93,40,6,1,5,0,1,0,1,324,0
CE,5394619295,Melissa Murillo,16022000,99,87,84,12,1,0,3,1,1,0,1,343,0
CC,7803995554,Miguel Castaneda,26091989,89,33,70,20,6,1,1,0,0,0,0,201,0
CC,5098397843,Manuela Hurtado,12121996,77,19,16,5,4,1,1,1,0,1,0,841,1
TI,8641051146,Luis Perez,13081978,38,32,12,36,3,0,2,1,1,0,0,642,0
