tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,2892962866,Miguel García,13102016,7,67,14,23,5,0,5,0,0,1,0,234,0
TI,7655328014,Juan García,12011957,67,89,87,22,4,1,2,1,0,1,0,695,1
CE,4201687332,David Cartagena,09081969,60,9,21,94,6,1,4,1,0,1,0,770,1
TI,4188141579,Daniela Murillo,04111940,84,29,36,61,3,0,6,1,1,1,1,334,1
CE,9775520337,Sofía Castaneda,08061946,91,92,88,64,1,1,5,1,1,0,1,165,1
TI,0686178722,Laura Rodríguez,18011943,64,19,10,62,3,1,3,0,1,1,1,308,0
CE,8645872066,Carlos Martínez,07071944,85,87,8,91,4,1,4,0,0,0,0,511,0
CE,9918909237,Melissa García,21021999,31,2,29,40,6,0,6,0,0,1,0,814,0
CE,9970369533,David Murillo,23031953,49,71,28,44,6,1,6,1,0,0,0,531,1
CC,6053788335,María López,12041991,15,42,32,73,3,1,4,1,0,1,1,46,1
CC,1801242740,Sofía Hernández,08031974,91,64,68,39,5,1,6,0,1,0,1,430,1
CC,5420798205,Manuela Rodríguez,12112004,11,64,43,21,6,0,4,1,1,0,1,859,0
CC,3199639922,Luis Murillo,14021932,73,6,71,44,6,1,5,1,0,1,1,630,1
CC,1059051240,Gabriela Perez,27071940,70,17,99,8,3,0,6,1,0,0,1,389,1
CC,7684405273,Sofía Cartagena,04031981,9,10,9,43,5,0,1,1,1,0,1,293,1
TI,6167293498,Luis García,18121953,75,4,1,95,1,1,5,0,0,1,1,810,1
TI,8986313478,Luis Cifuentes,22101939,62,72,31,60,6,0,3,1,0,1,1,632,0
CE,5605950981,Marcela Murillo,23072007,23,53,31,82,6,1,6,0,1,1,0,866,1
CE,1864969556,Laura Castaneda,18081978,6,10,62,76,6,0,5,1,0,1,1,249,1
CE,5772787422,Ana Perez,16062001,80,95,69,13,1,1,4,1,0,1,0,253,0
CC,4501809802,Gabriela Murillo,22011997,50,85,29,37,1,0,2,0,0,1,0,849,1
CE,3813654713,Miguel García,03071926,15,15,47,77,5,1,6,0,1,1,1,342,1
CC,5491235554,María Martínez,19081969,7,45,51,29,4,0,4,0,0,0,1,525,1
CC,9111060422,María Castaneda,02022007,100,78,68,34,5,1,2,1,0,1,0,165,1
CC,5628708198,Juan Murillo,20041954,4,97,97,48,6,1,3,0,1,1,0,128,1
CE,5201402423,Juan Murillo,28031985,36,42,44,3,4,1,6,1,0,1,0,363,0
