tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,1080891583,Carlos Murillo,18111935,56,11,8,90,1,0,1,0,0,0,1,692,1
CC,6805595370,Sofía Murillo,28071990,100,35,76,9,5,1,4,1,1,1,1,501,0
CE,6300995723,David Hernández,20101936,32,1,57,60,3,0,2,1,1,0,0,791,0
CE,9314351554,Miguel Perez,05011977,18,80,51,97,1,0,1,0,0,1,1,11,1
TI,4610076771,Miguel Perez,10051971,14,41,40,35,1,0,1,0,1,1,0,407,0
TI,1946149648,Juan González,18011975,12,64,76,96,1,1,2,0,0,1,1,115,0
CE,1607696801,Luis López,08041944,64,38,82,44,6,1,2,0,1,0,0,597,1
TI,4812700726,David Murillo,03121961,41,14,91,97,4,1,4,1,0,0,1,348,0
CE,0659443285,Daniela Martínez,07031940,66,29,95,96,1,0,1,1,0,0,1,1,1
CE,7869261697,Melissa Rodríguez,11031990,95,14,77,41,3,1,4,1,0,1,0,309,1
TI,3523549506,Sofía López,23041912,46,31,21,46,2,0,4,1,0,1,1,81,1
TI,9258986173,Marcela Castaneda,02061963,91,59,27,50,3,1,1,0,0,0,0,182,0
TI,5050035589,Laura Perez,20081937,41,53,30,19,3,0,5,1,0,0,1,638,0
CE,0463552942,Laura Rodríguez,15111998,37,84,16,36,1,1,5,1,0,1,1,255,0
TI,0020580022,David Martínez,28111963,99,51,78,77,6,0,3,0,1,0,0,61,1
CE,7003309988,David López,24061931,45,47,48,48,2,0,6,1,1,0,0,113,0
CC,2955096752,Carlos Martínez,09121925,4,56,28,22,2,0,2,1,0,0,0,666,0
CE,3754807311,Juan González,15111981,58,49,29,87,1,0,5,1,1,0,0,970,1
TI,0081784289,María Hurtado,20031932,23,96,72,87,3,0,6,1,1,1,0,776,1
TI,4239458867,Juan Hurtado,17081981,70,37,2,58,2,1,2,1,0,0,0,89,0
CE,1163813214,Luis López,22091990,21,51,2,41,5,1,3,0,0,0,0,264,1
TI,5105543588,Melissa García,19021944,96,53,2,71,5,1,6,1,1,0,1,450,0
CC,5462297855,Gabriela Hurtado,19071926,70,63,9,28,5,1,5,1,1,1,0,77,0
CE,8736977053,Sofía Cartagena,24091974,35,42,9,50,1,1,1,0,0,0,0,368,1
CE,1275108041,Laura Rodríguez,27081963,94,79,67,76,3,1,5,0,0,0,0,456,1
CC,5480792835,Laura López,12021952,90,65,76,57,6,0,6,0,1,0,0,418,1
CC,3155947558,María Rodríguez,24021935,69,10,32,71,4,1,4,0,0,0,1,346,0
CE,8501780588,Luis Murillo,18011939,73,8,85,82,1,1,5,1,1,0,1,687,1
CE,5263202084,Ana Cifuentes,19032008,42,47,26,64,3,0,6,0,0,1,0,598,1
CE,9625297338,Luis Murillo,20051964,53,63,46,52,1,0,5,0,0,1,1,566,1
TI,2007580649,María Perez,15041913,80,41,34,100,5,0,1,1,0,0,0,925,1
CE,7945522181,Ana Castaneda,18041954,43,90,10,23,5,1,5,1,1,1,1,898,0
CE,9096782666,Laura Perez,16091938,7,59,75,51,2,0,5,0,0,0,0,119,1
TI,2706787330,Gabriela Castaneda,07101967,20,47,4,99,4,1,4,1,1,0,1,517,0
CC,0707490609,Juan Cifuentes,23072007,10,96,3,35,3,0,6,0,1,1,1,234,0
CE,7218922484,Sofía Rodríguez,01011988,51,83,27,4,3,0,1,1,0,0,1,629,1
CC,8258314403,Luis Rodríguez,01101927,65,12,92,28,6,0,1,1,0,1,1,894,0
TI,5709237666,David Cartagena,20081944,63,13,66,88,6,0,1,1,0,0,1,96,1
TI,8502384567,Sofía López,11021955,100,94,5,59,1,1,3,1,0,1,1,401,1
CC,2967632063,Manuela Rodríguez,22021971,93,37,24,52,6,1,3,1,0,1,1,535,0
CC,8021639932,Melissa Martínez,12101993,22,15,49,98,6,1,1,1,0,0,0,827,1
CE,1472094155,Luis López,18091983,25,87,89,73,6,0,2,1,0,0,0,164,0
CE,3533013057,Melissa Cifuentes,01111999,54,67,28,8,6,0,5,0,1,1,0,196,1
CC,8511603564,Sofía González,10011947,50,41,7,44,3,0,5,0,0,0,0,418,0
CC,2141506397,Gabriela Hernández,27052004,65,56,16,9,4,0,3,1,0,1,0,340,0
TI,4993317074,Melissa Hurtado,13091925,34,23,55,63,5,1,6,0,1,1,1,680,0
CE,9232576053,David Rodríguez,09071949,46,63,45,19,2,1,4,1,1,0,1,364,1
CE,2309073588,Ana Castaneda,28051951,31,29,84,16,5,0,5,1,1,1,1,148,1
CE,8484179358,Gabriela Rodríguez,22061967,25,31,64,35,2,1,5,0,0,1,0,84,1
CE,4225008031,Carlos Martínez,02111994,44,78,10,32,2,1,1,1,0,0,0,692,1
TI,4826243660,Laura Hurtado,20111937,67,46,75,27,3,1,1,1,0,1,1,788,1
CC,8194912696,Carlos Perez,12101988,82,58,6,22,1,0,6,0,1,0,0,629,1
CC,6121511293,Marcela Cartagena,23052009,95,17,47,92,3,1,2,1,0,1,1,978,0
CC,6849115141,David Cifuentes,08011984,98,40,100,32,3,1,6,1,1,1,0,831,1
CC,6457842371,Carlos Perez,17101956,76,4,52,32,2,1,2,1,0,0,0,959,1
TI,8882048309,Laura Hurtado,22061956,31,56,14,78,4,0,6,0,0,0,1,790,0
TI,0351220497,Gabriela Murillo,21061934,52,34,66,64,1,1,1,1,0,1,0,796,1
CE,8019065415,Gabriela Cartagena,12121932,40,77,19,77,6,1,4,0,1,1,1,91,1
CC,5506494603,Luis López,14121932,72,35,77,43,2,0,4,1,0,0,1,460,1
CC,6144676651,Gabriela Rodríguez,25081939,52,15,16,57,3,0,5,0,0,0,1,915,1
CE,8600468173,Sofía Cifuentes,11121972,31,36,29,39,3,0,1,0,0,0,0,417,0
TI,5757875251,Luis Castaneda,08021993,27,52,20,41,4,1,2,1,1,0,0,391,1
CC,9823752428,Daniela Castaneda,21102000,54,93,99,86,5,0,1,1,0,0,0,481,0
CC,8598919138,Manuela López,05031940,71,28,5,40,6,0,3,1,1,0,0,332,1
CE,4291046215,Laura Rodríguez,25071946,54,41,21,92,3,0,1,1,1,1,0,173,0
TI,9251311727,Miguel Murillo,11071944,65,39,67,2,1,1,2,1,0,0,0,217,0
TI,2821509831,Ana Murillo,22081984,29,85,10,52,2,1,1,1,0,0,1,268,0
CE,8088720001,Carlos Cartagena,15051927,24,33,59,32,2,0,6,0,0,0,0,646,0
CC,3819412667,María García,10071995,76,10,87,19,3,0,3,1,0,1,1,951,0
CC,2089929469,Daniela Martínez,21122004,85,42,21,100,6,0,1,0,1,1,1,359,1
CE,1160951566,María Hurtado,09031986,69,78,7,50,3,0,2,1,0,1,0,446,0
CE,1533430733,Juan Cifuentes,12031986,38,7,88,5,6,0,3,0,0,0,0,153,0
CE,2016490388,Sofía Perez,08101963,3,95,99,57,3,0,1,0,0,1,0,526,1
TI,7182576212,Ana Cartagena,03111983,52,98,88,30,2,0,5,1,1,1,1,752,0
CC,5093816458,Luis López,08091961,44,65,92,28,1,1,2,0,0,0,1,298,0
CE,8702987519,Daniela Hernández,26091926,68,10,69,72,6,1,1,1,1,0,1,869,1
TI,9721149621,Laura Martínez,25121994,7,96,82,89,6,1,4,1,1,0,0,689,1
TI,0663707180,Laura Martínez,21051939,3,6,20,95,3,1,4,1,1,0,0,708,0
TI,3562206464,Ana Rodríguez,14081959,57,40,44,2,1,0,3,1,1,1,1,378,1
CE,1708344354,Sofía Cartagena,23111967,82,59,84,11,2,1,6,0,1,1,0,503,1
CE,8098042678,Luis Murillo,11011977,24,65,4,77,6,0,4,1,1,0,1,117,1
CC,7585320427,Sofía Cartagena,21021986,61,1,68,84,3,0,3,1,1,0,0,309,0
CE,6386925110,Gabriela Murillo,03121956,63,39,34,90,5,1,5,0,0,1,1,961,1
CE,5854490659,Ana Hurtado,03051935,86,59,53,4,6,1,2,0,0,0,1,930,1
CE,8597550571,María Perez,27041982,12,66,17,59,1,0,1,1,1,1,1,936,0
CC,5638033012,Melissa Cifuentes,20071932,6,29,29,57,2,0,5,1,0,0,0,592,1
TI,8480548741,David Martínez,13031993,38,72,48,98,1,1,2,1,0,0,0,796,1
TI,9330514837,Manuela González,25041959,49,51,6,25,2,1,1,0,0,0,0,636,1
TI,8203949887,Juan Rodríguez,08121989,17,69,11,22,4,0,4,0,1,0,0,787,1
CC,9644105828,Marcela Hernández,08021929,58,11,8,68,5,1,4,1,0,1,0,436,1
CC,1198387256,Daniela Martínez,12081992,38,72,51,12,5,0,2,0,1,0,0,259,0
TI,8027676846,Ana López,02021959,27,72,14,80,3,0,4,0,1,1,1,383,1
TI,3593019242,Melissa Hurtado,16011947,55,20,70,30,1,0,2,1,1,0,1,141,1
CE,1169221666,Sofía Perez,14021972,5,88,18,38,2,1,2,0,0,1,1,174,1
CC,1310316071,Marcela García,22022002,37,49,12,87,4,1,6,0,0,0,0,901,0
TI,8897031745,Sofía Rodríguez,18011962,10,88,7,74,3,1,1,0,1,1,1,288,1
CC,8465814764,Gabriela Castaneda,16091934,33,53,48,95,6,0,1,1,0,0,0,36,1
CE,5815606624,Sofía González,09021999,71,38,72,44,1,0,3,0,1,1,0,415,1
CC,7429996013,Luis López,26071964,5,99,82,59,2,1,5,0,0,1,0,377,0
TI,1236289403,Melissa González,16051991,27,78,53,86,4,0,5,1,1,1,1,696,0
